# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
141070 136.894 -369.447 60.6137 74.1953 -318.676 92.6871 2339.47 -10311.3 2854.2
141080 87.1642 -393.561 83.7572 31.8768 -333.633 95.6392 1079.94 -10789.5 2967.39
141090 30.6688 -407.211 111.93 -12.6717 -336.596 103.571 -275.832 -10896.2 3254.99
141100 -28.7747 -409.254 140.796 -58.5543 -330.887 117.119 -1708.17 -10731.7 3730.78
141110 -87.8126 -394.998 165.95 -105.804 -317.846 135.11 -3220.85 -10333 4344.74
141120 -143.206 -361.858 186.627 -152.511 -297.591 156.361 -4744.28 -9692.73 5052.98
141130 -190.827 -311.917 207.441 -193.833 -269.973 180.95 -6111.17 -8814.65 5854.1
141140 -227.09 -254.368 232.595 -224.317 -235.608 208.913 -7132.43 -7736.73 6747.35
141150 -249.309 -200.261 262.687 -240.73 -195.651 238.793 -7688.86 -6510.97 7686.65
141160 -254.228 -154.692 294.493 -242.3 -151.63 268.028 -7756.62 -5176.51 8598.32
141170 -242.07 -112.577 322.989 -230.627 -105.025 294.317 -7394.7 -3752.65 9417.23
141180 -217.233 -64.6179 341.6 -209.684 -56.9446 315.724 -6737.07 -2251.36 10087.7
141190 -185.561 -6.4836 346.631 -185.591 -8.11146 330.492 -5970.43 -696.548 10551.4
141200 -151.897 57.213 340.25 -163.93 40.3722 336.985 -5265.26 865.741 10762.4
141210 -121.611 119.204 328.906 -146.955 87.2185 334.508 -4696.11 2384.9 10710
141220 -99.877 174.723 317.913 -132.884 131.399 323.821 -4227.17 3834.6 10415.4
141230 -88.5211 222.883 306.487 -118.938 172.537 306.408 -3783.42 5204.36 9903.2
141240 -83.0433 264.292 288.634 -104.495 209.916 283.071 -3335.05 6465.03 9174.15
141250 -78.1048 301.269 260.41 -91.3205 242.498 253.496 -2923.05 7568.24 8208.3
141260 -74.2571 336.563 221.192 -82.0538 269.483 216.632 -2626.49 8474.44 6994.49
141270 -76.6984 369.328 172.26 -78.2167 290.895 172.177 -2502.85 9171.78 5547.12
141280 -87.7789 394.736 113.137 -79.2071 307.373 120.698 -2536.2 9679.96 3893
141290 -102.616 407.5 42.8753 -81.9291 319.56 63.1481 -2624.13 10036 2055.9
141300 -111.101 406.941 -37.2832 -81.6568 327.36 0.393114 -2616.18 10257.8 56.4122
141310 -105.941 395.444 -124.096 -74.2813 329.279 -66.598 -2384.96 10313.4 -2075.74
141320 -88.0996 376.463 -212.508 -57.9189 323.159 -135.814 -1880.12 10130.9 -4281.15
141330 -64.4614 352.204 -295.591 -33.3165 307.511 -204.012 -1134.09 9649.31 -6453.85
141340 -40.5036 324.298 -366.128 -3.18803 282.367 -267.082 -232.335 8859.23 -8458.53
141350 -15.6069 293.93 -420.302 28.9431 248.914 -321.492 729.599 7806.54 -10175.5
141360 14.6539 263.461 -458.565 59.7289 209.723 -364.349 1673.87 6584.52 -11517.8
141370 50.262 234.785 -483.694 86.4363 168.838 -392.852 2531.81 5323.9 -12413
141380 83.4977 207.995 -496.132 106.653 131.163 -404.897 3209.28 4166.43 -12806.8
141390 103.955 181.335 -493.562 117.321 101.203 -400.327 3576.95 3233.88 -12698.7
141400 105.808 153.753 -474.61 115.793 82.1484 -381.433 3531.91 2611.12 -12151.1
141410 91.6863 128.311 -440.808 102.572 75.2036 -351.854 3090.97 2339.71 -11263
141420 70.2595 111.238 -394.869 81.7475 79.5023 -315.504 2409.53 2420.53 -10146.9
141430 51.6208 108.636 -340.726 58.8089 92.8077 -276.238 1693.95 2812.63 -8917.09
141440 41.2315 121.224 -282.9 38.5064 111.552 -236.751 1104.84 3422.38 -7660.4
141450 36.8163 142.845 -227.289 23.893 131.84 -197.59 721.243 4122.76 -6406.26
141460 32.3898 164.488 -178.855 15.9669 151.317 -157.905 537.057 4814.36 -5142.94
141470 23.6624 179.653 -138.567 13.236 169.542 -117.652 484.056 5457.96 -3866.44
141480 11.2786 187.172 -102.394 13.421 185.862 -78.539 494.551 6030.26 -2611.63
141490 -0.556735 191.692 -66.5298 15.9311 198.079 -43.0069 563.768 6466.86 -1448.73
141500 -7.60649 195.674 -32.6543 22.0035 203.905 -12.9858 746.788 6691.75 -454.969
141510 -7.31355 196.532 -5.96187 32.88 203.762 10.8721 1084.85 6696.74 323.539
141520 0.0692884 190.186 11.1358 47.9007 199.461 28.5966 1548.41 6528.43 880.581
141530 13.1234 175.974 20.1011 65.0371 190.961 39.6317 2063.21 6201.74 1216.16
141540 29.6839 155.603 21.4272 82.3535 176.243 42.5925 2569.32 5671.91 1307.55
141550 46.6781 130.641 13.4074 98.5865 153.087 36.1988 3036.97 4879.38 1115.01
141560 61.1683 101.409 -6.98426 112.83 120.57 20.1225 3451.43 3796.01 612.537
141570 73.5415 66.8299 -41.9187 124.965 79.478 -4.08733 3814.06 2443.04 -175.722
141580 87.3651 25.6499 -89.0928 135.825 31.8643 -33.1413 4156.16 890.109 -1154.68
141590 106.591 -22.3528 -139.045 147.275 -19.4406 -63.0014 4534.8 -765.247 -2169.45
141600 132.227 -75.1396 -177.644 161.288 -71.9706 -89.7904 4999 -2432.54 -3059.86
141610 160.765 -130.67 -194.086 178.451 -123.74 -110.907 5552.52 -4049.36 -3715.25
141620 187.267 -187.831 -186.36 197.242 -172.814 -124.676 6144.59 -5573 -4088.57
141630 208.992 -246.501 -161.895 214.663 -217.585 -130.279 6685.97 -6976.4 -4194.24
141640 223.119 -305.27 -132.225 227.366 -257.921 -128.405 7083.47 -8263.65 -4093.59
141650 229.483 -359.905 -105.499 232.885 -295.045 -120.713 7277.77 -9460.73 -3857.1
141660 231.175 -405.573 -83.2878 230.308 -329.552 -108.928 7250.53 -10565.5 -3523.72
141670 231.147 -439.477 -63.3329 220.167 -359.903 -93.7238 7013.33 -11511.8 -3082.29
141680 227.872 -458.555 -42.0123 204.427 -382.232 -73.975 6601.12 -12190 -2484.82
141690 216.802 -464.43 -18.0263 185.532 -393.009 -48.3799 6060.17 -12506.1 -1687.58
141700 195.048 -460.665 9.98763 165.043 -390.625 -17.0602 5426.16 -12434.5 -695.674
141710 163.701 -449.747 40.9623 143.128 -375.979 17.8177 4708.66 -12011.5 423.027
141720 126.458 -429.151 70.4549 118.461 -351.068 53.0322 3889.05 -11286.9 1555.95
141730 87.6993 -393.46 92.5402 88.768 -318.347 84.7575 2921.82 -10304.3 2572.88
141740 49.6617 -338.376 104.741 52.2065 -279.845 109.361 1756.53 -9103.64 3361.16
141750 9.91256 -266.67 108.489 9.01815 -236.276 124.387 390.815 -7707.38 3861.8
141760 -34.0504 -186.744 106.968 -37.3147 -187.053 128.938 -1086.97 -6122.87 4064.1
141770 -83.011 -107.158 102.607 -81.1919 -132.304 122.803 -2512.46 -4377.73 3964.03
141780 -133.748 -31.402 93.5843 -117.959 -74.593 106.375 -3729.97 -2546.87 3549.92
141790 -178.542 43.2349 74.3053 -146.85 -18.1696 81.1473 -4687.57 -741.773 2829.12
141800 -210.78 118.473 40.9566 -170.333 32.6627 50.0957 -5444.06 916.597 1858.49
141810 -231.786 188.418 -4.82092 -190.845 75.0013 16.8824 -6086.25 2311.17 747.597
141820 -248.361 241.119 -54.819 -208.766 106.734 -14.9159 -6660.8 3332.22 -362.262
141830 -265.392 268.49 -98.4433 -223.983 125.458 -41.8699 -7184.3 3889.33 -1323.11
141840 -282.975 273.233 -128.499 -237.876 129.128 -60.9366 -7687.14 3945.21 -2011.35
141850 -298.561 264.158 -144.471 -252.575 117.843 -70.2651 -8213.87 3543.73 -2366.54
141860 -311.003 246.346 -150 -269.117 94.7235 -70.2866 -8774.31 2802.98 -2412.79
141870 -319.8 221.281 -147.388 -285.464 65.639 -63.3241 -9303.7 1887.78 -2235.21
141880 -325.354 190.461 -135.549 -297.012 37.0192 -52.1396 -9662.49 977.263 -1917.68
141890 -328.321 159.288 -112.645 -298.122 13.9397 -38.167 -9681.93 224.045 -1491.27
141900 -329.44 134.12 -79.3311 -285.501 -0.978531 -20.9138 -9258.69 -283.227 -937.246
141910 -326.674 117.79 -41.4802 -260.465 -7.77597 0.757281 -8412.28 -526.442 -224.978
141920 -314.877 109.214 -5.96663 -227.112 -8.39845 27.5971 -7249.57 -549.908 659.574
141930 -290.521 104.036 24.5491 -189.585 -5.74984 59.1955 -5904.65 -445.345 1700.89
141940 -256.153 96.7918 51.7391 -150.725 -2.40637 93.5525 -4509.89 -313.909 2845.76
141950 -219.738 83.5141 78.0957 -112.77 -0.227415 127.72 -3188.44 -230.579 4001.54
141960 -188.453 63.615 103.853 -77.9572 -0.395404 158.496 -2037.26 -235.452 5053.67
141970 -163.286 39.7733 127.07 -47.9951 -3.99921 183.624 -1101.48 -344.709 5909.79
141980 -139.772 15.9443 147.266 -23.094 -11.8413 202.901 -355.2 -571.396 6546.87
141990 -112.406 -7.29693 164.944 -1.21731 -24.6561 217.675 287.091 -942.375 7015.11
142000 -78.5 -33.5649 182.121 20.3266 -42.6567 229.876 912.452 -1486.72 7391.28
142010 -39.5259 -65.9878 199.855 42.2101 -65.117 240.682 1545.78 -2202.65 7730.76
142020 -0.184208 -102.527 218.625 62.9621 -90.5645 250.446 2145.79 -3036 8052.5
142030 32.6231 -136.621 237.632 80.9367 -116.837 258.61 2659.26 -3885.22 8338.57
142040 52.5259 -163.082 255.026 95.6147 -140.96 264.091 3061.98 -4627.48 8545.32
142050 59.4936 -182.699 266.753 106.609 -159.502 265.595 3338.5 -5153.8 8622.5
142060 60.1146 -198.612 269.789 112.189 -170.09 261.367 3456.88 -5414 8508.88
142070 61.2516 -210.222 262.552 110.8 -172.933 249.013 3393.9 -5441.51 8128.94
142080 61.9054 -214.975 245.486 102.944 -170.582 226.31 3171.29 -5326.74 7417.58
142090 55.4013 -211.126 221.025 91.1054 -165.616 192.428 2841.32 -5156.15 6358.98
142100 38.6696 -200.832 190.126 76.8991 -159.153 149.517 2430.45 -4961.57 5018.34
142110 19.6118 -187.952 150.594 59.6249 -150.806 102.296 1918.77 -4716.82 3526.83
142120 7.36917 -172.723 102.787 37.9866 -139.522 55.3873 1279.52 -4374.59 2016.81
142130 2.06897 -153.445 53.2259 12.3749 -124.993 11.2046 523.493 -3908.89 574.024
142140 -3.60388 -129.923 9.03774 -14.5818 -107.85 -29.4215 -285.151 -3341.37 -762.604
142150 -16.8616 -105.868 -27.0355 -39.4703 -89.2059 -65.9954 -1053.33 -2727.32 -1973.01
142160 -38.4193 -83.7435 -56.1709 -60.1263 -69.8637 -97.4434 -1708.83 -2115.61 -3026.79
142170 -62.3097 -62.2797 -78.8546 -75.8799 -50.2348 -121.998 -2218.57 -1523.38 -3869.46
142180 -81.2102 -38.0936 -93.6145 -86.2573 -29.5968 -137.964 -2559.53 -913.323 -4440.8
142190 -91.1545 -9.37965 -98.8557 -89.5329 -5.41247 -144.857 -2683.97 -183.187 -4712.89
142200 -91.0936 23.3193 -94.0008 -83.1707 25.4704 -143.236 -2514.62 775.734 -4698.89
142210 -79.4515 57.4403 -82.1101 -65.6749 63.5037 -133.949 -1996.4 1975.68 -4431.77
142220 -54.4281 91.3518 -68.0676 -38.7955 105.143 -118.292 -1163.73 3299.29 -3965.71
142230 -18.1127 125.913 -56.9699 -6.81053 145.553 -99.2636 -145.017 4586.2 -3402.44
142240 21.95 162.558 -51.5795 25.6129 181.71 -81.0069 899.862 5736.31 -2872.45
142250 56.9532 200.384 -51.2568 55.622 212.633 -67.0498 1854.08 6713.59 -2469.89
142260 82.2272 235.594 -52.3678 82.3725 237.301 -58.952 2677.55 7489.31 -2223.38
142270 100.391 264.603 -52.4851 106.124 254.2 -56.7009 3383.77 8026.34 -2117.69
142280 116.98 284.716 -51.7087 126.389 262.702 -59.0011 3980.02 8312.34 -2115.58
142290 134.503 294.499 -50.7698 141.107 264.21 -63.5716 4426.45 8385.78 -2162.96
142300 150.901 295.809 -50.1092 147.901 261.277 -68.0753 4660.36 8318.88 -2203.47
142310 163.673 293.257 -49.56 146.124 255.888 -70.7175 4660.17 8180.6 -2194.61
142320 170.645 290.369 -49.0529 137.834 249.096 -70.1086 4475.74 8015.12 -2103.01
142330 167.569 285.149 -47.0915 126.808 241.417 -65.0841 4194.06 7834.16 -1893.14
142340 149.877 271.447 -40.6177 116.227 233.298 -55.1174 3878.56 7622.7 -1537.85
142350 118.445 244.233 -26.4043 106.799 224.886 -41.2171 3544.37 7352.87 -1057.64
142360 83.6912 206.665 -5.05588 97.6749 214.789 -26.3783 3195.39 6981.56 -545.129
142370 59.1452 169.204 18.5649 88.7796 199.668 -14.0007 2876.87 6447.54 -123.833
142380 52.5639 139.111 36.9267 81.9448 176.657 -5.95086 2670.12 5705.08 126.467
142390 60.9639 113.005 44.5797 79.234 146.295 -1.61507 2623.04 4771.25 213.135
142400 74.0384 82.0999 40.4574 80.8463 112.108 1.45567 2698.43 3726.77 221.71
142410 81.3779 42.2421 29.4858 84.5624 78.1611 6.17244 2796.13 2672.73 263.767
142420 78.9202 -1.11232 19.4125 86.5552 47.2033 13.7047 2801.98 1693.24 407.249
142430 67.1801 -37.5175 15.5041 82.5322 20.6986 22.7945 2617.51 841.722 631.409
142440 46.2202 -58.9376 14.8906 69.3535 -0.414115 30.3485 2179.99 145.408 837.795
142450 15.2588 -64.3387 10.8088 46.3291 -15.4521 33.0349 1474.72 -378.144 906.928
142460 -24.1582 -58.675 -1.04403 14.7865 -23.6517 28.9901 529.309 -705.344 766.479
142470 -67.2451 -50.6829 -21.2677 -22.7446 -24.246 19.2807 -597.735 -810.918 439.35
142480 -110.433 -48.0297 -47.4815 -63.0745 -17.5743 7.57429 -1825.39 -691.751 37.2657
142490 -152.585 -50.25 -73.7023 -102.654 -5.58369 -2.27497 -3057.14 -388.314 -309.763
142500 -192.598 -50.8954 -92.8099 -138.139 8.34727 -8.75981 -4188.67 14.7743 -534.972
142510 -225.758 -44.2525 -101.199 -166.396 20.7581 -12.8621 -5112.53 413.897 -657.998
142520 -244.111 -30.8276 -100.253 -184.19 29.3922 -16.5787 -5713.55 724.862 -748.979
142530 -242.924 -16.6565 -94.9774 -188.209 33.4873 -21.9686 -5871.99 899.365 -881.925
142540 -223.685 -7.90269 -90.4242 -175.862 32.6626 -29.9301 -5501.21 910.921 -1093.15
142550 -193.079 -7.59824 -88.6549 -147.212 26.8241 -39.1314 -4606.08 754.508 -1344.09
142560 -157.296 -15.6338 -86.0124 -106.021 17.2863 -45.9848 -3315.64 473.969 -1521.12
142570 -119.371 -28.7836 -76.6456 -59.372 7.04459 -46.2419 -1858.63 167.402 -1491.18
142580 -80.2585 -41.3036 -57.6055 -14.8935 -0.373232 -36.9485 -484.999 -55.8762 -1170.57
142590 -42.9478 -47.9839 -31.1263 21.6014 -2.56541 -17.9024 617.899 -120.234 -558.631
142600 -12.4201 -46.2014 0.628356 47.2415 1.04442 8.37895 1365.82 -2.4646 278.567
142610 7.21721 -36.6343 38.412 61.8521 9.04545 37.9863 1770.96 260.265 1251.71
142620 16.0619 -23.654 82.84 67.2149 18.4697 67.7774 1906.28 574.534 2279.58
142630 17.0276 -12.1063 128.361 65.5187 25.7418 96.2555 1857.33 820.855 3287.46
142640 12.0573 -5.10803 164.701 58.5628 28.1926 122.532 1680.09 905.63 4189.31
142650 0.311611 -3.15393 185.043 47.3023 25.2215 145.057 1385.56 805.784 4898.22
142660 -18.4683 -5.15477 192.956 31.7035 18.3089 162.101 955.982 569.581 5372.56
142670 -41.5345 -10.4989 198.597 11.3309 9.47616 172.885 370.819 265.327 5636.06
142680 -66.1858 -18.9578 208.419 -13.7456 -0.314473 177.59 -374.918 -71.9621 5738.89
142690 -92.213 -30.1822 220.223 -42.1046 -11.1183 177.157 -1247.62 -433.901 5720.76
142700 -119.535 -42.3494 226.243 -70.5241 -22.4632 173.092 -2160.27 -794.828 5611.7
142710 -146.881 -53.409 220.882 -95.457 -32.4283 166.785 -2992.95 -1095.48 5435.8
142720 -169.781 -62.799 205.112 -114.104 -38.3244 158.34 -3638.46 -1261.1 5190.19
142730 -182.491 -69.5965 182.207 -126.009 -37.992 145.601 -4047.7 -1235.57 4819.3
142740 -181.762 -71.3509 153.462 -132.865 -31.568 125.254 -4246.29 -1018.89 4221.59
142750 -169.653 -66.2213 116.684 -137.01 -21.4959 95.074 -4309.95 -682.249 3307.69
142760 -152.528 -56.5345 70.2716 -139.922 -11.3484 56.0182 -4315.37 -344.749 2076.49
142770 -136.978 -48.128 15.9621 -141.537 -4.3295 12.3125 -4306.48 -118.495 638.475
142780 -127.85 -45.9957 -40.1154 -141.831 -2.22212 -30.6469 -4303.96 -62.7677 -832.085
142790 -126.427 -49.7101 -89.7158 -142.27 -5.23904 -68.6822 -4337.15 -180.018 -2172.97
142800 -130.434 -56.7976 -125.603 -145.322 -12.5814 -100.628 -4456.09 -436.634 -3297.76
142810 -136.763 -65.9061 -145.561 -152.686 -23.0185 -127.87 -4696.82 -790.876 -4212.01
142820 -144.597 -77.9474 -155.578 -162.731 -35.6594 -152.194 -5029 -1217.31 -4973.03
142830 -154.923 -93.9758 -167.412 -171.119 -49.9186 -174.141 -5348.58 -1702.17 -5632.25
142840 -166.468 -112.572 -187.809 -173.635 -64.799 -193.266 -5529.91 -2216.91 -6209.77
142850 -174.087 -128.265 -213.605 -168.753 -78.9264 -209.383 -5489.08 -2702.36 -6710
142860 -170.63 -133.796 -237.468 -157.209 -90.7686 -223.001 -5201.36 -3079.34 -7129.69
142870 -151.305 -126.18 -254.648 -139.786 -98.8497 -233.638 -4667.82 -3282.17 -7435.31
142880 -117.353 -110.056 -263.421 -115.582 -101.265 -238.984 -3880.97 -3265.97 -7561.96
142890 -74.548 -94.9003 -265.205 -82.7564 -95.5899 -236.371 -2822.89 -2996.33 -7442.39
142900 -27.4878 -86.7941 -259.268 -40.9063 -80.4276 -223.824 -1502.79 -2470.1 -7029.54
142910 21.9906 -81.9081 -242.145 7.00912 -57.4657 -200.983 -4.19634 -1742.35 -6311.76
142920 72.3462 -69.5989 -210.835 55.8388 -31.1687 -169.565 1533.57 -924.708 -5324.01
142930 120.618 -43.7492 -165.723 101.709 -6.87454 -132.641 2997.28 -152.656 -4144.53
142940 162.872 -7.96612 -113.172 143.13 12.4621 -93.2536 4330.46 483.226 -2870.15
142950 197.177 27.7396 -62.5655 178.984 27.7986 -53.216 5494.54 995.208 -1582.06
142960 224.476 56.347 -18.6709 207.796 42.3687 -13.3354 6452.65 1467.87 -322.921
142970 245.697 76.8561 20.6807 228.686 58.0528 26.1587 7189.77 1966.06 904.934
142980 262.338 94.3024 61.6513 242.577 74.448 65.2014 7722.93 2489.96 2118.09
142990 275.013 112.869 108.645 251.485 90.3056 103.508 8100.26 2995.78 3313.91
143000 285.519 131.449 160.514 258.468 104.147 139.759 8397.28 3422.75 4445.66
143010 295.906 145.832 212.215 266.615 114.688 172.144 8695.01 3718.18 5440.41
143020 308.363 153.948 258.332 277.1 121.003 199.276 9041.53 3867.52 6240.07
143030 324.929 157.324 296.117 288.82 123.608 220.194 9421.1 3910.67 6822.33
143040 344.005 157.396 323.704 298.532 124.51 234.259 9749.79 3929.09 7185.06
143050 359.898 155.022 336.994 302.251 126.103 240.187 9902.72 3991.05 7309.19
143060 364.771 152.278 332.457 297.03 128.68 235.418 9767.27 4084.65 7134.91
143070 351.576 152.491 310.173 281.786 129.536 217.141 9283.88 4115.21 6582.26
143080 318.274 157.675 272.336 256.439 125.213 184.229 8440.19 3969.1 5611.41
143090 267.576 164.153 221.367 220.602 113.758 138.777 7241.81 3581.81 4264.59
143100 203.269 163.491 160.266 173.623 95.663 84.7533 5694.4 2972.33 2638.44
143110 126.344 150.37 92.4405 115.677 73.7069 26.2383 3818.96 2234.16 831.273
143120 37.156 124.704 20.1581 49.2167 51.462 -32.9991 1689.47 1495.17 -1059.07
143130 -58.7791 91.6342 -54.7634 -20.9331 32.1888 -89.2392 -555.686 861.917 -2904.44
143140 -152.717 59.3183 -127.947 -89.4992 17.2983 -139.412 -2759.71 388.012 -4566.65
143150 -237.983 35.2425 -192.021 -152.793 6.98741 -182.412 -4815.26 88.8175 -5963.74
143160 -314.431 20.996 -239.481 -209.003 0.533507 -218.48 -6670.5 -58.3606 -7077.43
143170 -382.963 12.405 -266.856 -257.464 -4.04464 -246.873 -8301.52 -131.264 -7897.52
143180 -439.416 2.66285 -278.135 -299.15 -9.27367 -264.7 -9715.67 -244.68 -8383.37
143190 -476.106 -12.0493 -280.43 -336.591 -17.8279 -268.779 -10951.2 -511.237 -8482.74
143200 -490.678 -31.4422 -277.268 -370.891 -31.8407 -258.337 -12026.5 -1007.73 -8175.57
143210 -490.906 -51.8178 -263.88 -399.344 -51.798 -235.147 -12886.6 -1732.22 -7478.21
143220 -488.449 -70.4805 -231.727 -416.905 -75.2542 -201.37 -13417.1 -2571.83 -6403.86
143230 -486.765 -86.6389 -176.609 -419.789 -96.9717 -156.952 -13519 -3335.23 -4927.55
143240 -478.671 -100.558 -102.756 -408.186 -111.812 -99.8413 -13177.9 -3848.07 -3003.45
143250 -455.012 -109.997 -19.4933 -385.596 -118.054 -28.7005 -12466.8 -4053.75 -633.354
143260 -414.552 -113.298 63.7694 -355.603 -118.498 53.9297 -11488 -4043.4 2067.8
143270 -365.134 -112.812 142.881 -319.896 -118.188 140.594 -10318.1 -3986.73 4861.39
143280 -315.107 -113.274 217.746 -278.608 -121.185 221.384 -8991.06 -4023.98 7456.18
143290 -265.819 -118.987 284.576 -231.863 -128.985 288.363 -7522.5 -4215.95 9619.79
143300 -213.223 -132.714 335.435 -180.685 -141.588 338.483 -5929.16 -4574.13 11240.2
143310 -152.425 -155.367 363.809 -126.388 -159.203 372.095 -4223.93 -5107.49 12305.4
143320 -81.7529 -183.935 371.094 -70.1717 -182.089 390.752 -2419.12 -5818.35 12850.9
143330 -2.76583 -212.374 365.447 -13.4028 -208.744 395.608 -547.275 -6655.57 12925
143340 79.9594 -234.749 354.299 42.2509 -235.127 387.194 1326.49 -7491.92 12572.2
143350 158.832 -246.295 339.379 95.3723 -255.843 366.299 3113.38 -8158.33 11825.6
143360 224.322 -245.852 315.319 144.463 -266.301 334.046 4723.24 -8507.78 10713.7
143370 271.014 -234.301 277.247 187.843 -264.054 292.035 6081.53 -8468.65 9283.72
143380 301.008 -215.552 226.445 223.079 -249.749 242.232 7128.79 -8062.07 7609.88
143390 320.828 -192.731 168.472 247.24 -226.489 186.226 7818.25 -7382.07 5765.66
143400 335.991 -168.69 107.353 258.599 -198.584 125.544 8130.89 -6550.28 3812.45
143410 347.1 -144.632 43.8198 257.215 -169.456 63.3013 8087.89 -5669.34 1836.04
143420 351.21 -121.851 -23.1 245.045 -140.938 4.16201 7745.48 -4803.49 -42.4906
143430 343.764 -100.299 -92.1807 225.081 -113.435 -47.7352 7176.42 -3972.53 -1712.82
143440 322.729 -76.0194 -157.763 200.585 -85.8616 -90.9597 6452.29 -3136.52 -3120.33
143450 290.659 -42.7019 -211.21 174.149 -56.0009 -126.678 5637.44 -2205.24 -4270.26
143460 253.671 2.30011 -246.284 147.628 -21.8098 -156.916 4788.46 -1095.82 -5197.55
143470 216.025 53.8352 -263.103 121.844 17.2904 -182.237 3946.4 208.6 -5922.38
143480 178.381 102.906 -267.634 96.7541 59.5664 -201.133 3120.53 1641.21 -6428.2
143490 139.328 144.486 -267.498 70.8344 101.042 -211.302 2275.65 3069.95 -6684.9
143500 98.9452 178.455 -268.199 41.4812 136.582 -211.848 1338.63 4328.62 -6690.68
143510 57.1143 204.866 -270.424 6.12379 161.433 -204.448 231.671 5251.26 -6497.51
143520 12.0225 220.029 -270.551 -35.9719 172.488 -193.201 -1081.45 5710.09 -6206.81
143530 -40.3411 218.982 -264.796 -83.2286 169.041 -182.701 -2576.21 5652.53 -5927.06
143540 -102.078 200.783 -252.884 -132.898 152.631 -175.491 -4184.37 5120.8 -5717.66
143550 -169.742 171.064 -237.409 -181.854 126.496 -171.432 -5805.75 4237.39 -5572.33
143560 -235.003 138.768 -222.66 -226.285 94.3336 -168.781 -7299.08 3155.79 -5449.65
143570 -286.77 110.642 -213.707 -261.242 59.4939 -165.954 -8481.86 2006.85 -5316.55
143580 -313.836 86.8 -213.338 -281.323 24.862 -162.716 -9161.73 881.44 -5174.13
143590 -308.793 62.5765 -219.69 -281.675 -6.81032 -160.178 -9179.59 -150.566 -5052.12
143600 -272.754 34.1203 -227.757 -259.499 -33.6763 -159.129 -8456.18 -1038.53 -4966.03
143610 -213.297 2.51809 -231.973 -215.914 -55.9966 -157.974 -7039.59 -1778.97 -4863.78
143620 -139.054 -28.7706 -227.455 -156.019 -75.3899 -152.704 -5101.19 -2404.85 -4631.11
143630 -57.3014 -59.3166 -210.46 -87.145 -92.5038 -139.308 -2875.04 -2933.91 -4162.18
143640 26.8002 -91.2129 -178.447 -16.5883 -106.295 -116.228 -593.09 -3350.55 -3420.75
143650 108.427 -124.882 -131.445 49.9763 -115.704 -85.151 1567.87 -3636.93 -2452.02
143660 184.307 -156.161 -72.6572 109.835 -121.069 -49.81 3520.98 -3799.14 -1357.73
143670 252.265 -180.021 -10.3658 163.151 -123.602 -14.0621 5264.25 -3861.26 -248.05
143680 311.402 -196.036 45.2842 211.6 -124.225 19.7118 6836.83 -3845.91 798.024
143690 361.607 -207.126 88.3768 256.492 -123.003 50.2589 8268.39 -3764.92 1730.06
143700 403.048 -214.495 118.897 297.069 -119.824 76.3828 9542.81 -3627.4 2508.88
143710 437.623 -214.291 140.761 330.517 -114.968 96.8726 10591.8 -3442.67 3108.27
143720 467.497 -203.238 157.636 353.532 -108.185 110.985 11328.7 -3203.28 3530.38
143730 491.902 -183.636 170.84 364.316 -98.1767 119.604 11695.2 -2879.23 3813.86
143740 505.437 -160.737 176.829 363.521 -83.5256 124.6 11685.3 -2443.91 4006.39
143750 502.404 -135.804 171.759 353.442 -64.223 126.755 11339.5 -1896.51 4109.46
143760 480.512 -105.018 155.312 336.646 -41.5826 124.268 10724.5 -1251.3 4059.46
143770 442.16 -64.8317 131.762 315.038 -17.265 114.485 9912.25 -529.656 3781.98
143780 393.847 -19.2892 105.191 289.459 6.59061 96.6722 8958.52 212.17 3262.36
143790 343.351 21.3881 76.7322 259.216 27.1083 73.2502 7883.95 869.475 2563.88
143800 294.78 47.4695 45.2687 222.488 41.3708 48.3817 6665.98 1333.85 1792.91
143810 245.884 55.6973 10.1355 177.913 47.4075 25.6151 5267.09 1542 1044.93
143820 191.027 50.9239 -26.5197 126.25 44.0111 6.4046 3686.02 1473.23 369.606
143830 128.214 40.0043 -60.3862 70.7194 30.8141 -9.72021 1984.48 1130.14 -225.373
143840 61.5475 24.7997 -87.9631 15.8333 8.87497 -24.1699 279.605 534.37 -756.248
143850 0.491614 1.7319 -109.018 -34.0425 -19.1066 -38.497 -1283.68 -273.837 -1255.64
143860 -45.5336 -33.15 -126.499 -75.1984 -50.0373 -54.176 -2569.48 -1236.4 -1765.4
143870 -74.6433 -76.6854 -143.42 -105.131 -80.8027 -72.0033 -3490.42 -2266.6 -2316.98
143880 -92.958 -120.632 -160.46 -123.352 -108.092 -91.5443 -4041.76 -3235.04 -2905.97
143890 -106.135 -155.45 -176.45 -131.805 -128.3 -110.728 -4293.82 -3986.84 -3477.91
143900 -112.684 -174.173 -190.01 -133.179 -138.122 -126.455 -4324.28 -4386.31 -3944.57
143910 -107.11 -174.382 -198.151 -128.648 -135.441 -135.798 -4151.36 -4351.04 -4215.2
143920 -86.9347 -158.821 -197.445 -117.224 -119.884 -136.748 -3739.87 -3873.84 -4217.74
143930 -57.8917 -133.256 -186.711 -97.5584 -93.6249 -128.732 -3072.63 -3040.38 -3930.85
