# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
215640 180.436 -171.783 -44.7307 183.984 -178.044 -0.293569 5728.23 -5950.46 -145.814
215650 152.588 -129.099 -54.3409 154.293 -147.187 -0.946225 4755.3 -4920.56 -151.891
215660 129.265 -76.4243 -59.1129 123.823 -110.324 -8.78715 3755.5 -3699.94 -358.778
215670 106.062 -18.6732 -60.0622 93.8193 -70.3061 -23.1673 2764.77 -2389.45 -758.173
215680 77.1109 39.5064 -59.9847 65.135 -30.3061 -41.5034 1807.87 -1099.82 -1284.11
215690 38.5577 93.5811 -60.5191 36.688 6.44075 -60.2872 867.089 64.7714 -1840.29
215700 -8.276 138.664 -62.0973 6.67037 37.191 -76.0832 -97.3506 1018.42 -2324.3
215710 -58.8275 169.923 -65.367 -25.9873 59.8373 -86.1229 -1108.64 1699.66 -2641.82
215720 -108.035 185.488 -67.2673 -60.9658 72.4411 -88.4649 -2163.06 2072.9 -2723.75
215730 -154.061 187.825 -64.1232 -97.5075 74.1031 -83.2284 -3242.21 2121.88 -2547.71
215740 -196.805 179.879 -51.65 -134.297 64.7751 -71.8057 -4320.16 1837.09 -2143.81
215750 -236.105 161.586 -30.1293 -169.847 45.2013 -56.0205 -5361.69 1220.5 -1579.44
215760 -270.557 131.848 -3.96634 -202.65 16.9287 -37.181 -6324.15 311.115 -928.527
215770 -298.33 91.4136 20.1225 -231.261 -17.07 -15.9065 -7165.95 -801.958 -235.728
215780 -318.762 43.2516 38.8699 -254.6 -53.3515 7.60914 -7856.27 -1996.96 488.346
215790 -332.317 -8.57378 55.354 -271.785 -88.6652 32.5068 -8382.24 -3151.15 1230.54
215800 -339.586 -59.5262 74.8745 -282.336 -119.808 56.3277 -8741.25 -4159.64 1946.06
215810 -338.192 -105.952 99.3334 -285.751 -144.028 76.2665 -8913.8 -4940.05 2571.63
215820 -322.923 -144.139 124.384 -280.869 -159.634 90.5762 -8840.22 -5446.57 3058.83
215830 -289.006 -171.021 146.562 -265.492 -166.784 99.1904 -8429.15 -5678.75 3382.04
215840 -236.279 -185.079 163.012 -237.518 -166.116 102.158 -7599.62 -5653.3 3526.56
215850 -169.214 -185.683 173.193 -196.867 -157.732 99.9976 -6345.11 -5365 3492.83
215860 -94.8167 -172.423 174.863 -146.653 -140.922 93.8867 -4767.27 -4785.7 3306.45
215870 -18.5881 -147.97 165.192 -91.8263 -115.245 85.1894 -3024.59 -3905.06 3001.2
215880 57.3179 -117.377 142.638 -36.3568 -81.7723 74.066 -1243.35 -2774.2 2582.18
215890 133.013 -83.0561 109.977 17.1853 -43.8449 59.5162 502.64 -1505.45 2028.16
215900 206.897 -44.2971 73.3401 66.6359 -5.67341 41.2405 2144.22 -230.112 1352.85
215910 272.669 -1.7479 40.5845 109.78 29.47 21.1748 3592.25 943.377 645.492
215920 320.354 40.2887 16.7354 144.747 60.2498 3.70169 4759.86 1953.92 49.3944
215930 343.276 75.8736 1.15887 170.533 87.1774 -6.60415 5591.62 2796.81 -311.01
215940 342.344 102.491 -7.05536 186.604 111.381 -8.51146 6071.43 3505.75 -418.978
215950 324.535 124.156 -6.60285 192.469 133.124 -5.67804 6205.57 4111.05 -381.555
215960 298.2 147.204 3.84579 187.439 151.413 -3.62774 5997.18 4611.94 -352.884
215970 267.489 172.591 18.1256 171.299 165.093 -6.36824 5450.7 4986.57 -452.849
215980 230.281 194.419 23.426 145.981 173.353 -15.0554 4612.35 5212.92 -740.925
215990 183.17 206.84 9.12416 115.362 175.956 -28.9443 3587.19 5280.66 -1225.97
216000 127.816 209.263 -25.6716 83.1953 173.113 -47.3914 2499.23 5203.94 -1887.86
216010 71.6314 204.219 -70.2346 52.1837 165.964 -70.0665 1453.25 5022.17 -2687.58
216020 22.0734 193.254 -111.459 24.0283 155.828 -95.8931 533.778 4778.83 -3542.59
216030 -17.4999 176.238 -139.798 0.350278 144.055 -120.781 -191.609 4503.46 -4303.83
216040 -48.5672 154.405 -153.274 -17.1329 132.031 -138.912 -683.298 4213.64 -4794.98
216050 -74.85 130.295 -153.542 -27.6219 120.843 -145.79 -943.365 3919.17 -4899.75
216060 -97.5869 106.548 -141.708 -31.8394 110.764 -140.466 -1017.61 3610.62 -4614.16
216070 -113.715 82.9557 -118.362 -31.8812 100.507 -124.629 -971.544 3248.74 -4015.31
216080 -120.159 57.6269 -87.4825 -29.4882 87.4813 -100.675 -848.054 2772.4 -3197.61
216090 -116.708 28.6979 -53.0029 -24.4953 68.782 -70.9637 -640.697 2121.02 -2242.87
216100 -104.829 -4.60434 -17.7921 -15.0925 42.594 -38.6128 -303.276 1258.53 -1226.33
216110 -85.3866 -44.0757 19.6236 0.301743 8.55651 -6.79102 210.116 184.093 -232.369
216120 -56.5799 -90.5142 56.6435 21.529 -32.0219 20.928 898.918 -1064.79 646.485
216130 -17.9887 -142.223 87.577 46.1584 -76.0603 42.1127 1697.35 -2405.82 1344.59
216140 24.2647 -196.626 109.514 71.0141 -119.491 56.8801 2497.62 -3723.21 1859.46
216150 60.3066 -250.461 121.084 92.9733 -158.41 66.8971 3190.29 -4906.05 2235.96
216160 84.8864 -300.233 124.801 109.336 -189.776 73.9384 3693.75 -5865.63 2519.14
216170 99.7495 -340.628 124.358 118.581 -210.746 79.2044 3969.81 -6518.29 2734.3
216180 107.88 -364.703 122.012 120.834 -218.918 83.476 4029.43 -6788.48 2889.6
216190 108.769 -365.918 118.535 117.927 -213.777 86.9782 3916.44 -6648.28 2981.5
216200 99.7455 -341.004 114.54 111.316 -197.043 89.4675 3669.43 -6141.92 3006.4
216210 81.9104 -293.539 109.515 101.273 -171.94 90.5171 3304.01 -5362.93 2968.96
216220 61.7231 -232.538 101.472 87.7891 -141.632 89.6936 2838.84 -4410.78 2875.03
216230 45.3413 -168.639 87.401 72.1589 -108.477 86.364 2327.48 -3367.79 2717.28
216240 33.9969 -109.77 65.1839 57.5055 -74.6385 79.3816 1857.02 -2304.04 2470.51
216250 26.0361 -58.7976 37.6254 47.3906 -42.2112 67.4539 1518.48 -1282.51 2100.19
216260 21.3555 -16.3583 9.33672 43.6923 -13.0699 49.3504 1367.95 -348.052 1574.49
216270 22.448 16.7066 -16.8143 45.3778 11.8841 24.7432 1396.82 478.849 873.262
216280 30.8445 39.6255 -42.6535 49.3826 32.7406 -5.38757 1527.99 1191.38 -5.81009
216290 42.2657 54.1258 -73.0297 52.0093 50.1668 -39.4702 1645.27 1788.66 -1041.06
216300 47.8672 63.8649 -109.665 50.5631 64.0395 -75.345 1641.77 2275.31 -2177.36
216310 40.7339 74.0038 -148.605 43.7269 74.5864 -110.476 1452.36 2662.88 -3326.8
216320 22.1831 85.9696 -184.385 31.1443 82.9285 -142.873 1057.67 2975.53 -4396.34
216330 -1.73048 97.3708 -210.022 13.1661 90.7752 -170.833 480.576 3249.1 -5315
216340 -26.3932 106.641 -225.18 -8.28233 99.7069 -192.806 -212.546 3513.03 -6025.59
216350 -51.173 113.836 -233.893 -29.952 109.096 -206.274 -925.111 3758.9 -6462.68
216360 -76.3061 119.491 -241.411 -48.9667 116.242 -208.841 -1572.5 3927.71 -6559.8
216370 -100.27 123.118 -247.271 -64.3235 117.983 -199.728 -2128.99 3947.03 -6287.72
216380 -120.366 123.044 -248.202 -77.475 113.314 -180.22 -2632.26 3787.05 -5672.81
216390 -135.769 117.272 -239.693 -90.8617 104.094 -152.703 -3134.61 3482.93 -4779.36
216400 -149.879 106.152 -218.182 -105.812 93.5125 -120.702 -3655.8 3110.01 -3703.82
216410 -165.409 94.6436 -181.586 -122.652 83.6229 -88.5394 -4186.54 2740.56 -2584.71
216420 -178.296 88.5829 -133.622 -141.084 75.0246 -59.0256 -4707.2 2426.07 -1539.64
216430 -184.074 88.888 -84.2484 -159.589 68.0445 -30.3324 -5182.32 2197.37 -562.829
216440 -185.303 89.1457 -41.9367 -175.078 62.9488 1.07991 -5559.32 2055.29 439.698
216450 -187.763 80.4509 -5.63336 -184.658 59.5722 36.0868 -5790.08 1966.26 1522.52
216460 -193.555 58.6817 28.4502 -187.449 57.1482 71.7371 -5860.85 1877.89 2642.03
216470 -197.957 29.0354 62.6976 -185.091 53.9459 104.807 -5800.16 1732.08 3704.09
216480 -193.634 -0.116932 92.1944 -180.194 47.087 133.645 -5652.21 1465.17 4636.69
216490 -177.944 -23.7343 111.773 -174.045 33.6224 157.85 -5445.29 1015.3 5410.89
216500 -156.116 -42.4934 122.87 -166.423 11.9589 177.312 -5195.82 345.397 6031.34
216510 -137.307 -61.5042 132.546 -157.052 -17.2341 191.881 -4927.67 -529.417 6517.21
216520 -127.958 -86.8224 146.818 -146.569 -50.5515 201.578 -4665.56 -1535.62 6880.17
216530 -127.981 -122.345 165.095 -136.172 -84.0164 207.22 -4415.03 -2568.77 7117.18
216540 -131.42 -164.164 180.19 -127.014 -114.648 210.02 -4160.53 -3530.94 7213.89
216550 -132.351 -202.015 185.48 -119.643 -141.404 210.533 -3888.37 -4353.26 7154.49
216560 -131.067 -226.694 182.027 -113.61 -164.016 208.132 -3608.52 -5004.92 6931.96
216570 -132.035 -236.507 174.862 -108.423 -182.029 200.849 -3357.17 -5487.68 6543.58
216580 -137.644 -234.898 167.789 -104.526 -194.432 186.358 -3187.58 -5816.91 5977.09
216590 -145.066 -226.06 158.375 -103.246 -200.65 163.083 -3146.47 -6010.18 5210.68
216600 -149.324 -214.638 140.747 -104.736 -201.181 131.098 -3227.08 -6091.47 4224.46
216610 -148.139 -204.657 109.223 -106.912 -197.589 92.034 -3338.05 -6091.76 3021.24
216620 -142.017 -197.704 64.0857 -105.834 -191.845 48.8847 -3343.24 -6037.54 1665.35
216630 -132.15 -192.56 16.5613 -98.4676 -185.326 5.996 -3136.05 -5932.78 296.812
216640 -116.711 -188.063 -20.7949 -83.9917 -177.57 -31.7826 -2687.65 -5744.89 -903.917
216650 -92.9526 -183.583 -42.4443 -64.2814 -166.763 -59.4813 -2059.64 -5421.35 -1772.39
216660 -62.3591 -177.953 -52.0585 -42.8183 -151.289 -74.4009 -1367.87 -4928.45 -2228.15
216670 -30.2932 -169.505 -55.1716 -22.9177 -130.366 -77.9043 -729.257 -4259.65 -2325.37
216680 -2.32824 -154.362 -56.9468 -7.39799 -103.674 -75.8134 -232.451 -3417.4 -2247.32
216690 18.6768 -128.24 -62.2571 2.6664 -71.8286 -75.324 80.4162 -2417.25 -2217.13
216700 32.032 -89.166 -76.0474 8.20257 -37.0748 -80.1179 227.844 -1315.85 -2362.03
216710 39.8704 -40.91 -99.6384 11.3133 -3.14953 -89.1086 274.963 -217.094 -2664.61
216720 46.5356 7.52545 -128.991 13.8224 26.3494 -99.03 290.767 759.938 -3031.3
216730 56.7839 45.8768 -156.324 16.6551 49.0412 -107.496 321.532 1519.8 -3377.63
216740 72.116 67.8402 -173.416 20.5022 64.1655 -114.178 401.73 2014.35 -3674.45
216750 90.7131 74.5127 -177.222 26.9184 72.4101 -120.598 571.738 2255.61 -3955.19
216760 107.71 72.6001 -172.901 38.0281 75.8862 -128.573 873.641 2317.65 -4281.25
216770 119.296 71.3221 -168.998 54.7866 77.0609 -139.017 1322.53 2310.77 -4689.47
216780 127.416 76.8548 -171.818 75.5121 77.9829 -151.879 1883.83 2328.65 -5170.41
216790 139.407 89.5776 -180.725 97.1151 79.7536 -166.067 2504.47 2412.71 -5672.9
216800 160.064 105.048 -190.491 118.008 82.8153 -179.301 3171.66 2556.51 -6108.76
216810 188.681 117.653 -194.553 139.259 87.0483 -188.465 3913.15 2720.88 -6370.41
216820 221.258 125.391 -188.515 162.628 91.367 -190.547 4747.66 2859.61 -6368.12
216830 252.5 131.679 -171.138 189.112 94.9789 -183.734 5657.7 2956.18 -6065.06
216840 279.156 140.944 -143.816 217.844 98.1389 -167.899 6595.69 3032.43 -5477.89
216850 302.186 152.469 -107.244 246.593 101.785 -143.499 7505.58 3122.63 -4639.67
216860 324.822 162.137 -59.8874 273.044 106.515 -110.796 8343.3 3243.75 -3566.24
216870 348.426 167.268 -0.0853603 295.361 111.504 -70.1689 9071.98 3378.97 -2263.36
216880 371.557 168.234 72.7859 311.933 114.896 -22.7675 9643.11 3475.21 -761.405
216890 391.087 165.967 154.066 321.194 113.994 29.312 9999.46 3460.2 874.057
216900 403.358 160.683 235.861 322.29 107.65 83.8774 10098.5 3286.36 2565.98
216910 404.336 151.48 310.561 314.95 96.7777 138.259 9919.25 2967.96 4237.87
216920 389.522 138.396 374.57 298.962 83.5294 188.88 9444.67 2567.86 5797.66
216930 355.075 123.896 426.007 273.552 70.0711 231.18 8651.41 2157.05 7126.63
216940 301.699 111.32 463.542 238.078 58.135 261.152 7523.06 1789.91 8102.63
216950 236.211 101.15 483.041 192.828 48.6278 276.534 6081.82 1496.04 8637.14
216960 167.804 91.4385 480.952 140.128 42.0003 277.128 4412.9 1275.38 8687.37
216970 103.181 80.5297 457.238 83.8969 37.8288 263.487 2643.3 1110.98 8255.48
216980 43.6097 68.1226 417.207 28.2952 35.4176 236.583 891.299 991.744 7387.54
216990 -13.3533 54.9078 368.061 -23.8926 34.0191 197.617 -762.459 910.317 6151.48
217000 -68.876 44.2402 314.229 -71.3398 32.6765 147.943 -2280.29 859.421 4605.5
217010 -121.911 41.0936 254.262 -114.205 31.1084 88.882 -3656.17 845.502 2781.19
217020 -170.299 47.1707 182.271 -152.758 30.4219 21.7282 -4892.75 893.687 698.661
217030 -212.301 57.2646 94.5623 -186.62 32.2065 -51.1771 -5985.48 1029.27 -1587.02
217040 -247.93 63.799 -3.8374 -215.128 37.521 -125.566 -6917.89 1250.88 -3947.52
217050 -276.414 63.1855 -102.418 -237.269 45.2821 -195.716 -7663.36 1515.53 -6194.63
217060 -295.218 57.8448 -189.888 -252.568 52.495 -255.942 -8192.59 1752.36 -8141.4
217070 -302.765 53.2837 -259.146 -260.848 56.6041 -302.226 -8481.81 1901.16 -9658.42
217080 -300.194 52.2972 -308.911 -261.815 56.7997 -333.139 -8507.58 1936.67 -10697.1
217090 -289.397 54.2994 -340.749 -254.86 53.6797 -349.704 -8249.17 1857.57 -11286.5
217100 -271.804 55.9247 -357.599 -240.076 47.705 -354.412 -7723.31 1666.07 -11501
217110 -251.306 53.7451 -360.264 -219.245 39.2465 -349.391 -7004.08 1369.5 -11410.2
217120 -232.114 46.2642 -348.619 -194.976 29.0996 -335.63 -6204.88 1007.24 -11036.7
217130 -216.337 36.4478 -321.086 -170.899 19.6203 -312.236 -5444.38 662.176 -10339.1
217140 -200.305 28.0661 -276.452 -149.754 13.1746 -277.297 -4785.99 420.736 -9246.58
217150 -177.562 21.0207 -216.052 -131.059 10.1481 -229.468 -4190.52 303.486 -7713.73
217160 -145.036 12.7741 -142.669 -111.645 7.65512 -168.845 -3538.37 225.303 -5751.65
217170 -103.005 -0.0362714 -58.5667 -87.2359 1.20214 -97.5503 -2702.32 40.1548 -3442.83
217180 -51.5071 -18.0865 32.2496 -54.7012 -12.1656 -20.4408 -1601.15 -355.94 -941.084
217190 10.7634 -39.4191 122.969 -13.1125 -32.552 56.4311 -219.526 -970.653 1569.45
217200 83.1731 -62.4939 209.727 35.669 -58.0383 128.166 1378.06 -1738.66 3929.81
217210 160.962 -88.1066 289.985 87.5883 -85.1464 190.609 3055.09 -2559.81 6017.08
217220 234.843 -118.93 361.68 137.498 -110.292 241.098 4648.58 -3337.85 7735.29
217230 295.46 -154.098 417.444 180.824 -131.024 278.559 6018.13 -4013.31 9022.96
217240 336.318 -187.864 449.997 214.068 -146.437 303.882 7063.72 -4549.65 9872.1
217250 355.068 -212.238 457.955 235.183 -155.35 319.239 7722.51 -4886.45 10342.6
217260 352.893 -221.135 447.987 242.985 -155.69 327.399 7956.92 -4940.74 10544.2
217270 333.109 -213.13 430.907 237.279 -146.681 330.665 7754.3 -4672.22 10587.1
217280 299.945 -192.297 413.981 219.299 -129.982 330.443 7151.64 -4140.28 10539.6
217290 257.647 -167.909 395.694 192.342 -110.39 327.055 6249.32 -3512.02 10413.1
217300 211.171 -150.186 370.119 160.763 -94.4039 319.759 5185.39 -3012.5 10167.3
217310 165.767 -144.526 332.322 128.559 -88.1432 306.622 4094.31 -2836.07 9734.26
217320 126.539 -149.657 282.085 98.608 -95.0416 285.642 3080.71 -3078.59 9056.73
217330 96.1489 -161.757 224.737 72.4371 -114.823 256.051 2203 -3724.3 8122.11
217340 73.1885 -180.188 167.508 49.4527 -143.89 218.936 1455.64 -4671.55 6970.97
217350 53.9532 -206.602 114.792 27.6834 -176.836 177.153 771.788 -5771.1 5692.6
217360 33.2179 -240.082 65.1039 4.53938 -208.91 134.388 66.9528 -6871.99 4400.11
217370 5.85656 -275.2 18.0144 -21.0956 -237.244 93.6477 -710.126 -7858.94 3181.38
217380 -30.3616 -304.138 -25.7253 -49.0538 -260.045 56.0205 -1569.62 -8648.44 2069.26
217390 -73.0507 -321.826 -64.0696 -79.0422 -275.509 21.4646 -2504.45 -9170.06 1053.52
217400 -118.033 -327.624 -95.2748 -111.238 -281.552 -9.96784 -3510.08 -9369.68 120.908
217410 -163.357 -323.297 -117.122 -145.63 -277.205 -36.9586 -4577.25 -9228.53 -708.984
217420 -208.726 -308.921 -130.732 -181.136 -263.165 -57.8201 -5665.11 -8769.07 -1397.31
217430 -250.322 -283.313 -141.066 -215.398 -241.267 -72.3619 -6697.06 -8035.3 -1933.57
217440 -280.794 -246.74 -150.16 -245.238 -213.116 -81.9712 -7581.11 -7072.92 -2348.81
217450 -296.493 -203.668 -157.314 -267.752 -180.141 -89.0257 -8230.52 -5938.45 -2683.73
217460 -299.812 -161.921 -157.866 -280.421 -144.407 -94.8901 -8587.28 -4725.9 -2955.41
217470 -295.463 -128.141 -148.363 -282.417 -109.237 -99.5384 -8640.26 -3569.4 -3152.12
217480 -286.075 -105.291 -130.661 -274.522 -78.5124 -102.132 -8411.65 -2602.02 -3252.41
217490 -271.115 -91.8431 -112.821 -258.124 -55.1631 -101.98 -7929.28 -1906.5 -3248.37
217500 -249.711 -83.1438 -104.784 -234.398 -40.916 -99.0343 -7221.43 -1500.3 -3157.37
217510 -221.903 -73.921 -110.555 -204.424 -35.7723 -94.0454 -6328.25 -1343.47 -3020.44
217520 -189.098 -61.0054 -126.128 -169.306 -37.3231 -88.5826 -5298.31 -1345.25 -2883.01
217530 -152.351 -46.5333 -139.262 -130.211 -40.8083 -83.4347 -4170.03 -1375.47 -2755.91
217540 -111.848 -35.1214 -139.105 -88.9624 -40.3807 -77.5624 -2971.06 -1292.25 -2588.66
217550 -67.7731 -28.5863 -123.657 -47.8627 -31.4576 -68.1288 -1740.94 -978.103 -2294.09
217560 -22.4695 -21.9052 -99.0412 -9.71923 -12.3515 -53.0896 -537.796 -367.338 -1816.73
217570 21.4542 -6.23566 -68.0777 24.1723 15.6223 -33.0506 584.547 538.525 -1188.46
217580 61.3135 24.269 -31.9576 53.814 49.3215 -12.0139 1594.8 1666.91 -518.123
217590 95.5473 68.1115 7.5595 79.9271 84.5677 5.72116 2476.1 2891.71 69.8076
217600 124.09 117.758 44.3278 102.773 117.975 17.574 3215.1 4073.62 488.765
217610 147.927 162.019 71.3158 121.924 147.392 23.0162 3808.3 5105.95 710.381
217620 168.067 192.807 85.2779 136.914 171.969 23.2329 4269.75 5929.85 759.955
217630 184.528 208.328 87.6954 147.959 190.241 20.6172 4621.97 6497.85 699.664
217640 197.651 211.033 80.9088 155.93 199.065 18.3067 4880.48 6739.77 613.597
217650 207.917 202.135 68.7307 161.232 195.824 18.7267 5038.19 6603.09 573.08
217660 216.048 182.046 56.9178 163.211 181.389 21.8122 5066.74 6122.45 584.709
217670 222.637 153.316 47.2246 160.531 159.77 25.177 4944.33 5419.83 589.661
217680 227.36 120.603 36.9226 152.328 135.843 26.404 4674.37 4653.47 518.974
217690 227.062 89.7824 22.5701 138.479 113.985 24.3843 4275.55 3964.96 340.701
217700 214.404 63.1772 1.23741 120.182 96.9233 18.814 3767.07 3439.07 60.8421
217710 186.502 39.6591 -24.1126 98.5545 85.8091 9.65259 3153.2 3085.38 -296.925
217720 148.766 18.4821 -46.3807 73.2459 79.3617 -3.18787 2418.52 2851.42 -704.77
217730 107.504 2.27848 -60.1201 44.598 75.2044 -18.9741 1567.69 2668.3 -1138.65
217740 64.7895 -6.49883 -68.394 14.7969 71.755 -36.0445 657.155 2504.48 -1580.5
217750 21.4519 -8.58078 -80.1469 -13.3493 69.4624 -52.1826 -232.54 2390.67 -2011.65
217760 -18.9325 -5.96884 -99.6579 -37.7923 70.5353 -65.6957 -1034.27 2394.21 -2407.26
217770 -53.05 1.44108 -122.929 -57.3313 76.6873 -76.1167 -1702.02 2564.46 -2737
217780 -79.5135 16.1997 -140.285 -71.6175 88.1241 -82.8875 -2217.15 2906.06 -2960.8
217790 -97.3787 41.2258 -145.811 -81.3019 104.223 -84.8771 -2591.31 3391.21 -3025.76
217800 -105.692 76.2344 -137.898 -87.7459 123.5 -80.3661 -2844.12 3969.94 -2884.61
217810 -105.002 117.699 -119.256 -91.4479 143.338 -68.5527 -2982.75 4564.22 -2516.31
217820 -98.627 160.41 -94.3854 -92.6123 160.655 -49.7899 -3016.33 5077.93 -1922.17
217830 -90.2391 197.046 -64.9972 -92.0721 172.946 -24.9367 -2979.32 5432.37 -1119.7
217840 -82.5285 221.016 -29.9075 -91.0607 179.058 4.66207 -2917.51 5583.26 -145.876
217850 -78.2637 228.861 11.0616 -90.1122 178.182 37.1875 -2856.24 5497.06 938.216
217860 -79.4746 220.417 56.3477 -88.9894 168.939 70.0181 -2799.38 5130.5 2032.35
217870 -86.1371 196.942 101.382 -87.5879 150.203 99.3886 -2747.75 4459.24 2998.33
217880 -95.8987 161.563 140.272 -85.9817 122.609 121.945 -2703.51 3519.12 3720.25
217890 -105.223 118.446 169.921 -84.2018 88.2013 137.48 -2664.93 2397.71 4188.75
217900 -112.789 71.556 189.64 -82.1062 49.3787 148.612 -2624.21 1188.78 4493.45
217910 -120.75 23.813 200.177 -79.4575 8.43066 157.147 -2580.64 -46.8829 4703.92
217920 -133.592 -22.1859 201.957 -77.2502 -33.3158 160.79 -2565.83 -1292.14 4776.94
217930 -152.721 -63.8071 195.08 -77.5765 -75.2583 154.995 -2635.62 -2556.22 4588.05
217940 -173.843 -100.835 176.375 -82.1155 -116.921 136.487 -2819.99 -3834.98 4027.99
217950 -190.228 -136.281 140.822 -90.5125 -156.462 105.28 -3083.66 -5075.56 3073.38
217960 -196.948 -173.922 89.0442 -99.9319 -191.284 64.9812 -3332.66 -6192.1 1814.72
217970 -193.683 -213.566 29.1647 -106.352 -219.672 21.3463 -3458.04 -7119.22 428.726
217980 -182.983 -250.991 -25.599 -106.319 -241.945 -20.0572 -3381.24 -7842.8 -894.586
217990 -168.818 -281.987 -64.1312 -98.3201 -259.362 -55.0604 -3081.54 -8387.65 -2002.1
218000 -154.013 -307.017 -83.5397 -83.1254 -272.738 -81.25 -2598.38 -8779.87 -2803.52
218010 -138.895 -329.762 -89.6673 -63.466 -281.069 -98.7437 -2003.53 -9010.59 -3305.71
218020 -122.132 -353.493 -90.7713 -42.0156 -282.368 -110.184 -1361.64 -9037.1 -3609.45
218030 -102.164 -377.197 -92.4677 -20.5768 -275.425 -119.198 -704.757 -8823.71 -3847.59
218040 -78.8305 -393.941 -97.2607 0.684857 -261.077 -128.53 -32.4535 -8384.14 -4110.98
218050 -54.4445 -396.022 -102.666 22.3525 -241.95 -138.585 666.602 -7780.42 -4411.42
218060 -30.4006 -379.58 -106.616 44.7164 -220.207 -148.022 1395.05 -7070.09 -4695.43
218070 -5.25887 -346.31 -107.862 67.5765 -196.133 -154.248 2147.45 -6259.27 -4877.39
218080 20.2177 -301.5 -107.746 90.6402 -167.948 -154.786 2914.38 -5304.03 -4875.57
218090 43.2075 -250.425 -106.758 113.938 -133.26 -148.586 3673.21 -4143.97 -4660.67
218100 62.1388 -194.032 -104.146 136.763 -90.6259 -137.177 4385.09 -2747.83 -4284.42
218110 81.2974 -129.548 -96.5497 157.836 -41.3126 -123.181 5016.33 -1149.66 -3842.64
218120 106.476 -55.791 -83.5554 176.147 11.5026 -108.791 5558.26 551.24 -3401.92
218130 138.007 22.3534 -64.895 191.241 64.0635 -94.3167 6018.42 2224.21 -2961.05
218140 170.187 96.0206 -41.3763 202.893 112.71 -78.8273 6398.75 3749.63 -2467.66
218150 194.06 158.639 -12.5712 211.307 154.403 -60.5899 6688.24 5045.53 -1860.86
218160 202.319 208.4 19.6844 216.825 187.095 -38.2174 6866.11 6081.15 -1102.62
218170 194.638 247.452 54.2527 218.998 211.307 -11.1019 6901.64 6889.19 -190.329
218180 178.752 277.549 90.31 216.444 230.303 20.0759 6760.31 7560.48 845.184
218190 164.009 299.896 127.545 207.754 248.773 53.8564 6423.69 8198.33 1960.38
218200 153.811 317.288 162.583 192.668 269.07 88.6108 5903.75 8845.61 3109.47
218210 143.562 333.342 191.158 171.853 289.342 122.26 5239.28 9452.16 4226.94
218220 126.776 351.349 211.563 147.171 305.501 151.854 4482.35 9920.36 5217.66
218230 102.04 371.341 224.102 120.726 314.136 174.567 3686.02 10170.6 5981.14
218240 75.9933 389.156 227.576 94.0914 313.614 188.855 2898.12 10161.1 6451.12
218250 57.714 397.561 220.549 68.3353 303.554 194.603 2155.3 9862.15 6603.4
218260 50.4909 391.115 202.034 44.0142 283.49 191.596 1473.36 9235.56 6429.73
218270 49.5704 367.579 171.866 21.6499 252.932 179.239 843.941 8253.92 5929.68
218280 46.3147 327.026 131.567 1.27912 212.535 157.835 243.614 6939.01 5134.24
218290 34.5939 271.17 85.0788 -17.5703 164.718 129.003 -350.928 5375.46 4118.78
218300 14.3696 203.528 37.9044 -35.5646 112.572 95.0557 -948.102 3675.61 2974.74
218310 -9.33248 126.918 -8.83846 -52.9921 58.0301 57.545 -1532.68 1919.42 1764.98
218320 -30.1769 42.1431 -55.1974 -69.233 1.88794 17.4083 -2073.72 128.559 509.732
218330 -44.6766 -50.8521 -99.8707 -83.5394 -55.5222 -24.6514 -2547.34 -1699.9 -788.206
218340 -54.1096 -149.6 -139.485 -95.3978 -113.443 -67.1136 -2954.01 -3553.04 -2110.91
218350 -63.0713 -246.946 -172.671 -105.242 -171.274 -107.741 -3319.79 -5408.61 -3410.59
218360 -74.7029 -334.713 -199.855 -114.351 -228.972 -143.73 -3685.38 -7251.36 -4604.18
218370 -90.5831 -408.949 -219.992 -124.575 -285.701 -171.954 -4088.18 -9052.17 -5574.79
218380 -110.916 -471.455 -228.462 -136.827 -339.114 -189.095 -4547.38 -10743.1 -6191.79
218390 -134.423 -526.651 -223.677 -150.832 -385.356 -192.243 -5051.03 -12227.5 -6345.73
218400 -158.156 -576.555 -207.546 -165.08 -420.943 -179.941 -5548.32 -13410 -5992.35
218410 -177.958 -617.547 -183.981 -177.091 -444.238 -153.946 -5964.02 -14222.8 -5184.35
218420 -191.734 -640.133 -153.076 -185.317 -455.285 -118.581 -6237.12 -14637.9 -4062.83
218430 -200.098 -635.61 -118.842 -189.488 -455.214 -79.8794 -6355.6 -14655.1 -2817.89
218440 -206.38 -602.814 -85.9 -190.248 -444.159 -43.5961 -6349.52 -14270.2 -1640.14
218450 -211.695 -548.697 -57.6235 -188.227 -420.256 -14.2565 -6254.75 -13457.9 -671.781
218460 -210.326 -484.027 -33.283 -183.855 -381.781 6.54883 -6086.99 -12204.3 37.5939
218470 -193.19 -415.3 -11.2936 -177.002 -329.696 20.6203 -5830.36 -10561.5 545.792
218480 -158.136 -343.436 12.6932 -165.988 -268.34 32.4462 -5434.65 -8655.93 978.203
218490 -113.636 -267.286 39.8855 -148.188 -203.079 46.1541 -4837.92 -6632.09 1455.67
