# Time-averaged data for fix Ave
# TimeStep v_HAg v_HTe
77620 0.017472 -4.54983
77630 0.0175589 -4.5533
77640 0.01688 -4.55798
77650 0.0157342 -4.56101
77660 0.014532 -4.56073
77670 0.0136028 -4.55735
77680 0.0131282 -4.55248
77690 0.0132002 -4.54907
77700 0.0137835 -4.54852
77710 0.0146431 -4.551
77720 0.0154301 -4.55467
77730 0.0159028 -4.55776
77740 0.016042 -4.55917
77750 0.0159289 -4.55844
77760 0.0156421 -4.55673
77770 0.0152707 -4.55489
77780 0.0150188 -4.55371
77790 0.0151564 -4.55308
77800 0.0159428 -4.55252
77810 0.0174177 -4.55162
77820 0.0192219 -4.5515
77830 0.0207409 -4.55355
77840 0.021622 -4.55731
77850 0.0220292 -4.56092
77860 0.0222915 -4.56231
77870 0.022486 -4.5612
77880 0.0224112 -4.55939
77890 0.0218336 -4.5585
77900 0.020729 -4.55932
77910 0.0193774 -4.56122
77920 0.018185 -4.56278
77930 0.0173914 -4.56287
77940 0.0169546 -4.56144
77950 0.0166803 -4.55909
77960 0.0163831 -4.55696
77970 0.0159986 -4.55598
77980 0.0155781 -4.55712
77990 0.0151708 -4.56016
78000 0.0148688 -4.5648
78010 0.0148194 -4.56866
78020 0.0151943 -4.57048
78030 0.0160975 -4.56997
78040 0.0174525 -4.56826
78050 0.0189754 -4.56635
78060 0.0202779 -4.56498
78070 0.0210994 -4.56429
78080 0.0214443 -4.56357
78090 0.0214714 -4.56293
78100 0.021253 -4.56246
78110 0.0207121 -4.56299
78120 0.0197057 -4.56435
78130 0.0182247 -4.56649
78140 0.0164967 -4.5686
78150 0.0149477 -4.57024
78160 0.0139539 -4.57069
78170 0.0136513 -4.56941
78180 0.0139473 -4.56667
78190 0.0146258 -4.56333
78200 0.0153689 -4.5599
78210 0.0158111 -4.55752
78220 0.0157736 -4.55681
78230 0.0153624 -4.55705
78240 0.0147218 -4.55778
78250 0.0139053 -4.5582
78260 0.0129545 -4.55866
78270 0.0119467 -4.56005
78280 0.0109992 -4.56294
78290 0.0103061 -4.56666
78300 0.0101014 -4.56922
78310 0.0104795 -4.56875
78320 0.0112941 -4.56537
78330 0.0122791 -4.56106
78340 0.0131859 -4.5581
78350 0.0138249 -4.55753
78360 0.0140965 -4.55967
78370 0.0139897 -4.56306
78380 0.0135481 -4.56581
78390 0.0128962 -4.56704
78400 0.0122001 -4.56646
78410 0.011602 -4.56459
78420 0.0112085 -4.56162
78430 0.0111127 -4.55802
78440 0.011404 -4.55355
78450 0.0121309 -4.54864
78460 0.0132451 -4.54469
78470 0.0144992 -4.54302
78480 0.0155215 -4.54507
78490 0.0160662 -4.55031
78500 0.0161672 -4.55739
78510 0.0160764 -4.56294
78520 0.0160378 -4.5648
78530 0.0161364 -4.56168
78540 0.0163043 -4.55541
78550 0.0164236 -4.54874
78560 0.0163909 -4.54502
78570 0.0161745 -4.54486
78580 0.0158166 -4.54719
78590 0.0153904 -4.55003
78600 0.0149665 -4.55199
78610 0.0145697 -4.55331
78620 0.0141341 -4.55423
78630 0.0135573 -4.55435
78640 0.0128023 -4.55355
78650 0.0119448 -4.55153
78660 0.0111269 -4.54911
78670 0.0104907 -4.54696
78680 0.0100442 -4.54503
78690 0.00963552 -4.54353
78700 0.00911216 -4.54288
78710 0.00845025 -4.5438
78720 0.00772189 -4.54702
78730 0.00697371 -4.55209
78740 0.00628801 -4.55763
78750 0.00588295 -4.56082
78760 0.00596843 -4.56063
78770 0.00653799 -4.55796
78780 0.00736898 -4.55523
78790 0.00825514 -4.55487
78800 0.00918876 -4.55718
78810 0.0102267 -4.5608
78820 0.0113251 -4.56367
78830 0.0123838 -4.56507
78840 0.0132396 -4.56395
78850 0.0137174 -4.56136
78860 0.0137419 -4.5578
78870 0.0133857 -4.55438
78880 0.0128269 -4.55183
78890 0.0122177 -4.55135
78900 0.011621 -4.55371
78910 0.0111591 -4.55799
78920 0.0110733 -4.56192
78930 0.0114994 -4.56316
78940 0.0122105 -4.56078
78950 0.0127262 -4.55653
78960 0.0127095 -4.55249
78970 0.0122406 -4.5504
78980 0.0116063 -4.5505
78990 0.0110049 -4.55204
79000 0.0104667 -4.55337
79010 0.00994829 -4.55321
79020 0.00950004 -4.55145
79030 0.00926486 -4.54891
79040 0.0092424 -4.54721
79050 0.00919216 -4.54846
79060 0.00886734 -4.55277
79070 0.0083048 -4.55884
79080 0.00780704 -4.56391
79090 0.00769849 -4.5655
79100 0.00815562 -4.56294
79110 0.00912819 -4.55784
79120 0.0104156 -4.55335
79130 0.0117468 -4.55208
79140 0.0128305 -4.55558
79150 0.0134935 -4.56268
79160 0.0137926 -4.57071
79170 0.0139922 -4.57596
79180 0.0143601 -4.57543
79190 0.0149256 -4.56948
79200 0.0154044 -4.56103
79210 0.0155232 -4.5541
79220 0.0152693 -4.5508
79230 0.0147691 -4.55159
79240 0.0141605 -4.55458
79250 0.013642 -4.5579
79260 0.01342 -4.55911
79270 0.0136039 -4.55758
79280 0.0141277 -4.55504
79290 0.0148033 -4.5535
79300 0.0154213 -4.55353
79310 0.0157938 -4.55456
79320 0.0157444 -4.55475
79330 0.0151958 -4.55427
79340 0.0142249 -4.55334
79350 0.0130808 -4.55233
79360 0.0120462 -4.55118
79370 0.0113101 -4.55069
79380 0.0109241 -4.55078
79390 0.0108327 -4.55093
79400 0.0109374 -4.55032
79410 0.01118 -4.54905
79420 0.0115253 -4.54796
79430 0.0119429 -4.54799
79440 0.0124219 -4.54941
79450 0.0128992 -4.55136
79460 0.0132402 -4.55243
79470 0.0132783 -4.5515
79480 0.0128866 -4.54855
79490 0.0120495 -4.54507
79500 0.0108808 -4.54312
79510 0.00964517 -4.54438
79520 0.00863354 -4.54848
79530 0.00807452 -4.55293
79540 0.00812264 -4.55485
79550 0.00879276 -4.55305
79560 0.00993949 -4.54929
79570 0.0112845 -4.54603
79580 0.0124681 -4.54516
79590 0.0131911 -4.54658
79600 0.0133676 -4.54908
79610 0.0131336 -4.55113
79620 0.0127304 -4.55207
79630 0.0123812 -4.55172
79640 0.0121647 -4.55074
79650 0.0120275 -4.55016
79660 0.0119111 -4.55101
79670 0.0118745 -4.55358
79680 0.0120571 -4.5573
79690 0.0125336 -4.56123
79700 0.0132054 -4.56482
79710 0.0138319 -4.56736
79720 0.0141631 -4.56851
79730 0.0140838 -4.56822
79740 0.0136195 -4.56586
79750 0.0128942 -4.56246
79760 0.0120962 -4.55865
79770 0.0113876 -4.55613
79780 0.0108515 -4.55591
79790 0.0105018 -4.55772
79800 0.0103519 -4.56163
79810 0.010457 -4.56613
79820 0.0108414 -4.56977
79830 0.0114339 -4.57139
79840 0.0121789 -4.57051
79850 0.0131319 -4.56787
79860 0.0144153 -4.56468
79870 0.0160249 -4.56198
79880 0.0176954 -4.56036
79890 0.0189796 -4.56052
79900 0.0195095 -4.56155
79910 0.0192738 -4.56269
79920 0.0186069 -4.56351
79930 0.0178449 -4.56413
79940 0.0171199 -4.5653
79950 0.0164541 -4.56635
79960 0.0158537 -4.56641
79970 0.0152627 -4.56435
79980 0.0145509 -4.56049
79990 0.0136398 -4.55583
80000 0.0126002 -4.55139
80010 0.0116162 -4.5485
80020 0.0108997 -4.5477
80030 0.0106336 -4.54902
80040 0.0109717 -4.55205
80050 0.0119767 -4.55605
80060 0.0134904 -4.5595
80070 0.0151237 -4.5615
80080 0.016454 -4.56181
80090 0.0172024 -4.56129
80100 0.0172795 -4.56083
80110 0.0168267 -4.56083
80120 0.016201 -4.56085
80130 0.0157822 -4.56075
80140 0.0156971 -4.56023
80150 0.0159031 -4.55933
80160 0.0164188 -4.55812
80170 0.0173971 -4.55691
80180 0.0189669 -4.55519
80190 0.0209468 -4.55399
80200 0.0228444 -4.55395
80210 0.0240844 -4.55581
80220 0.024286 -4.5601
80230 0.0234077 -4.56581
80240 0.0217077 -4.57181
80250 0.0196028 -4.57659
80260 0.0175634 -4.57933
80270 0.016009 -4.58059
80280 0.0152198 -4.58111
80290 0.0152736 -4.58082
80300 0.0159466 -4.57935
80310 0.0167982 -4.57724
80320 0.0174166 -4.57496
80330 0.0176591 -4.57373
80340 0.0177103 -4.57336
80350 0.0178274 -4.57437
80360 0.0181129 -4.57656
80370 0.0184998 -4.57922
80380 0.0188527 -4.58098
80390 0.0190306 -4.58067
80400 0.019013 -4.57729
80410 0.0189678 -4.57082
80420 0.0190373 -4.56298
80430 0.0191284 -4.55646
80440 0.0189896 -4.55333
80450 0.0184755 -4.5538
80460 0.0176952 -4.55613
80470 0.0169224 -4.55737
80480 0.0163493 -4.55629
80490 0.0159937 -4.55265
80500 0.0157454 -4.54869
80510 0.0154517 -4.54692
80520 0.0150272 -4.548
80530 0.0145374 -4.55114
80540 0.0141743 -4.55386
80550 0.0141203 -4.55394
80560 0.0144407 -4.55001
80570 0.0151038 -4.5434
80580 0.0160329 -4.53661
80590 0.0170498 -4.53334
80600 0.017862 -4.53573
80610 0.0182377 -4.54337
80620 0.0181787 -4.55249
80630 0.0178769 -4.55898
80640 0.0175431 -4.56047
80650 0.0172897 -4.55776
80660 0.0171477 -4.55374
80670 0.0171091 -4.5512
80680 0.0171145 -4.55102
80690 0.0170661 -4.55286
80700 0.016917 -4.55454
80710 0.0167061 -4.55432
80720 0.0164487 -4.55263
80730 0.0160643 -4.55113
80740 0.0154705 -4.5519
80750 0.014769 -4.5561
80760 0.0141697 -4.56262
80770 0.0138494 -4.56994
80780 0.0138774 -4.57519
80790 0.0141964 -4.57633
80800 0.014617 -4.5733
80810 0.0149432 -4.56799
80820 0.0151168 -4.56271
80830 0.0152007 -4.55971
80840 0.0152623 -4.56023
80850 0.0152621 -4.56346
80860 0.0151155 -4.56713
80870 0.0148189 -4.56909
80880 0.0144852 -4.56747
80890 0.014201 -4.5625
80900 0.0139501 -4.55517
80910 0.0136349 -4.54743
80920 0.0131861 -4.54131
80930 0.0126251 -4.5388
80940 0.0120701 -4.54148
80950 0.0117956 -4.54768
80960 0.012141 -4.55325
80970 0.0132283 -4.55427
80980 0.0147806 -4.55012
80990 0.0163462 -4.54432
81000 0.0175788 -4.54077
81010 0.0183685 -4.54241
81020 0.0187228 -4.5486
81030 0.0186506 -4.55618
81040 0.0181429 -4.56215
81050 0.017266 -4.56393
81060 0.0161894 -4.56209
81070 0.014988 -4.55828
81080 0.0138001 -4.5551
81090 0.0129945 -4.55415
81100 0.0129281 -4.55518
81110 0.0136471 -4.55802
81120 0.0148807 -4.56118
81130 0.0162217 -4.56385
81140 0.017326 -4.56554
81150 0.0180876 -4.56597
81160 0.0185512 -4.56495
81170 0.0187917 -4.56271
81180 0.0189163 -4.55907
81190 0.0190246 -4.55495
81200 0.0191182 -4.55203
81210 0.0190877 -4.5516
81220 0.0188666 -4.55394
81230 0.0184267 -4.55824
81240 0.0177547 -4.56277
81250 0.0169544 -4.56577
81260 0.0162182 -4.56644
81270 0.0157201 -4.5644
81280 0.0154743 -4.56112
81290 0.0152735 -4.5585
81300 0.0148368 -4.55859
81310 0.0139898 -4.56197
81320 0.0128474 -4.56674
81330 0.0117192 -4.56999
81340 0.0108855 -4.56956
81350 0.0104086 -4.56547
81360 0.0102543 -4.56003
81370 0.0105063 -4.55647
81380 0.0113324 -4.55609
81390 0.0127859 -4.55809
81400 0.0147471 -4.56023
81410 0.016955 -4.56099
81420 0.0190614 -4.56103
81430 0.0207758 -4.5616
81440 0.022009 -4.56306
81450 0.022846 -4.56544
81460 0.0233596 -4.56776
81470 0.02352 -4.56999
81480 0.0233014 -4.57171
81490 0.0227044 -4.57263
81500 0.0217429 -4.57282
81510 0.0205247 -4.57233
81520 0.0192703 -4.57128
81530 0.0182023 -4.57007
81540 0.0174384 -4.56905
81550 0.0169806 -4.56827
81560 0.0166687 -4.56823
81570 0.0162244 -4.56917
81580 0.0155053 -4.57005
81590 0.0145978 -4.5699
81600 0.0136172 -4.56875
81610 0.0126382 -4.56765
81620 0.0117162 -4.56732
81630 0.0109224 -4.56745
81640 0.0103155 -4.56618
81650 0.00995074 -4.56188
81660 0.00986366 -4.55424
81670 0.0100796 -4.54539
81680 0.0105723 -4.53802
81690 0.0112677 -4.53516
81700 0.0120301 -4.53741
81710 0.0126863 -4.54353
81720 0.0130967 -4.55101
81730 0.0132273 -4.55744
81740 0.0131022 -4.55997
81750 0.0127735 -4.55749
81760 0.0122337 -4.55113
81770 0.0115116 -4.54364
81780 0.0107322 -4.53821
81790 0.0101352 -4.53664
81800 0.00997603 -4.53852
81810 0.0104999 -4.54226
81820 0.011822 -4.54437
81830 0.0136917 -4.5443
81840 0.0155599 -4.54299
81850 0.0169307 -4.54284
81860 0.0176704 -4.54424
81870 0.0178874 -4.54582
81880 0.0176818 -4.54608
81890 0.0170898 -4.54421
81900 0.0160846 -4.54183
81910 0.0146083 -4.54083
81920 0.0127612 -4.54235
81930 0.0107757 -4.54515
81940 0.00894743 -4.54825
81950 0.00754543 -4.55077
81960 0.00677653 -4.55294
81970 0.00671346 -4.55474
81980 0.00729877 -4.55694
81990 0.00840488 -4.55883
82000 0.00994443 -4.56032
82010 0.0118919 -4.56057
82020 0.0141543 -4.56029
82030 0.0164829 -4.56026
82040 0.0186118 -4.56141
82050 0.0203617 -4.56371
82060 0.0216388 -4.56665
82070 0.0224148 -4.56947
82080 0.0227219 -4.57119
82090 0.0226038 -4.57143
82100 0.0221156 -4.57055
82110 0.0213374 -4.56942
82120 0.0203891 -4.56879
82130 0.0194575 -4.56883
82140 0.0187344 -4.56794
82150 0.018253 -4.56495
82160 0.0179307 -4.56
82170 0.0175948 -4.55539
82180 0.0170137 -4.55397
82190 0.0160632 -4.5572
82200 0.0149026 -4.56376
82210 0.0139403 -4.57075
82220 0.0135188 -4.57497
82230 0.0136679 -4.5756
82240 0.0142038 -4.57415
82250 0.0149343 -4.57214
82260 0.0156255 -4.57109
82270 0.015948 -4.5722
82280 0.0157185 -4.57487
82290 0.0152718 -4.57758
82300 0.0152463 -4.57809
82310 0.0159289 -4.57532
82320 0.0170152 -4.57021
82330 0.0179663 -4.56413
82340 0.0184287 -4.55909
82350 0.0183594 -4.55637
82360 0.0179168 -4.55662
82370 0.0173228 -4.55905
82380 0.0167724 -4.56185
82390 0.016451 -4.56304
82400 0.0165262 -4.56205
82410 0.0170998 -4.56039
82420 0.0180576 -4.55946
82430 0.0190925 -4.56055
82440 0.0198686 -4.56339
82450 0.0201413 -4.56636
82460 0.0197976 -4.56863
82470 0.0188129 -4.57056
82480 0.0172054 -4.57266
82490 0.0151879 -4.57436
82500 0.0132949 -4.57437
82510 0.0121662 -4.57232
82520 0.0121663 -4.56911
82530 0.0131149 -4.56671
82540 0.0144635 -4.56646
82550 0.0158804 -4.5683
82560 0.0174552 -4.57022
82570 0.019285 -4.57055
82580 0.0212706 -4.5688
82590 0.0231885 -4.56628
82600 0.0247563 -4.5647
82610 0.0256316 -4.56497
82620 0.0254888 -4.56716
82630 0.0243085 -4.57009
82640 0.0224781 -4.57206
82650 0.0206023 -4.57184
82660 0.0191811 -4.56917
82670 0.0183576 -4.56442
82680 0.0179455 -4.56017
82690 0.0176456 -4.55812
82700 0.0172357 -4.55893
82710 0.0167013 -4.56156
82720 0.0162483 -4.56455
82730 0.0161006 -4.56719
82740 0.0163671 -4.56954
82750 0.0170421 -4.57102
82760 0.0180568 -4.57118
82770 0.0193142 -4.56966
82780 0.0207147 -4.56663
82790 0.0221299 -4.56302
82800 0.0233923 -4.55974
82810 0.0242903 -4.55826
82820 0.024606 -4.55895
82830 0.0241983 -4.56138
82840 0.0230609 -4.56472
82850 0.0214121 -4.56791
82860 0.0196776 -4.57019
82870 0.0182867 -4.57194
82880 0.0174716 -4.57281
82890 0.0171991 -4.5718
82900 0.0172339 -4.56925
82910 0.017277 -4.56646
82920 0.0170655 -4.56529
82930 0.0164997 -4.56698
82940 0.015795 -4.57095
82950 0.0153595 -4.57476
82960 0.0154482 -4.57579
82970 0.0159513 -4.57383
82980 0.016544 -4.57095
82990 0.0170303 -4.56896
83000 0.0174847 -4.56912
83010 0.0180756 -4.57017
83020 0.0188052 -4.56981
83030 0.0195001 -4.56719
83040 0.0199002 -4.56253
83050 0.0198027 -4.55783
83060 0.0191867 -4.55498
83070 0.018272 -4.55431
83080 0.0173775 -4.55556
83090 0.0168119 -4.55823
83100 0.0167353 -4.56073
83110 0.0171386 -4.56279
83120 0.0178552 -4.56406
83130 0.0185534 -4.56521
83140 0.0188364 -4.56671
83150 0.0185686 -4.5691
83160 0.0179825 -4.57126
83170 0.0174278 -4.57141
83180 0.0171829 -4.5684
83190 0.0174263 -4.56256
83200 0.0181005 -4.5561
83210 0.0188469 -4.55171
83220 0.0192304 -4.55074
83230 0.0189752 -4.5529
83240 0.0180475 -4.55655
83250 0.0166489 -4.55991
83260 0.0151398 -4.56141
83270 0.0138333 -4.56081
83280 0.0129428 -4.55856
83290 0.0125938 -4.55555
83300 0.012809 -4.55334
83310 0.013478 -4.55349
83320 0.0144202 -4.55552
83330 0.0154456 -4.55874
83340 0.0163887 -4.56165
83350 0.0170853 -4.56373
83360 0.0174468 -4.56491
83370 0.0175172 -4.5658
83380 0.0175222 -4.56727
83390 0.0177492 -4.56847
83400 0.0183019 -4.56801
83410 0.0188127 -4.56549
83420 0.0186803 -4.56286
83430 0.017655 -4.5625
83440 0.015994 -4.56599
83450 0.0141671 -4.57159
83460 0.0125479 -4.5757
83470 0.0113115 -4.57446
83480 0.0105634 -4.56801
83490 0.0103829 -4.55872
83500 0.0107163 -4.55141
83510 0.0113276 -4.5489
83520 0.0119941 -4.55075
83530 0.01268 -4.55472
83540 0.0134361 -4.55803
83550 0.0142493 -4.5585
83560 0.0150574 -4.55584
83570 0.0157233 -4.5515
83580 0.0160193 -4.54909
83590 0.0157973 -4.55144
83600 0.0151594 -4.55863
83610 0.0144312 -4.56731
83620 0.0139797 -4.57296
83630 0.0141045 -4.57247
83640 0.0150334 -4.56585
83650 0.0167186 -4.55578
83660 0.0186319 -4.54699
83670 0.0200066 -4.5436
83680 0.0204193 -4.5466
83690 0.0200632 -4.5531
83700 0.0194672 -4.55917
83710 0.0189997 -4.5619
83720 0.0186973 -4.5617
83730 0.0183685 -4.56089
83740 0.0177592 -4.56222
83750 0.0168103 -4.56577
83760 0.0157499 -4.56954
83770 0.0149302 -4.57113
83780 0.0145733 -4.5697
83790 0.0146718 -4.5662
83800 0.0150421 -4.56293
83810 0.0153445 -4.56119
83820 0.0151892 -4.56183
83830 0.0144435 -4.56405
83840 0.0134484 -4.56664
83850 0.0128342 -4.56824
83860 0.0131048 -4.56777
83870 0.0143682 -4.56513
83880 0.0163319 -4.56123
83890 0.0184555 -4.55839
83900 0.0202082 -4.55808
83910 0.0213677 -4.56128
83920 0.0221152 -4.56707
83930 0.0228108 -4.57291
83940 0.0236464 -4.57597
83950 0.024471 -4.57514
83960 0.0250206 -4.57129
83970 0.0250532 -4.56671
83980 0.0244662 -4.56314
83990 0.0233557 -4.56119
84000 0.0219394 -4.56073
84010 0.0204552 -4.56223
84020 0.0191352 -4.56584
84030 0.0181702 -4.5703
84040 0.0176406 -4.57345
84050 0.0175452 -4.57356
84060 0.017798 -4.5708
84070 0.018253 -4.56653
84080 0.0187704 -4.56276
84090 0.0192403 -4.56089
84100 0.0194746 -4.56144
84110 0.0192196 -4.56366
84120 0.018315 -4.56591
84130 0.0169918 -4.56638
84140 0.0157355 -4.56411
84150 0.014846 -4.55955
84160 0.0142382 -4.55481
84170 0.0136311 -4.55245
84180 0.0128234 -4.55405
84190 0.0118786 -4.55855
84200 0.0110361 -4.56233
84210 0.0104963 -4.56248
84220 0.0103143 -4.55776
84230 0.0103983 -4.55053
84240 0.0106381 -4.54449
84250 0.0109802 -4.54334
84260 0.011403 -4.54749
84270 0.0119193 -4.5544
84280 0.0126139 -4.56012
84290 0.0135902 -4.56195
84300 0.0147835 -4.5593
84310 0.0159056 -4.55442
84320 0.0166063 -4.55015
84330 0.0167009 -4.54852
84340 0.0163276 -4.55
84350 0.0159351 -4.55254
84360 0.0159989 -4.55424
84370 0.0166809 -4.55333
84380 0.0177418 -4.54963
84390 0.018676 -4.54417
84400 0.0191148 -4.53877
84410 0.0191099 -4.53466
84420 0.0189994 -4.53219
84430 0.0190137 -4.53203
84440 0.0191055 -4.53465
84450 0.019051 -4.53951
84460 0.018647 -4.54471
84470 0.0178439 -4.54812
84480 0.0167732 -4.54867
84490 0.0155581 -4.54687
84500 0.0142247 -4.54447
84510 0.0127902 -4.54367
84520 0.0113606 -4.54485
84530 0.0100707 -4.54755
84540 0.00897259 -4.5502
84550 0.00807709 -4.55214
84560 0.00736537 -4.55274
84570 0.00681976 -4.55308
84580 0.006455 -4.55324
84590 0.00644675 -4.55252
84600 0.00706236 -4.55038
84610 0.00846102 -4.54741
84620 0.0104669 -4.54427
84630 0.0126567 -4.54153
84640 0.0145878 -4.53996
84650 0.0160019 -4.53957
84660 0.0168782 -4.54106
84670 0.0173121 -4.54367
84680 0.0173314 -4.54679
84690 0.0169197 -4.54877
84700 0.016084 -4.54961
84710 0.0148576 -4.54873
84720 0.0133525 -4.54699
84730 0.0117958 -4.54493
84740 0.0103907 -4.5435
84750 0.009227 -4.54361
84760 0.00829998 -4.54594
84770 0.00757697 -4.55005
84780 0.00699325 -4.55417
84790 0.00649323 -4.55576
84800 0.00607729 -4.55411
84810 0.00579376 -4.55079
84820 0.00579345 -4.54868
84830 0.00631687 -4.54932
84840 0.00746709 -4.55182
84850 0.00905854 -4.55446
84860 0.0107258 -4.5554
84870 0.012107 -4.55436
84880 0.0129245 -4.55218
84890 0.0131014 -4.5497
84900 0.0128711 -4.54802
84910 0.0125959 -4.54719
84920 0.0124889 -4.54711
84930 0.0125846 -4.54757
84940 0.0128284 -4.54735
84950 0.0131386 -4.5463
84960 0.0133815 -4.54414
84970 0.0134398 -4.54219
84980 0.0133145 -4.54205
84990 0.0131345 -4.54419
85000 0.0130776 -4.54668
85010 0.0132101 -4.54833
85020 0.0134561 -4.54882
85030 0.0136599 -4.54889
85040 0.0137151 -4.54996
85050 0.0136283 -4.55209
85060 0.0135055 -4.55442
85070 0.0134495 -4.5556
85080 0.0134521 -4.55483
85090 0.0133499 -4.55265
85100 0.0128834 -4.55055
85110 0.011902 -4.55032
85120 0.0105729 -4.55208
85130 0.00940752 -4.55433
85140 0.00892839 -4.55576
85150 0.00925791 -4.55535
85160 0.0100252 -4.55362
85170 0.0107021 -4.55172
85180 0.0110664 -4.55064
85190 0.0112532 -4.55012
85200 0.0114724 -4.54984
85210 0.0117936 -4.54951
85220 0.0121248 -4.54896
85230 0.0123461 -4.54841
85240 0.0124144 -4.54852
85250 0.0123553 -4.54938
85260 0.0121803 -4.54992
85270 0.0118798 -4.54967
85280 0.0115202 -4.54872
85290 0.0112633 -4.54803
85300 0.0112676 -4.54841
85310 0.0116098 -4.54932
85320 0.0121293 -4.55042
85330 0.0124982 -4.55093
85340 0.0124812 -4.55003
85350 0.0120731 -4.54815
85360 0.0113711 -4.54641
85370 0.0104261 -4.54642
85380 0.00928317 -4.54908
85390 0.00818947 -4.55277
85400 0.00754122 -4.55455
85410 0.00754315 -4.55334
85420 0.00796922 -4.54951
85430 0.0083491 -4.54556
85440 0.00843166 -4.54371
85450 0.00832477 -4.54406
85460 0.00820689 -4.54583
85470 0.00816886 -4.54737
85480 0.00826858 -4.54761
85490 0.00859683 -4.54695
85500 0.0091999 -4.54623
85510 0.0100175 -4.54604
85520 0.0108776 -4.54729
85530 0.0115271 -4.55009
85540 0.0117944 -4.55402
85550 0.0117572 -4.55758
85560 0.0116731 -4.55873
85570 0.0117464 -4.55707
85580 0.0120365 -4.55328
85590 0.012436 -4.54961
85600 0.0127327 -4.54779
85610 0.0127714 -4.54838
85620 0.0126373 -4.55036
85630 0.0125385 -4.55243
85640 0.0125543 -4.55347
85650 0.0126578 -4.55356
85660 0.0128468 -4.55265
85670 0.0131554 -4.55134
85680 0.0134751 -4.5505
85690 0.0136727 -4.55109
85700 0.0138188 -4.552
85710 0.01412 -4.55193
85720 0.0146947 -4.55092
85730 0.0155192 -4.549
85740 0.0165251 -4.54804
85750 0.0176305 -4.54899
85760 0.0187392 -4.55195
85770 0.0197809 -4.55606
85780 0.0207154 -4.55908
85790 0.021479 -4.56017
85800 0.0219455 -4.55918
85810 0.0220028 -4.55647
85820 0.0216497 -4.55311
85830 0.0209419 -4.55024
85840 0.0199356 -4.54962
85850 0.0187816 -4.55164
85860 0.0177586 -4.55483
85870 0.0171324 -4.55656
85880 0.0170349 -4.55535
85890 0.0174206 -4.55149
85900 0.0180641 -4.54679
85910 0.0186734 -4.54355
85920 0.0190614 -4.54378
85930 0.0191792 -4.54725
85940 0.0189837 -4.55255
85950 0.0184444 -4.55799
85960 0.0177107 -4.56209
85970 0.0170446 -4.56373
85980 0.016568 -4.56305
85990 0.0162498 -4.56071
86000 0.0160856 -4.55731
86010 0.0161451 -4.55308
86020 0.0164154 -4.54996
86030 0.016702 -4.54926
86040 0.0167347 -4.55131
86050 0.0163654 -4.55532
86060 0.0156715 -4.55979
86070 0.0149412 -4.56311
86080 0.0144634 -4.5642
86090 0.0143526 -4.56215
86100 0.0144373 -4.55787
86110 0.0142908 -4.55386
86120 0.0135766 -4.55244
86130 0.0123677 -4.55428
86140 0.0110954 -4.55797
86150 0.0102144 -4.56154
86160 0.0100005 -4.56253
86170 0.010504 -4.56091
86180 0.0116047 -4.55747
86190 0.0130514 -4.55385
86200 0.0145533 -4.55095
86210 0.0158984 -4.54882
86220 0.017067 -4.54714
86230 0.018014 -4.54585
86240 0.0185791 -4.54573
86250 0.0186249 -4.54767
86260 0.0182128 -4.55169
86270 0.0175662 -4.55626
86280 0.016909 -4.55966
86290 0.0162984 -4.56138
86300 0.0156951 -4.56166
86310 0.0151388 -4.5614
86320 0.0147478 -4.56094
86330 0.0145301 -4.56011
86340 0.0143429 -4.55964
86350 0.0140107 -4.5594
86360 0.0133911 -4.5597
86370 0.0125249 -4.56029
86380 0.0116906 -4.56066
86390 0.0110925 -4.56002
86400 0.0107027 -4.55823
86410 0.0104417 -4.55568
86420 0.0103004 -4.55287
86430 0.0103051 -4.54983
86440 0.0104234 -4.54696
86450 0.0105399 -4.54451
86460 0.0104552 -4.54343
86470 0.0100655 -4.54489
86480 0.00946721 -4.54851
86490 0.00881441 -4.55266
86500 0.00820191 -4.55561
86510 0.00780618 -4.55556
86520 0.00787341 -4.55276
86530 0.00857923 -4.54899
86540 0.00986398 -4.54699
86550 0.0114117 -4.54838
86560 0.0128236 -4.55295
86570 0.0138874 -4.5585
86580 0.0145556 -4.56203
86590 0.0148964 -4.56234
86600 0.015046 -4.55943
86610 0.0151134 -4.55561
86620 0.0151016 -4.55317
86630 0.014972 -4.55376
86640 0.0147684 -4.55691
86650 0.0146446 -4.56089
86660 0.0148269 -4.5636
86670 0.0154461 -4.5633
86680 0.0164858 -4.55987
86690 0.0177234 -4.55504
86700 0.0187704 -4.55159
86710 0.0193333 -4.55155
86720 0.0194293 -4.55452
86730 0.0193303 -4.55832
86740 0.0193292 -4.56106
86750 0.0194973 -4.56192
86760 0.01966 -4.56181
86770 0.01958 -4.56134
86780 0.0190615 -4.56094
86790 0.01808 -4.56083
86800 0.0169173 -4.56069
86810 0.0160004 -4.5597
86820 0.0154847 -4.55754
86830 0.0151311 -4.55544
86840 0.0146201 -4.55497
86850 0.0139052 -4.55743
86860 0.0132156 -4.56248
86870 0.0128363 -4.56754
86880 0.0128723 -4.57028
86890 0.0132032 -4.57001
86900 0.013586 -4.56752
86910 0.0138261 -4.5641
86920 0.0138067 -4.56036
86930 0.0135373 -4.55681
86940 0.0131811 -4.55332
86950 0.0129447 -4.54946
86960 0.0129051 -4.54509
86970 0.0129374 -4.54216
