# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
295030 -31.8591 62.7317 139.516 10.7514 10.9935 91.1387 357.968 535.448 2988.02
295040 -13.1768 69.4036 136.331 27.4711 8.32948 91.283 917.092 433.892 2995.57
295050 1.58727 70.0347 125.273 41.6368 1.95651 85.2441 1361.52 207.509 2820.32
295060 13.4828 63.4643 110.06 52.7667 -8.24563 77.1946 1686.59 -142.137 2584.57
295070 23.5895 51.3268 97.6524 60.765 -21.2399 71.0648 1901.54 -570.737 2400.6
295080 30.5427 38.4176 93.2761 65.4539 -36.1232 69.1437 2013.57 -1028.96 2333.23
295090 33.8196 29.2692 99.0327 66.6514 -51.6898 72.0066 2015.09 -1477.7 2399.48
295100 34.069 22.7588 113.937 63.7259 -66.7176 78.9018 1892.13 -1898.56 2587.27
295110 31.762 12.1337 135.644 57.1142 -80.1828 88.2987 1652.07 -2299.24 2861.29
295120 26.5377 -8.05867 158.82 48.1629 -91.6525 98.0106 1324.92 -2700.8 3159.87
295130 18.2037 -34.3352 177.085 37.3584 -102.106 106.303 931.346 -3121.13 3410.82
295140 7.55742 -56.3058 183.753 24.1091 -112.921 112.619 464.723 -3562.81 3572.02
295150 -5.78169 -69.8028 177.541 7.74127 -124.634 117.254 -87.8588 -4007.52 3652.61
295160 -22.873 -83.1086 164.154 -11.3674 -136.327 120.419 -711.949 -4440.61 3683.59
295170 -41.9861 -108.64 152.055 -31.6068 -147.896 121.843 -1357.46 -4877.44 3685.32
295180 -59.3351 -147.087 148.207 -51.1282 -159.926 121.46 -1966.15 -5327.91 3680.32
295190 -69.8577 -186.935 154.319 -68.3417 -171.824 120.056 -2481.64 -5752.81 3697.07
295200 -68.2088 -216.842 165.634 -81.2325 -181.591 118.095 -2830.43 -6078.96 3734.87
295210 -51.9849 -232.854 174.341 -87.5681 -187.172 114.912 -2928.69 -6247.49 3741.06
295220 -24.3038 -238.037 171.783 -84.9839 -188.014 108.889 -2724.03 -6249.71 3632.6
295230 7.08785 -237.915 153.921 -73.0958 -185.364 98.4155 -2237.05 -6131.69 3339.08
295240 33.9581 -235.471 123.595 -54.2486 -181.602 81.9523 -1569.43 -5967.26 2825.07
295250 51.7064 -229.287 88.5378 -33.1623 -178.393 58.5258 -870.136 -5807.59 2093.38
295260 60.8763 -218.187 53.3699 -14.7093 -175.645 28.5889 -277.471 -5646.52 1177.05
295270 66.1014 -202.696 13.463 -2.25446 -171.249 -6.47318 132.942 -5427.09 102.192
295280 72.9374 -185.968 -40.8456 4.09115 -162.38 -46.1358 366.842 -5074.39 -1154.6
295290 81.8775 -169.416 -113.587 6.83693 -147.156 -91.6985 488.861 -4540.25 -2656.36
295300 87.1232 -151.32 -197.506 9.48835 -125.759 -144.716 581.083 -3837.08 -4436.68
295310 82.7722 -128.469 -280.181 14.724 -100.421 -203.881 709.015 -3032.02 -6426.61
295320 71.2084 -97.132 -355.623 23.1055 -73.9818 -263.988 905.709 -2211.79 -8436.66
295330 61.5917 -56.599 -421.701 33.4056 -49.1134 -316.995 1177.82 -1443.81 -10210.4
295340 62.0021 -10.0147 -474.605 44.7617 -26.7225 -355.676 1522.13 -740.858 -11510.4
295350 71.4598 37.216 -506.247 56.9023 -4.8601 -375.562 1927.91 -39.0008 -12180.3
295360 83.1928 78.5206 -510.522 69.9637 19.9304 -375.122 2369.72 774.161 -12162.2
295370 91.1686 109.939 -486.377 83.5013 50.6049 -355.213 2811.71 1773.91 -11490.5
295380 95.5466 133.409 -438.426 96.551 86.0761 -318.754 3220.67 2922.88 -10274.1
295390 101.802 155.037 -374.553 107.916 121.763 -269.806 3574.68 4081.69 -8665.1
295400 112.576 178.913 -305.96 116.881 153.067 -212.98 3862.56 5094.58 -6818.36
295410 124.526 202.178 -238.054 123.191 177.558 -152.433 4071.25 5863.22 -4872.05
295420 131.369 216.93 -173.756 126.598 195.369 -92.8184 4175.1 6365.57 -2954.05
295430 128.328 217.055 -113.779 126.662 207.783 -38.355 4147.12 6641.63 -1181.68
295440 115.812 206.084 -59.5343 122.968 216.206 8.02862 3980.15 6763.11 351.326
295450 98.4476 195.767 -12.8675 115.291 221.102 45.0936 3690.97 6802.84 1590.13
295460 79.4444 197.446 23.8465 104.029 222.994 73.1484 3309.26 6820.49 2533.4
295470 58.5082 211.594 50.1953 90.4007 223.017 94.4906 2863.09 6850.94 3245.29
295480 34.0251 226.08 68.1354 75.0035 222.161 112.868 2358.08 6887.15 3841.56
295490 5.38406 227.533 81.6914 57.2001 220.098 131.096 1774.66 6879.87 4420.85
295500 -26.346 214.288 94.6123 36.1725 214.836 148.583 1106.4 6769.71 4977.71
295510 -59.7941 196.755 105.08 12.6376 204.986 161.17 387.342 6546.65 5385.59
295520 -94.0124 186.228 104.952 -11.2029 192.619 163.723 -332.841 6288.25 5472.99
295530 -127.505 184.7 88.4108 -33.9724 182.803 153.587 -1036.27 6121.87 5136.49
295540 -157.912 186.719 56.7933 -56.2226 180.035 131.797 -1747.59 6130.25 4403.16
295550 -182.71 186.818 18.9514 -79.0362 184.101 102.104 -2496.51 6275.64 3408.21
295560 -201.332 183.467 -13.4657 -102.413 189.852 69.306 -3277.16 6409.99 2330.85
295570 -214.807 175.299 -32.2203 -124.941 190.79 38.0651 -4039.97 6367.95 1331.81
295580 -225.575 160.52 -37.0535 -144.698 182.73 11.4117 -4721.79 6045.56 502.488
295590 -235.964 138.502 -34.4502 -160.823 163.912 -10.196 -5281.56 5405.9 -158.061
295600 -244.527 108.863 -32.2932 -173.427 134.827 -28.2663 -5704.13 4459.98 -709.114
295610 -247.413 70.7317 -34.3437 -182.676 97.5685 -44.1878 -5979.1 3257.09 -1201.18
295620 -242.242 24.7522 -40.5436 -187.658 55.2614 -58.0594 -6081.08 1880.84 -1638.08
295630 -230.763 -23.4952 -48.6174 -186.041 11.6303 -69.0234 -5967.16 445.75 -1989.36
295640 -215.527 -64.8852 -57.5449 -175.509 -29.5272 -75.9928 -5603.02 -915.564 -2221.91
295650 -195.164 -93.553 -67.399 -155.957 -64.3224 -77.9717 -4995.12 -2074.41 -2306.54
295660 -163.352 -109.915 -77.354 -129.833 -89.8864 -74.5037 -4199.21 -2938.05 -2223.82
295670 -117.644 -118.713 -86.2067 -101.274 -105.595 -67.3137 -3312.54 -3490.17 -2019.36
295680 -63.4757 -123.733 -94.7773 -73.5347 -113.621 -59.9341 -2432.48 -3787.42 -1796.19
295690 -11.77 -125.488 -105.025 -48.1237 -117 -55.028 -1619.75 -3907.74 -1641.29
295700 27.9685 -122.702 -118.245 -25.4846 -118.057 -53.8597 -908.299 -3914.16 -1609.96
295710 52.0556 -115.061 -135.445 -6.30962 -117.988 -57.6883 -316.467 -3848.1 -1754.5
295720 62.8368 -103.796 -155.703 9.14851 -116.343 -67.674 167.353 -3725.56 -2118.24
295730 67.0941 -91.5557 -178.265 21.4655 -111.976 -83.8777 587.04 -3537.89 -2692.3
295740 71.2019 -80.7182 -198.194 32.011 -103.857 -103.751 986.243 -3267.2 -3386.07
295750 77.1356 -70.6183 -210.852 41.7889 -91.8844 -123.101 1374.74 -2902.2 -4041.74
295760 83.5212 -58.8077 -212.328 51.1067 -76.5982 -136.838 1724.1 -2442.07 -4489.42
295770 87.3638 -43.2842 -203.635 58.7634 -58.9806 -140.983 1991.76 -1897.25 -4614.27
295780 87.6768 -25.3549 -188.391 64.0765 -40.3498 -134.254 2159.67 -1301.2 -4395.25
295790 84.924 -6.87889 -168.886 67.4821 -22.7592 -118.255 2254.43 -722.309 -3891.79
295800 80.8807 10.6821 -145.49 69.9239 -8.72555 -96.0483 2324.34 -253.962 -3194.91
295810 78.1978 25.0399 -116.292 71.9672 -0.843504 -70.4145 2394.99 8.56678 -2384.26
295820 76.6063 33.621 -79.5378 72.7384 -1.23178 -43.609 2443.56 -11.9121 -1517.1
295830 73.4926 34.1637 -37.6694 70.7799 -11.0721 -17.2688 2419.12 -345.476 -637.152
295840 65.9017 24.4367 5.34382 65.4643 -28.6638 8.05536 2296.8 -933.688 224.308
295850 53.0296 2.34105 45.6692 57.7736 -49.3178 32.041 2093.98 -1626.34 1043.48
295860 36.9539 -31.0779 84.903 48.7514 -67.8726 54.342 1832.64 -2250.44 1794.45
295870 21.0513 -68.8667 123.103 38.3424 -81.4873 74.4465 1507.06 -2694.88 2457.44
295880 5.57636 -100.354 156.955 25.793 -90.1302 92.7905 1091.9 -2936.73 3033.42
295890 -14.1582 -117.689 180.972 11.1586 -94.8064 110.14 576.804 -3001.23 3542.34
295900 -42.4294 -120.641 196.262 -4.55708 -95.2879 127.048 -14.3866 -2911.95 4008.65
295910 -77.7885 -112.412 207.06 -20.4907 -90.4771 143.175 -636.23 -2680.77 4446.63
295920 -114.301 -96.4799 217.295 -36.373 -80.3831 158.149 -1249.21 -2323.58 4852.81
295930 -146.466 -75.2755 223.185 -52.8699 -66.1096 171.292 -1839.49 -1869.51 5205.38
295940 -172.255 -51.299 220.951 -70.8859 -49.6764 181.262 -2418.23 -1362.07 5463.26
295950 -194.686 -27.6962 211.061 -90.634 -33.2285 185.8 -3002.2 -854.053 5570.22
295960 -218.061 -7.40652 196.197 -111.021 -18.3755 183.092 -3593.37 -389.448 5479.44
295970 -243.796 7.18837 175.832 -130.404 -5.29009 172.856 -4165.82 16.1784 5183.85
295980 -267.913 14.78 148.491 -146.414 6.44303 156.292 -4655.65 368.05 4713.99
295990 -284.677 16.5766 115.985 -156.385 16.9304 134.485 -4969.63 655.897 4106.22
296000 -289.462 15.3147 81.7507 -158.061 24.6307 108.576 -5025.2 831.143 3396.29
296010 -279.547 14.3379 49.5464 -151.105 27.2536 80.99 -4801.38 827.518 2648.17
296020 -254.154 15.2005 22.5771 -137.246 23.1258 55.4971 -4352.18 607.704 1963.03
296030 -215.835 16.2892 3.3896 -118.489 12.2097 36.2541 -3753.87 188.398 1447.56
296040 -168.628 14.5733 -7.63958 -95.6547 -4.09201 25.6131 -3047.85 -369.991 1164.21
296050 -115.844 7.71673 -11.5069 -69.6 -23.9549 22.4567 -2249.73 -993.427 1084.98
296060 -59.765 -5.72405 -10.1143 -41.7511 -45.1797 22.2867 -1392.84 -1623.64 1079.69
296070 -3.27122 -26.6013 -8.59784 -14.4334 -65.777 19.4153 -540.406 -2222.49 977.152
296080 50.4459 -54.1865 -12.9683 10.5891 -83.9975 10.4847 252.767 -2752.54 666.7
296090 98.6592 -82.7236 -26.8931 33.9443 -97.9874 -4.10343 985.524 -3161.16 154.233
296100 139.826 -104.035 -48.516 57.6963 -106.367 -21.2659 1705.23 -3391.39 -469.757
296110 175.116 -112.198 -74.9545 82.625 -107.691 -38.6041 2443.26 -3395.4 -1119.01
296120 206.164 -107.606 -103.133 106.8 -100.325 -55.8781 3168.52 -3129.49 -1777.73
296130 231.501 -93.938 -130.647 127.706 -83.1518 -74.6456 3820.23 -2571.63 -2487.87
296140 246.771 -72.6735 -154.448 144.429 -57.8034 -95.9663 4363.89 -1771.81 -3266.66
296150 251.427 -39.8244 -171.534 157.75 -28.8933 -117.885 4799.48 -857.273 -4039.6
296160 249.487 7.42395 -181.363 167.513 -0.881406 -136.617 5120.23 51.6712 -4678.81
296170 244.297 64.3671 -184.901 172.111 25.3878 -149.476 5277.98 921.206 -5099.2
296180 234.457 120.178 -184.326 169.248 51.3815 -155.794 5212.23 1773.47 -5286.05
296190 216.545 165.021 -181.893 158.456 77.5709 -155.644 4906.86 2605.69 -5253.23
296200 187.936 194.269 -175.529 141.092 102.829 -149.396 4391.94 3379.93 -5018.28
296210 150.437 209.053 -161.072 119.056 126.161 -137.962 3709.4 4064.75 -4597.27
296220 110.481 214.959 -135.005 93.5139 146.741 -121.973 2895.03 4648.49 -3997.05
296230 73.677 219.169 -99.8624 65.0254 163.394 -101.361 1975.99 5115.75 -3217.34
296240 39.0977 224.548 -61.6122 34.2569 174.438 -75.3722 973.458 5425.57 -2259.73
296250 0.730843 227.576 -22.9067 2.07771 177.871 -43.2236 -87.2619 5516.72 -1132.35
296260 -42.0296 223.057 17.5622 -30.6944 172.554 -5.07766 -1169.84 5347.07 147.441
296270 -82.8582 210.06 62.361 -63.434 159.364 37.9952 -2238.26 4938.7 1548.49
296280 -114.673 192.186 110.961 -96.349 140.959 83.9819 -3275.16 4383.29 3012.66
296290 -136.697 172.865 159.006 -129.124 121.499 129.511 -4272.6 3811.46 4447.21
296300 -155.817 152.866 202.616 -160.01 105.513 170.611 -5198.04 3352.7 5735.09
296310 -179.248 132.372 239.951 -186.305 96.041 203.031 -5980.07 3090.05 6750.29
296320 -206.24 114.286 270.643 -205.107 93.6487 223.133 -6524.46 3026.98 7383.93
296330 -229.385 101.864 294.594 -213.823 95.8753 229.563 -6748.37 3095.13 7584.74
296340 -243.082 96.7996 307.752 -211.586 99.1944 223.611 -6626.93 3191.17 7381.03
296350 -247.137 97.072 306.806 -200.041 100.189 208.473 -6223.78 3207.93 6861.27
296360 -243.641 97.3741 287.903 -183.075 96.8743 187.128 -5664.28 3063.32 6130.57
296370 -234.216 91.1826 253.182 -164.724 89.0599 161.964 -5058.66 2736.16 5280.71
296380 -221.223 74.6608 207.998 -146.777 77.3964 134.631 -4445.05 2258.88 4380.66
296390 -208.472 49.8215 157.949 -128.593 61.4134 106.145 -3804.51 1658.49 3468.7
296400 -197.799 21.3202 105.918 -109.32 39.4221 76.9881 -3120.56 926.448 2548.44
296410 -186.511 -8.87804 52.4678 -89.3153 10.7427 46.8578 -2421.61 42.7562 1595.58
296420 -170.699 -45.2699 -2.12113 -70.2056 -23.4152 14.659 -1771.12 -986.767 570.095
296430 -147.904 -90.6077 -56.072 -53.666 -60.1734 -20.6928 -1224.47 -2108.55 -564.335
296440 -119.521 -139.059 -107.506 -40.1863 -96.137 -59.5367 -789.624 -3216.36 -1817.36
296450 -90.2165 -179.516 -154.47 -27.9312 -127.141 -100.75 -409.547 -4168.17 -3153.87
296460 -65.0399 -203.123 -196.326 -13.6572 -148.873 -141.695 11.7459 -4821.28 -4494.48
296470 -44.8544 -205.349 -235.062 5.38662 -157.32 -179.593 545.581 -5060.43 -5737.21
296480 -25.7259 -185.843 -267.603 28.698 -150.447 -211.168 1182.73 -4822.63 -6777.24
296490 -0.407549 -147.831 -289.033 52.2855 -128.916 -233.244 1818.5 -4133.62 -7511.78
296500 32.4587 -100.345 -293.219 70.1024 -96.644 -243.167 2292.83 -3124.19 -7852.79
296510 64.3999 -53.8897 -275.476 77.3209 -60.0059 -240.157 2464.81 -1993.86 -7764.47
296520 82.4039 -13.7078 -238.313 71.8003 -25.9673 -225.683 2258.32 -947.493 -7288.08
296530 77.5075 20.3329 -190.889 53.8093 -0.25019 -202.508 1666.67 -142.663 -6529.02
296540 50.325 48.5552 -141.881 25.6442 14.1971 -174.159 748.596 340.856 -5623.86
296550 9.03608 68.2896 -95.2733 -9.28899 17.6294 -144.168 -388.686 507.604 -4686.74
296560 -36.9287 75.0651 -50.7339 -47.7088 13.1666 -114.164 -1633.69 422.064 -3757.74
296570 -81.8874 66.1469 -7.25147 -87.7329 4.17077 -83.5925 -2907.21 177.369 -2803.73
296580 -124.862 44.7935 36.5273 -128.454 -6.11988 -50.2473 -4171.59 -119.487 -1739.16
296590 -167.826 18.3919 81.644 -169.234 -14.9274 -11.1039 -5410.11 -366.79 -465.005
296600 -212.991 -5.44703 128.246 -208.303 -20.4152 35.711 -6588.89 -497.376 1062.5
296610 -259.825 -22.1231 175.25 -242.817 -21.7874 89.2407 -7642.97 -492.007 2794.32
296620 -303.515 -30.034 221.738 -269.891 -19.2794 146.22 -8498.89 -373.835 4614.97
296630 -337.962 -30.2667 268.636 -288.048 -14.4601 202.709 -9105.62 -189.519 6394.23
296640 -361.334 -26.7095 314.599 -297.57 -8.69145 254.506 -9448.23 22.6069 8008.68
296650 -376.27 -25.487 355.708 -299.448 -1.91624 297.416 -9541.1 254.512 9337.48
296660 -384.733 -29.5496 385.681 -294.739 6.86033 327.531 -9409.97 514.81 10272.8
296670 -385.782 -35.0887 403.285 -284.088 17.6286 342.656 -9069.58 794.725 10752.5
296680 -376.087 -35.2356 410.866 -267.233 28.8229 343.273 -8514.74 1058.1 10797.9
296690 -353.21 -28.962 411.398 -243.397 38.0206 333.208 -7728.14 1255.35 10519.6
296700 -316.443 -21.6008 404.86 -211.64 42.8837 317.732 -6682.74 1331.16 10065.1
296710 -266.006 -20.4632 390.498 -170.558 41.3672 300.243 -5341.9 1230.76 9532.75
296720 -201.884 -27.5433 368.95 -118.907 32.3158 280.132 -3674.03 919.771 8920.11
296730 -122.693 -40.019 342.084 -56.4088 15.7707 254.275 -1673.32 403.376 8145.93
296740 -30.1773 -54.1091 309.474 15.6642 -6.8734 220.219 626.042 -271.59 7129.69
296750 68.2811 -69.0371 266.67 94.6234 -32.4062 178.766 3136.89 -1025.67 5863.65
296760 161.34 -87.0906 209.343 175.568 -57.1487 133.312 5708.5 -1764.91 4416.91
296770 241.064 -109.844 140.672 252.175 -78.4517 87.0428 8134.72 -2413.03 2880.81
296780 305.297 -135.384 68.6945 317.307 -95.7852 40.5956 10190.8 -2941.73 1316.04
296790 355.987 -159.166 1.72152 365.347 -110.58 -6.93511 11698 -3368.55 -269.861
296800 393.311 -176.552 -61.5086 393.742 -123.456 -57.8064 12577.3 -3714.36 -1924.06
296810 415.391 -186.975 -124.567 402.606 -132.59 -114.106 12832.5 -3954.71 -3718.95
296820 420.397 -191.419 -192.006 393.044 -134.255 -176.329 12505.1 -4010.9 -5689.16
296830 406.907 -188.964 -264.925 367.775 -125.53 -241.708 11688.2 -3791.5 -7772.7
296840 376.146 -175.944 -340.071 332.395 -105.949 -304.465 10550.1 -3250.53 -9801.6
296850 333.131 -149.611 -406.47 293.255 -77.8571 -358.425 9292.67 -2418.47 -11567.9
296860 285.18 -111.04 -450.449 254.811 -44.8167 -400.129 8064.15 -1392.39 -12924.9
296870 237.969 -64.9091 -464.119 218.3 -10.4441 -428.759 6915.51 -296.082 -13825.8
296880 192.364 -16.5843 -454.982 182.95 22.9017 -443.776 5834.12 777.047 -14262.9
296890 144.817 29.778 -436.115 148.162 54.643 -443.225 4796.5 1798.3 -14204.4
296900 90.8369 69.9982 -413.063 114.056 85.031 -425.831 3788.93 2768.25 -13631
296910 30.008 101.643 -383.965 80.9806 113.354 -394.046 2801.66 3660.74 -12608
296920 -32.0124 126.315 -344.046 49.2821 137.762 -352.88 1826.6 4430.78 -11278.2
296930 -88.3798 147.982 -294.641 19.5965 157.469 -307.196 876.321 5062.54 -9786.47
296940 -135.78 168.251 -242.195 -6.7645 173.929 -259.781 0.714432 5586.78 -8227.83
296950 -172.688 185.977 -192.321 -28.4076 188.677 -211.757 -729.999 6041.55 -6652.42
296960 -196.284 200.664 -146.835 -44.3869 201.737 -164.052 -1257.96 6430.19 -5100.64
296970 -204.355 213.647 -104.36 -54.0928 212.008 -118.439 -1551.31 6736.7 -3633.5
296980 -198.334 227.709 -64.4772 -56.3682 218.938 -77.8571 -1595.2 6962.32 -2334.08
296990 -181.91 243.322 -26.7633 -49.7647 223.333 -44.7903 -1380.18 7129.97 -1272.82
297000 -158.121 255.194 9.3963 -33.9437 226.673 -19.8041 -908.975 7267.96 -464.951
297010 -127.306 257.318 41.9486 -10.1996 229.937 -1.04949 -212.939 7392.58 156.073
297020 -90.6291 250.396 70.5609 18.2312 233.216 16.2694 638.345 7506.42 734.793
297030 -52.0459 241.319 94.1646 47.458 236.239 38.0073 1535.91 7613.69 1446.25
297040 -17.6581 235.941 115.824 73.1645 239.058 68.6643 2341.04 7723.8 2416.07
297050 8.99868 235.87 140.525 91.436 242.048 108.196 2917.14 7830.67 3651.42
297060 29.323 238.951 173.97 99.6946 244.334 152.293 3188.89 7898.54 5035.44
297070 46.2419 243.467 217.589 98.5406 244.648 195.232 3187.5 7881.82 6402.31
297080 60.4646 248.647 269.249 91.8342 242.083 233.184 3029.1 7758.13 7623.29
297090 70.849 255.328 321.863 84.3914 236.706 264.178 2844.08 7539.06 8625.32
297100 77.475 265.592 366.504 79.7164 229.045 287.222 2717.23 7251.97 9365.44
297110 82.9212 278.977 395.77 78.5329 219.37 301.424 2667.3 6918.58 9810.17
297120 91.7041 290.422 407.114 79.6463 208.422 306.273 2670.75 6552.48 9934.31
297130 106.8 291.651 400.568 81.3353 197.067 301.776 2707.04 6159.47 9738.04
297140 126.613 277.956 380.282 83.7735 185.124 289.124 2780.21 5725.31 9259.78
297150 143.417 253.649 351.428 88.0951 170.859 269.775 2900.6 5216.3 8566.69
297160 150.467 226.734 321.08 94.6759 152.244 245.702 3048.71 4606.98 7743.28
297170 148.411 200.971 292.205 101.473 129.301 219.887 3164.84 3904.97 6892.49
297180 143.771 173.808 262.076 105.091 103.761 196.013 3189.38 3148.48 6122.31
297190 142.175 142.33 229.091 103.668 78.1779 176.842 3107.67 2391.55 5507.91
297200 144.231 107.863 195.463 97.8117 54.4435 162.608 2954.06 1687.8 5054.85
297210 148.091 75.7021 165.527 89.8243 33.1564 151.162 2775.65 1070.88 4706.43
297220 151.385 49.7441 141.367 81.0952 13.9338 140.464 2583.75 538.232 4396.69
297230 151.41 27.7636 119.304 71.7196 -3.48711 129.7 2341.59 55.792 4086.81
297240 143.523 3.02416 94.8877 60.6283 -19.0782 118.803 1998.32 -409.994 3751.61
297250 124.967 -25.7822 65.9575 46.7134 -32.4794 106.768 1521.69 -865.194 3358.66
297260 96.4425 -53.314 36.9425 28.5752 -43.8873 92.5457 904.992 -1289.63 2887.51
297270 60.4975 -71.9676 14.8388 5.36934 -53.4962 76.5311 155.257 -1654.73 2365.14
297280 17.7142 -78.2013 2.63496 -23.1317 -61.1137 60.85 -725.612 -1940.91 1866.58
297290 -31.5457 -74.9057 -0.889716 -56.7196 -66.4166 48.1138 -1739.83 -2148.29 1467.01
297300 -84.9794 -68.6471 -0.913748 -94.0143 -69.5263 38.7899 -2865.95 -2300.21 1181.9
297310 -138.895 -63.2686 -0.0596313 -132.239 -71.9984 31.233 -4039.42 -2437.5 953.868
297320 -189.113 -57.9624 -1.10309 -167.949 -76.3078 22.8781 -5162.07 -2599 702.604
297330 -230.479 -51.4814 -7.28118 -197.703 -83.4876 12.2002 -6116.04 -2794.85 378.357
297340 -258.836 -46.1503 -19.9676 -218.259 -92.3335 -1.11178 -6785.12 -2997.14 -39.3912
297350 -273.734 -46.5021 -38.0481 -227.891 -100.306 -17.4914 -7107.18 -3167.17 -563.179
297360 -277.92 -54.9015 -58.319 -227.629 -106.212 -36.8854 -7115.36 -3306.54 -1182.63
297370 -274.502 -69.8015 -79.5173 -221.126 -111.855 -58.0687 -6915.38 -3478.37 -1853.68
297380 -263.513 -87.1759 -104.83 -211.634 -120.689 -79.443 -6608.27 -3766.86 -2532.88
297390 -245.09 -103.962 -136.233 -199.931 -135.184 -99.9325 -6233.79 -4227.74 -3194.1
297400 -223.125 -121.335 -168.832 -184.489 -155.428 -119.293 -5774.41 -4862.16 -3827.54
297410 -200.954 -142.861 -194.756 -163.606 -178.904 -138.482 -5198.6 -5610.29 -4455.31
297420 -175.498 -170.658 -211.677 -137.633 -201.769 -158.688 -4500.49 -6367.24 -5107.59
297430 -140.486 -201.432 -222.8 -108.81 -220.505 -178.763 -3707.05 -7021.51 -5764.77
297440 -93.139 -229.29 -230.975 -79.7178 -233.856 -195.922 -2866.15 -7509.16 -6359.61
297450 -37.1113 -251.522 -236.969 -52.2383 -242.958 -208.399 -2038.54 -7842.53 -6829.13
297460 19.004 -270.004 -236.772 -27.6031 -249.949 -215.382 -1281.83 -8083.34 -7126.44
297470 65.6119 -287.23 -225.793 -6.46181 -256.487 -215.527 -629.395 -8289.38 -7189.09
297480 97.199 -303.015 -201.901 10.8772 -262.596 -206.457 -96.1769 -8474.17 -6934.07
297490 115.189 -315.961 -163.936 23.3602 -267.105 -186.44 298.085 -8601.52 -6309.92
297500 124.633 -322.925 -114.146 29.4907 -268.019 -156.503 524.435 -8611.93 -5354.44
297510 128.986 -320.985 -57.9259 28.9148 -263.641 -119.774 559.705 -8452.02 -4180.19
297520 126.421 -308.154 -2.5241 22.5308 -252.766 -79.5239 409.211 -8086.9 -2905.02
297530 112.45 -283.52 48.5805 12.5722 -234.751 -38.3234 120.899 -7498.42 -1607.84
297540 87.1141 -248.57 94.6808 1.11588 -209.651 1.37802 -236.292 -6686.36 -337.556
297550 57.4203 -205.879 135.721 -11.1317 -178.078 37.9769 -612.256 -5671.97 867.11
297560 32.4884 -157.185 168.379 -24.1642 -141.01 70.2619 -985.32 -4491.5 1957.58
297570 15.2892 -103.895 189.168 -36.9895 -99.7622 96.1957 -1335.18 -3185.19 2855.36
297580 2.23367 -49.1225 197.621 -47.2145 -55.6841 112.869 -1627.68 -1798.06 3463.69
297590 -12.2563 1.38561 194.282 -53.3572 -10.692 117.864 -1838.45 -393.857 3705.54
297600 -29.6649 43.0248 178.7 -55.7218 32.5189 110.798 -1978.45 944.393 3562.57
297610 -48.6236 75.3924 150.312 -56.4985 71.2973 94.3533 -2084.73 2142.38 3105.02
297620 -66.3249 101.595 113.381 -57.7658 104.183 73.4206 -2188.21 3166.31 2477.1
297630 -80.2038 124.511 78.9653 -59.9631 131.272 52.4902 -2287.17 4024.62 1826.19
297640 -88.3456 144.385 60.56 -61.9767 153.025 33.7094 -2345.32 4729.26 1246.6
297650 -88.9415 159.437 63.7898 -62.0848 168.383 18.4167 -2310.47 5248.93 790.77
297660 -78.6223 168.068 77.406 -58.4897 175.386 8.05102 -2135.48 5517.56 493.481
297670 -56.7208 170.209 88.9079 -49.912 173.187 3.83492 -1786.3 5495.8 368.894
297680 -24.9557 167.428 90.5239 -34.9015 162.852 5.7792 -1228.92 5215.31 417.416
297690 14.3462 161.513 81.9733 -12.2369 147.469 13.7002 -430.062 4781.68 643.322
297700 59.2054 153.852 67.3269 17.8164 132.028 27.3104 602.541 4345.31 1052.14
297710 106.669 144.236 53.2636 53.0551 121.226 45.3649 1792.18 4046.12 1619.64
297720 151.872 132.154 44.4843 90.4507 117.831 64.6348 3020.43 3951.88 2248.34
297730 190.76 117.155 41.055 127.33 120.686 80.0399 4184.37 4019.97 2762.02
297740 223.957 100.084 37.1471 162.087 125.135 86.1456 5235.99 4114.59 2967.41
297750 254.941 82.2117 25.3299 194.016 125.655 79.7239 6185.98 4084.41 2745.32
297760 286.255 63.5309 2.63883 223.767 118.978 61.3566 7085.44 3843.28 2108.36
297770 318.326 44.5414 -27.8134 253.192 105.241 34.231 7997.79 3394.82 1175.68
297780 351.17 27.3845 -58.0723 283.846 86.7237 2.21672 8964.09 2805.01 97.9012
297790 383.641 15.1695 -81.3438 315.234 66.1226 -30.846 9968.96 2153.39 -991.663
297800 411.726 8.89093 -97.9266 344.658 45.5609 -61.5509 10921.5 1496.23 -1984.13
297810 428.015 7.10738 -110.098 367.515 26.2169 -86.5782 11672 865.148 -2791.69
297820 426.965 7.41067 -118.672 379.132 8.96684 -103.926 12065.6 289.914 -3354.5
297830 409.231 8.19208 -122.239 376.148 -4.84243 -112.958 11998 -183.032 -3649.79
297840 379.891 8.20653 -122.759 357.651 -13.8828 -114.214 11443.9 -505.011 -3688.63
297850 343.76 8.71702 -123.725 325.098 -17.7183 -108.815 10452.2 -665.309 -3507.4
297860 304.211 12.3462 -126.703 281.399 -17.7866 -98.1327 9117.35 -705.345 -3154.72
297870 264.164 19.9468 -130.518 230.384 -16.102 -83.8981 7553.93 -683.517 -2681.44
297880 223.012 28.4925 -132.785 176.611 -13.4977 -68.2622 5886.06 -626.828 -2151.7
297890 176.236 34.5611 -132.094 124.487 -8.82261 -53.7093 4231.49 -503.069 -1646.69
