# Time-averaged data for fix Ave
# TimeStep v_HAg v_HTe
87730 0.0177969 -4.56627
87740 0.0177182 -4.56765
87750 0.0171562 -4.57147
87760 0.0164673 -4.57625
87770 0.0158985 -4.57987
87780 0.0155023 -4.58132
87790 0.0151806 -4.58043
87800 0.0148459 -4.57879
87810 0.0145405 -4.57766
87820 0.0143732 -4.57858
87830 0.0145092 -4.58238
87840 0.015158 -4.5884
87850 0.0164928 -4.59441
87860 0.0184644 -4.59796
87870 0.0206656 -4.59803
87880 0.0223932 -4.59516
87890 0.0230917 -4.59109
87900 0.0227567 -4.58734
87910 0.0218074 -4.58421
87920 0.0207083 -4.58203
87930 0.0197326 -4.5812
87940 0.0188767 -4.58157
87950 0.0179734 -4.58237
87960 0.0169281 -4.58313
87970 0.0158121 -4.58395
87980 0.0147441 -4.58541
87990 0.0137847 -4.58764
88000 0.0129421 -4.59074
88010 0.0122393 -4.59348
88020 0.0116936 -4.59468
88030 0.0113055 -4.59348
88040 0.0110645 -4.59003
88050 0.0108775 -4.58546
88060 0.0105951 -4.58175
88070 0.0102317 -4.58021
88080 0.0100822 -4.58064
88090 0.0104937 -4.58164
88100 0.0115768 -4.58211
88110 0.0131709 -4.58161
88120 0.0149463 -4.58051
88130 0.016528 -4.57939
88140 0.0176379 -4.57816
88150 0.0181418 -4.57686
88160 0.0180302 -4.57609
88170 0.0174838 -4.57625
88180 0.0168044 -4.5772
88190 0.0162714 -4.57885
88200 0.0160393 -4.58086
88210 0.0162035 -4.58251
88220 0.0166876 -4.58319
88230 0.0171883 -4.58196
88240 0.0173505 -4.5803
88250 0.0169594 -4.57964
88260 0.0160138 -4.58104
88270 0.0147046 -4.5848
88280 0.0133881 -4.58931
88290 0.0123948 -4.59268
88300 0.011847 -4.59422
88310 0.0116594 -4.59324
88320 0.0116611 -4.59071
88330 0.0117145 -4.58795
88340 0.0117993 -4.58675
88350 0.0119798 -4.58828
88360 0.0122851 -4.59181
88370 0.012714 -4.59539
88380 0.0133063 -4.5967
88390 0.0141509 -4.59417
88400 0.0151943 -4.58892
88410 0.0161174 -4.58309
88420 0.0164931 -4.57978
88430 0.0161548 -4.58064
88440 0.0153552 -4.58417
88450 0.0145528 -4.58797
88460 0.0140748 -4.59043
88470 0.0139165 -4.59105
88480 0.0138272 -4.59074
88490 0.0136122 -4.58972
88500 0.0132913 -4.58738
88510 0.0129781 -4.58388
88520 0.0126749 -4.58028
88530 0.0123588 -4.57788
88540 0.01217 -4.57735
88550 0.0123903 -4.57847
88560 0.0131822 -4.57978
88570 0.014441 -4.58031
88580 0.015771 -4.57962
88590 0.0166167 -4.57856
88600 0.0166004 -4.57764
88610 0.0158021 -4.57686
88620 0.0147162 -4.57577
88630 0.0139318 -4.57499
88640 0.0137373 -4.57576
88650 0.0140576 -4.57866
88660 0.014747 -4.58274
88670 0.0157436 -4.58602
88680 0.0169905 -4.58729
88690 0.0182652 -4.58658
88700 0.0192871 -4.58572
88710 0.019859 -4.58616
88720 0.0199129 -4.58887
88730 0.0194717 -4.5928
88740 0.0186366 -4.5964
88750 0.0175735 -4.59792
88760 0.0164185 -4.59582
88770 0.0152641 -4.59075
88780 0.0142188 -4.58459
88790 0.0133617 -4.57925
88800 0.0126806 -4.57667
88810 0.0121609 -4.57742
88820 0.0118507 -4.58115
88830 0.0117842 -4.58593
88840 0.0118321 -4.58895
88850 0.0117892 -4.58894
88860 0.011588 -4.58547
88870 0.0113018 -4.5793
88880 0.011051 -4.57257
88890 0.0109075 -4.56711
88900 0.0108852 -4.56505
88910 0.0109498 -4.56625
88920 0.0110997 -4.56974
88930 0.0113135 -4.57478
88940 0.01142 -4.58032
88950 0.0112694 -4.58539
88960 0.010987 -4.58877
88970 0.0108826 -4.58945
88980 0.011115 -4.58843
88990 0.0116648 -4.58683
89000 0.0125252 -4.5858
89010 0.0136998 -4.58526
89020 0.0150551 -4.58513
89030 0.0163736 -4.58546
89040 0.0175045 -4.58589
89050 0.0183865 -4.58596
89060 0.0188962 -4.58559
89070 0.0188498 -4.58528
89080 0.0181752 -4.58548
89090 0.0170259 -4.58636
89100 0.015649 -4.58788
89110 0.0142775 -4.58964
89120 0.0131467 -4.59076
89130 0.012541 -4.58978
89140 0.0126162 -4.58607
89150 0.0132437 -4.5811
89160 0.0140816 -4.57796
89170 0.0148542 -4.57776
89180 0.015559 -4.58057
89190 0.0163377 -4.58473
89200 0.0171774 -4.58805
89210 0.0178693 -4.58812
89220 0.0182821 -4.58448
89230 0.0184788 -4.57834
89240 0.0185326 -4.57262
89250 0.0183482 -4.57074
89260 0.0178122 -4.57287
89270 0.0169319 -4.57692
89280 0.0158101 -4.57945
89290 0.0145113 -4.57846
89300 0.0130219 -4.57452
89310 0.0113915 -4.57022
89320 0.00980885 -4.56905
89330 0.00854964 -4.57111
89340 0.00782095 -4.5752
89350 0.00768032 -4.57937
89360 0.00809117 -4.58149
89370 0.00891047 -4.58162
89380 0.0098767 -4.58085
89390 0.0107526 -4.58018
89400 0.0114572 -4.57965
89410 0.0119661 -4.57825
89420 0.0121175 -4.57648
89430 0.0116676 -4.57523
89440 0.010565 -4.57603
89450 0.0091034 -4.57948
89460 0.00779865 -4.58366
89470 0.00712249 -4.58614
89480 0.00725035 -4.58587
89490 0.00809967 -4.5839
89500 0.00944839 -4.5817
89510 0.0110118 -4.58055
89520 0.0124789 -4.58095
89530 0.013602 -4.58205
89540 0.0143605 -4.58273
89550 0.014956 -4.58244
89560 0.0156208 -4.58086
89570 0.0164612 -4.57941
89580 0.0174048 -4.57911
89590 0.0182154 -4.57991
89600 0.0185853 -4.58082
89610 0.0182759 -4.58094
89620 0.017298 -4.57958
89630 0.0158967 -4.57657
89640 0.0143806 -4.57392
89650 0.012972 -4.57268
89660 0.0117777 -4.57376
89670 0.010787 -4.57648
89680 0.00992149 -4.57924
89690 0.00912376 -4.58074
89700 0.00846889 -4.58086
89710 0.00815776 -4.5798
89720 0.00836471 -4.57836
89730 0.00907073 -4.577
89740 0.0100962 -4.57533
89750 0.0112665 -4.57356
89760 0.012505 -4.57114
89770 0.0137488 -4.56935
89780 0.0148135 -4.56973
89790 0.0154382 -4.57297
89800 0.0154513 -4.57808
89810 0.0149185 -4.58274
89820 0.0140698 -4.585
89830 0.0131733 -4.58475
89840 0.0124714 -4.58327
89850 0.0120584 -4.58239
89860 0.0118527 -4.58406
89870 0.0118314 -4.58815
89880 0.012103 -4.59287
89890 0.012716 -4.59575
89900 0.0135655 -4.59504
89910 0.0145179 -4.59147
89920 0.0154668 -4.58693
89930 0.0162958 -4.58401
89940 0.0168276 -4.58373
89950 0.0169147 -4.58654
89960 0.0164965 -4.59175
89970 0.0156962 -4.59737
89980 0.0148076 -4.60145
89990 0.0141859 -4.602
90000 0.0140835 -4.59908
90010 0.0145284 -4.59499
90020 0.015367 -4.5927
90030 0.0164375 -4.59389
90040 0.0176651 -4.59781
90050 0.0190615 -4.60183
90060 0.0205878 -4.60306
90070 0.0219292 -4.60079
90080 0.0225143 -4.59673
90090 0.0220113 -4.59407
90100 0.0206892 -4.59416
90110 0.0191042 -4.59651
90120 0.0176753 -4.59916
90130 0.0166075 -4.60101
90140 0.0159778 -4.60054
90150 0.0157451 -4.59753
90160 0.0157564 -4.59301
90170 0.015745 -4.58847
90180 0.0154952 -4.58537
90190 0.0149468 -4.58431
90200 0.0141452 -4.58496
90210 0.0131674 -4.58623
90220 0.0120849 -4.58704
90230 0.0109204 -4.58631
90240 0.00969905 -4.58471
90250 0.00862966 -4.58327
90260 0.00811737 -4.5821
90270 0.0084493 -4.58194
90280 0.00954056 -4.58184
90290 0.0110188 -4.58077
90300 0.0124163 -4.57714
90310 0.0133218 -4.57187
90320 0.0134563 -4.56744
90330 0.0128087 -4.56625
90340 0.0116635 -4.56944
90350 0.0103911 -4.57615
90360 0.00929461 -4.58344
90370 0.00857448 -4.58778
90380 0.00832512 -4.58778
90390 0.00853608 -4.58383
90400 0.00907454 -4.57845
90410 0.00970654 -4.5734
90420 0.0102676 -4.57026
90430 0.0107263 -4.56944
90440 0.0111003 -4.57017
90450 0.0113939 -4.57177
90460 0.0115994 -4.57293
90470 0.0116778 -4.57354
90480 0.0115247 -4.57398
90490 0.0110515 -4.57518
90500 0.0103207 -4.57741
90510 0.00954508 -4.58007
90520 0.00897089 -4.58193
90530 0.00877353 -4.58235
90540 0.00903921 -4.58096
90550 0.00973124 -4.57833
90560 0.0107487 -4.57592
90570 0.0119041 -4.57574
90580 0.0129841 -4.57872
90590 0.0138324 -4.58405
90600 0.0144233 -4.58918
90610 0.0148185 -4.59189
90620 0.0150848 -4.59203
90630 0.015186 -4.59053
90640 0.0151062 -4.58988
90650 0.0149242 -4.59093
90660 0.0147415 -4.5933
90670 0.0146517 -4.59562
90680 0.0147685 -4.5959
90690 0.0152057 -4.59377
90700 0.0159276 -4.59016
90710 0.0166796 -4.58654
90720 0.0171394 -4.58386
90730 0.0171605 -4.58291
90740 0.0168549 -4.58342
90750 0.0164836 -4.58352
90760 0.0162253 -4.58205
90770 0.016068 -4.57812
90780 0.0159217 -4.57317
90790 0.0157882 -4.56953
90800 0.015692 -4.56861
90810 0.0155646 -4.57094
90820 0.0152693 -4.5755
90830 0.0147104 -4.57988
90840 0.0138693 -4.58157
90850 0.0128219 -4.58003
90860 0.0117263 -4.57552
90870 0.0107782 -4.56987
90880 0.0100979 -4.56555
90890 0.00969819 -4.56463
90900 0.00953632 -4.56863
90910 0.00958513 -4.57596
90920 0.00987548 -4.58343
90930 0.0104839 -4.58843
90940 0.011427 -4.58936
90950 0.0125803 -4.58735
90960 0.0136923 -4.58433
90970 0.014447 -4.58303
90980 0.0146296 -4.58476
90990 0.014249 -4.58855
91000 0.0135584 -4.5931
91010 0.012929 -4.59648
91020 0.012765 -4.59803
91030 0.0133737 -4.59775
91040 0.0148162 -4.59586
91050 0.0168345 -4.59289
91060 0.0189442 -4.58932
91070 0.0206484 -4.58578
91080 0.0216547 -4.58422
91090 0.0219166 -4.58552
91100 0.0215219 -4.58916
91110 0.0206141 -4.59274
91120 0.0194226 -4.59385
91130 0.0182491 -4.5917
91140 0.017342 -4.58749
91150 0.0167777 -4.58297
91160 0.0165336 -4.57962
91170 0.0165698 -4.57817
91180 0.0167716 -4.5778
91190 0.0169569 -4.57824
91200 0.0169821 -4.57958
91210 0.0167982 -4.58086
91220 0.0164079 -4.58067
91230 0.0157967 -4.57841
91240 0.0149304 -4.57466
91250 0.0138433 -4.57095
91260 0.0127116 -4.5688
91270 0.0117759 -4.56814
91280 0.0111988 -4.56786
91290 0.0110252 -4.56689
91300 0.0112093 -4.56432
91310 0.011633 -4.56083
91320 0.0120665 -4.55822
91330 0.0122148 -4.55835
91340 0.0119373 -4.56173
91350 0.0114076 -4.5671
91360 0.0110217 -4.57192
91370 0.0111424 -4.57446
91380 0.011858 -4.5742
91390 0.0129633 -4.57169
91400 0.0141368 -4.56846
91410 0.0150436 -4.56649
91420 0.0153228 -4.56675
91430 0.01477 -4.5689
91440 0.0135769 -4.57148
91450 0.012258 -4.57282
91460 0.0113258 -4.57267
91470 0.0110247 -4.5726
91480 0.0113044 -4.5746
91490 0.0119466 -4.57852
91500 0.0128031 -4.58371
91510 0.0138605 -4.5879
91520 0.0150927 -4.58969
91530 0.0162687 -4.58907
91540 0.017073 -4.58648
91550 0.0173822 -4.58307
91560 0.0172755 -4.58003
91570 0.0168749 -4.5797
91580 0.0162205 -4.58224
91590 0.0154162 -4.58657
91600 0.0147836 -4.58978
91610 0.014669 -4.58932
91620 0.0151497 -4.58558
91630 0.0159801 -4.58074
91640 0.0168087 -4.57843
91650 0.0174764 -4.58063
91660 0.017977 -4.58559
91670 0.0182917 -4.58995
91680 0.018292 -4.5912
91690 0.0176987 -4.5891
91700 0.0163288 -4.58541
91710 0.0142585 -4.58204
91720 0.011793 -4.58113
91730 0.00940624 -4.58336
91740 0.00754079 -4.58775
91750 0.0063865 -4.59254
91760 0.00589782 -4.59591
91770 0.0059276 -4.5969
91780 0.00631384 -4.59548
91790 0.00691607 -4.59251
91800 0.0076653 -4.58851
91810 0.008464 -4.58508
91820 0.00918688 -4.58299
91830 0.00980988 -4.58209
91840 0.0105074 -4.58088
91850 0.0114659 -4.57843
91860 0.0126225 -4.57507
91870 0.0136604 -4.57263
91880 0.0143245 -4.57322
91890 0.0145705 -4.57706
91900 0.014533 -4.58219
91910 0.0144885 -4.58553
91920 0.0147379 -4.58442
91930 0.0154087 -4.57824
91940 0.0162942 -4.56969
91950 0.0169523 -4.56283
91960 0.0170061 -4.56057
91970 0.0163911 -4.56288
91980 0.0153612 -4.56797
91990 0.0143432 -4.57366
92000 0.0137655 -4.57789
92010 0.0138747 -4.58053
92020 0.0145802 -4.58254
92030 0.0155283 -4.58438
92040 0.0163337 -4.58669
92050 0.0168324 -4.58867
92060 0.0171477 -4.58941
92070 0.0174115 -4.58831
92080 0.0175524 -4.58568
92090 0.0174482 -4.58239
92100 0.0171089 -4.57948
92110 0.0166579 -4.57714
92120 0.0160735 -4.57637
92130 0.0151879 -4.57759
92140 0.0139716 -4.58097
92150 0.0127374 -4.58403
92160 0.0118652 -4.58481
92170 0.011417 -4.58247
92180 0.0111361 -4.57901
92190 0.0107734 -4.57679
92200 0.0103085 -4.57654
92210 0.00991099 -4.57748
92220 0.00975548 -4.57803
92230 0.00983342 -4.5774
92240 0.0100995 -4.57664
92250 0.0106383 -4.57676
92260 0.0115731 -4.57765
92270 0.0128106 -4.57861
92280 0.0139929 -4.57889
92290 0.0146452 -4.57981
92300 0.0145648 -4.5822
92310 0.0140021 -4.58643
92320 0.0134418 -4.59059
92330 0.0132175 -4.59261
92340 0.0133921 -4.59131
92350 0.0138488 -4.58691
92360 0.0143834 -4.58173
92370 0.0147499 -4.57867
92380 0.0148211 -4.57909
92390 0.0146679 -4.58212
92400 0.014463 -4.58518
92410 0.0144228 -4.58579
92420 0.0147236 -4.58342
92430 0.0153602 -4.57974
92440 0.016064 -4.57694
92450 0.0163983 -4.57694
92460 0.0159691 -4.57974
92470 0.0147338 -4.5836
92480 0.0130585 -4.58689
92490 0.011493 -4.58824
92500 0.0105181 -4.58696
92510 0.0103865 -4.58358
92520 0.011022 -4.57951
92530 0.0119526 -4.57705
92540 0.0126148 -4.57805
92550 0.0128204 -4.58226
92560 0.0127988 -4.58733
92570 0.0129445 -4.59044
92580 0.0135166 -4.59001
92590 0.0144366 -4.58777
92600 0.0153096 -4.58693
92610 0.0157062 -4.58914
92620 0.0154287 -4.59442
92630 0.0146135 -4.59998
92640 0.0137509 -4.60287
92650 0.0133744 -4.60186
92660 0.0137495 -4.59804
92670 0.0148668 -4.5931
92680 0.0165533 -4.58867
92690 0.0184604 -4.5848
92700 0.0201242 -4.58152
92710 0.0211553 -4.57898
92720 0.021372 -4.57717
92730 0.0208961 -4.57609
92740 0.0200482 -4.5753
92750 0.0191374 -4.57533
92760 0.0183146 -4.57646
92770 0.0175543 -4.57978
92780 0.0167886 -4.58511
92790 0.0161275 -4.5913
92800 0.0158764 -4.59604
92810 0.0163121 -4.59788
92820 0.0174248 -4.596
92830 0.0188381 -4.59151
92840 0.0199962 -4.58619
92850 0.0205187 -4.58179
92860 0.0202457 -4.57988
92870 0.0191673 -4.581
92880 0.0175012 -4.58406
92890 0.0156758 -4.58675
92900 0.0141301 -4.58716
92910 0.0131391 -4.58465
92920 0.0127582 -4.58035
92930 0.0128135 -4.57617
92940 0.0131582 -4.57377
92950 0.0137664 -4.57327
92960 0.0145027 -4.57414
92970 0.015033 -4.57633
92980 0.0151365 -4.57898
92990 0.0149363 -4.5808
93000 0.0147593 -4.58177
93010 0.0149107 -4.58207
93020 0.0154429 -4.58195
93030 0.0161071 -4.58176
93040 0.0165226 -4.5817
93050 0.0164675 -4.58236
93060 0.0159843 -4.58379
93070 0.0153128 -4.58547
93080 0.0146794 -4.58664
93090 0.0141868 -4.58664
93100 0.0138234 -4.58548
93110 0.0135795 -4.58338
93120 0.0134744 -4.58093
93130 0.0134768 -4.57905
93140 0.0134342 -4.57861
93150 0.0131588 -4.5802
93160 0.0126125 -4.58282
93170 0.0119025 -4.58445
93180 0.0111861 -4.58389
93190 0.0105738 -4.58165
93200 0.0100823 -4.57841
93210 0.00978007 -4.57597
93220 0.00984434 -4.5752
93230 0.0104267 -4.57653
93240 0.0114691 -4.57933
93250 0.0127601 -4.58243
93260 0.0141315 -4.58388
93270 0.015479 -4.58188
93280 0.0166752 -4.57628
93290 0.0175493 -4.56899
93300 0.0179894 -4.56302
93310 0.0179238 -4.56184
93320 0.0173411 -4.56636
93330 0.0163183 -4.57506
93340 0.0150685 -4.58482
93350 0.013834 -4.59188
93360 0.0127701 -4.59357
93370 0.0119333 -4.59018
93380 0.0113441 -4.58339
93390 0.0109521 -4.57652
93400 0.0106475 -4.57313
93410 0.0103634 -4.5747
93420 0.0101799 -4.58043
93430 0.0103319 -4.58727
93440 0.0110862 -4.59243
93450 0.0124833 -4.59378
93460 0.0142288 -4.59175
93470 0.0158264 -4.58795
93480 0.0168527 -4.58344
93490 0.0171497 -4.57873
93500 0.016796 -4.574
93510 0.0159165 -4.57075
93520 0.014579 -4.57031
93530 0.0129053 -4.57268
93540 0.011206 -4.57685
93550 0.00985915 -4.58032
93560 0.00916326 -4.58176
93570 0.00919595 -4.57994
93580 0.00978655 -4.57448
93590 0.0105411 -4.56711
93600 0.0109685 -4.56095
93610 0.0108023 -4.55888
93620 0.0101998 -4.56155
93630 0.00955715 -4.56624
93640 0.00919843 -4.56943
93650 0.00918603 -4.56878
93660 0.00940711 -4.56479
93670 0.00976205 -4.5596
93680 0.0102491 -4.55588
93690 0.0108506 -4.55541
93700 0.0113134 -4.55824
93710 0.0112862 -4.56217
93720 0.0106357 -4.56508
93730 0.00951183 -4.56532
93740 0.00819287 -4.56318
93750 0.00695856 -4.56159
93760 0.006025 -4.56341
93770 0.00560314 -4.56903
93780 0.00597669 -4.57714
93790 0.00742893 -4.58485
93800 0.0100365 -4.58859
93810 0.0134443 -4.58765
93820 0.0169832 -4.5836
93830 0.019967 -4.57967
93840 0.0219123 -4.57879
93850 0.0226108 -4.58169
93860 0.0221348 -4.58768
93870 0.0208006 -4.59398
93880 0.0191034 -4.5971
93890 0.0175358 -4.59515
93900 0.0163992 -4.58855
93910 0.0156839 -4.58123
93920 0.015148 -4.57699
93930 0.0145665 -4.57752
93940 0.0139347 -4.5815
93950 0.0133627 -4.58652
93960 0.0129258 -4.58966
93970 0.0126658 -4.58973
93980 0.0126153 -4.58746
93990 0.0126615 -4.58427
94000 0.0125449 -4.58252
94010 0.0120267 -4.58376
94020 0.0110922 -4.58756
94030 0.0100486 -4.59242
94040 0.00923471 -4.59651
94050 0.00874549 -4.59901
94060 0.00847155 -4.59964
94070 0.00831803 -4.59898
94080 0.00826998 -4.59713
94090 0.00838408 -4.59451
94100 0.00873983 -4.59211
94110 0.00936948 -4.59023
94120 0.0102828 -4.58881
94130 0.0115173 -4.58807
94140 0.013074 -4.58825
94150 0.0148191 -4.58999
94160 0.0165541 -4.59282
94170 0.0180818 -4.59559
94180 0.019259 -4.59643
94190 0.0200067 -4.59465
94200 0.0202612 -4.59144
94210 0.0199814 -4.58915
94220 0.0192296 -4.58964
94230 0.0181809 -4.5921
94240 0.0170542 -4.59394
94250 0.0160543 -4.59317
94260 0.0153237 -4.58876
94270 0.0147875 -4.58286
94280 0.0141221 -4.57849
94290 0.013064 -4.57825
94300 0.0117811 -4.58115
94310 0.0107984 -4.58397
94320 0.0105437 -4.58426
94330 0.0110253 -4.58151
94340 0.0118685 -4.5772
94350 0.012628 -4.57341
94360 0.0130243 -4.57104
94370 0.0129757 -4.57009
94380 0.0125252 -4.57045
94390 0.0118086 -4.57204
94400 0.0110384 -4.57514
94410 0.0104463 -4.57897
94420 0.0102585 -4.58284
94430 0.0105275 -4.58554
94440 0.0110557 -4.58698
94450 0.0115488 -4.58676
94460 0.0118749 -4.58561
94470 0.0120831 -4.58386
94480 0.0122397 -4.58162
94490 0.012377 -4.57926
94500 0.0125612 -4.57657
94510 0.0128201 -4.57421
94520 0.0130016 -4.57266
94530 0.0128596 -4.5729
94540 0.0123207 -4.57525
94550 0.0116358 -4.57843
94560 0.0112033 -4.58087
94570 0.0111745 -4.58145
94580 0.0112933 -4.58141
94590 0.011288 -4.58263
94600 0.0111941 -4.58596
94610 0.01124 -4.58957
94620 0.0115908 -4.59157
94630 0.0122185 -4.5901
94640 0.0129804 -4.58526
94650 0.0136087 -4.57934
94660 0.0138265 -4.57508
94670 0.0136713 -4.57374
94680 0.013516 -4.57446
94690 0.013771 -4.57595
94700 0.0145674 -4.57792
94710 0.0157886 -4.58032
94720 0.017258 -4.58303
94730 0.0187253 -4.58534
94740 0.0198562 -4.58597
94750 0.0204804 -4.58435
94760 0.0207731 -4.58049
94770 0.0209551 -4.5753
94780 0.0210489 -4.57095
94790 0.0209224 -4.5691
94800 0.0205001 -4.57019
94810 0.019826 -4.57302
94820 0.019025 -4.57671
94830 0.0182343 -4.58012
94840 0.0175275 -4.58234
94850 0.0168183 -4.58334
94860 0.0159307 -4.58338
94870 0.0148098 -4.58319
94880 0.01357 -4.5831
94890 0.0123521 -4.58289
94900 0.0113015 -4.58345
94910 0.0106402 -4.58516
94920 0.0106196 -4.58804
94930 0.0113665 -4.59128
94940 0.0127456 -4.5939
94950 0.0143467 -4.59428
94960 0.0155702 -4.59133
94970 0.0158317 -4.58596
94980 0.0149387 -4.57988
94990 0.0132544 -4.57589
95000 0.0114303 -4.57516
95010 0.0100351 -4.57756
95020 0.00935781 -4.58143
95030 0.00945239 -4.58494
95040 0.0102301 -4.58716
95050 0.0115867 -4.58716
95060 0.0133958 -4.58514
95070 0.0154678 -4.58181
95080 0.0175147 -4.57826
95090 0.0191351 -4.57602
95100 0.0199739 -4.57637
95110 0.0199388 -4.57978
95120 0.0192649 -4.58491
95130 0.0184466 -4.58926
95140 0.0179945 -4.59048
95150 0.0182342 -4.58857
95160 0.0191559 -4.58509
95170 0.0204469 -4.58226
95180 0.0216676 -4.5815
95190 0.0224879 -4.58177
95200 0.0227432 -4.58138
95210 0.0223539 -4.57967
95220 0.0212343 -4.57818
95230 0.0193832 -4.57865
95240 0.0170716 -4.58146
95250 0.0148662 -4.58511
95260 0.0133465 -4.58837
95270 0.0127912 -4.59025
95280 0.0130898 -4.59038
95290 0.013931 -4.5882
95300 0.0150832 -4.58356
95310 0.0163867 -4.57726
95320 0.0175671 -4.57147
95330 0.0181558 -4.5687
95340 0.0178512 -4.57008
95350 0.0168041 -4.5747
95360 0.0154226 -4.57974
95370 0.0140717 -4.58216
95380 0.0130501 -4.58104
95390 0.012575 -4.57749
95400 0.0127073 -4.57462
95410 0.0133218 -4.57461
95420 0.0142422 -4.57785
95430 0.0153878 -4.58219
95440 0.0166455 -4.58512
95450 0.0177126 -4.58473
95460 0.0181856 -4.5815
95470 0.0178704 -4.57738
95480 0.0168767 -4.57469
95490 0.0155979 -4.57423
95500 0.0145875 -4.57519
95510 0.0142756 -4.57561
95520 0.0147153 -4.57383
95530 0.0155499 -4.57007
95540 0.0162871 -4.56646
95550 0.0166277 -4.56459
95560 0.0165456 -4.56555
95570 0.0161356 -4.56835
95580 0.0154434 -4.57208
95590 0.0145118 -4.5748
95600 0.0134715 -4.57576
95610 0.0125575 -4.57439
95620 0.0118751 -4.57145
95630 0.011269 -4.56888
95640 0.0105147 -4.56797
95650 0.00958494 -4.56879
95660 0.00860313 -4.57062
95670 0.00773672 -4.57286
95680 0.00708381 -4.57523
95690 0.00661218 -4.57708
95700 0.00626359 -4.578
95710 0.00607925 -4.57666
95720 0.00619074 -4.57279
95730 0.00665761 -4.5677
95740 0.00739941 -4.56311
95750 0.00819486 -4.56136
95760 0.00877313 -4.5637
95770 0.0090044 -4.56983
95780 0.00902951 -4.57777
95790 0.00914862 -4.58466
95800 0.00967457 -4.588
95810 0.01078 -4.58801
95820 0.0123314 -4.58664
95830 0.0138553 -4.5861
95840 0.0148467 -4.58704
95850 0.0152159 -4.58839
95860 0.015242 -4.58878
95870 0.0152322 -4.58756
95880 0.0152597 -4.58522
95890 0.0152251 -4.58293
95900 0.015134 -4.58105
95910 0.0152105 -4.57977
95920 0.0155848 -4.57943
95930 0.0160787 -4.58057
95940 0.0163988 -4.58309
95950 0.0166107 -4.58551
95960 0.017067 -4.58592
95970 0.017923 -4.58264
95980 0.018969 -4.57674
95990 0.0198315 -4.57073
96000 0.0202216 -4.56757
96010 0.0200515 -4.56876
96020 0.0194588 -4.57415
96030 0.0187203 -4.58076
96040 0.018064 -4.58582
96050 0.0175795 -4.58888
96060 0.0172419 -4.58988
96070 0.0169441 -4.59017
96080 0.0166087 -4.58974
96090 0.0162504 -4.58838
96100 0.0158768 -4.58652
96110 0.0154298 -4.58442
96120 0.0148148 -4.5828
96130 0.0139444 -4.58246
96140 0.0128279 -4.58272
96150 0.0116375 -4.58279
96160 0.0106838 -4.58179
96170 0.0103276 -4.57896
96180 0.0107853 -4.57483
96190 0.0119317 -4.57089
96200 0.0133842 -4.5701
96210 0.0147851 -4.57338
96220 0.0160166 -4.57965
96230 0.0170581 -4.58561
96240 0.0177443 -4.58923
96250 0.0178339 -4.59008
96260 0.0173083 -4.58868
96270 0.0164738 -4.58641
96280 0.015711 -4.58442
96290 0.0152241 -4.5833
96300 0.0150744 -4.58374
96310 0.0153225 -4.58532
96320 0.0160034 -4.58723
96330 0.0170848 -4.58755
96340 0.01847 -4.58488
96350 0.0199593 -4.57931
96360 0.0211837 -4.57367
96370 0.0217806 -4.57149
96380 0.0216119 -4.57515
96390 0.0208465 -4.58273
96400 0.0198408 -4.59054
96410 0.0189028 -4.59462
96420 0.0181919 -4.59379
96430 0.0177039 -4.59
96440 0.0173356 -4.58611
96450 0.016874 -4.5854
96460 0.0160931 -4.5891
96470 0.0149804 -4.59593
96480 0.0138481 -4.60213
96490 0.0131441 -4.60369
96500 0.0131339 -4.599
96510 0.0137195 -4.58937
96520 0.0145381 -4.57838
96530 0.0152435 -4.57045
96540 0.0156964 -4.56872
96550 0.015867 -4.57298
96560 0.0157311 -4.58067
96570 0.0153709 -4.58656
96580 0.0150195 -4.58709
96590 0.0148189 -4.58155
96600 0.014665 -4.57305
96610 0.0143306 -4.56667
96620 0.0137074 -4.56574
96630 0.0129055 -4.57016
96640 0.0122059 -4.57737
96650 0.0119009 -4.5824
96660 0.012096 -4.58252
96670 0.0126505 -4.57746
96680 0.0132819 -4.57015
96690 0.0137427 -4.56456
96700 0.0139357 -4.56396
96710 0.0138895 -4.568
96720 0.0136997 -4.57383
96730 0.0135532 -4.57823
96740 0.0136875 -4.57908
96750 0.0142166 -4.576
96760 0.0150412 -4.57117
96770 0.0159551 -4.56844
96780 0.0168132 -4.57019
96790 0.0175436 -4.57672
96800 0.0180747 -4.58506
96810 0.0183453 -4.5912
96820 0.018337 -4.5927
96830 0.0181804 -4.58862
96840 0.0180708 -4.58125
96850 0.0180813 -4.57406
96860 0.018147 -4.57115
96870 0.0182161 -4.5746
96880 0.0183088 -4.58304
96890 0.0184032 -4.59287
96900 0.0184221 -4.59909
96910 0.0182883 -4.5991
96920 0.0179014 -4.59374
96930 0.0171359 -4.58671
96940 0.0159562 -4.58315
96950 0.0145705 -4.5855
96960 0.0134126 -4.59207
96970 0.0129009 -4.59839
96980 0.0131693 -4.59957
96990 0.0139624 -4.5941
97000 0.0148265 -4.58424
97010 0.0154031 -4.57505
97020 0.01559 -4.57105
97030 0.0155671 -4.57335
97040 0.0156625 -4.57958
97050 0.0161327 -4.5858
97060 0.0169622 -4.58859
97070 0.0178323 -4.58678
97080 0.0182954 -4.58214
97090 0.0180494 -4.57791
97100 0.0171315 -4.57642
