# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
266990 -154.039 188.839 241.748 -121.462 119.092 205.242 -4156.42 3557.1 6521.26
267000 -169.323 184.114 243.661 -132.333 110.72 209.41 -4511.77 3321.01 6702.04
267010 -174.597 173.449 247.676 -135.256 97.9441 212.07 -4627.25 2982.11 6830.4
267020 -171.655 158.702 249.332 -130.213 80.2528 215.348 -4508.56 2519.55 6959.72
267030 -160.257 138.199 246.264 -118.767 59.3337 220.593 -4181.65 1970.51 7130.67
267040 -138.158 110.069 241.731 -102.512 38.1046 227.655 -3669.54 1403.61 7359.16
267050 -103.771 75.8978 242.877 -81.2934 18.2419 235.73 -2954.26 859.096 7645.37
267060 -56.8502 39.7206 253.271 -53.4568 -0.106948 243.653 -1986.81 335.463 7967.13
267070 -0.082009 5.99943 267.819 -17.5288 -17.0666 250.831 -742.619 -175.502 8284.14
267080 57.9046 -22.8563 276.588 26.1046 -31.8857 257.16 740.739 -658.383 8553.05
267090 109.633 -46.362 273.673 74.7999 -43.1085 261.329 2359.53 -1064.71 8710.68
267100 155.03 -62.9331 262.044 124.301 -48.756 260.286 3982.15 -1318.47 8660.08
267110 199.892 -69.9545 246.353 171.008 -46.8671 250.534 5513.44 -1333.79 8315.34
267120 250.122 -64.9945 228.917 213.491 -35.76 231.271 6916.15 -1044.21 7663.21
267130 303.789 -45.6407 210.497 251.559 -15.0343 204.284 8168.55 -434.243 6770.83
267140 352.428 -11.37 192.108 284.342 13.8057 172.748 9226.98 450.834 5738
267150 388.682 34.1894 174.312 310.519 47.8723 139.264 10043.2 1517.22 4649.87
267160 408.68 84.6235 156.61 329.241 83.4773 105.812 10602.6 2641.85 3560.45
267170 412.751 133.889 136.762 340.954 116.447 73.1153 10940.9 3698.76 2486.4
267180 405.347 178.735 112.821 346.851 143.237 40.7463 11117.9 4582.21 1411.07
267190 393.555 217.097 84.202 347.369 161.97 8.16329 11157.2 5221.76 320.567
267200 379.11 244.036 50.2533 341.239 172.327 -23.9738 11017.7 5604.22 -758.045
267210 359.371 254.301 11.7367 326.864 176.306 -53.7631 10631.7 5783.35 -1766.16
267220 330.31 246.018 -28.6989 303.041 176.867 -79.799 9944.48 5846.58 -2657.43
267230 291.118 222.531 -67.7766 269.313 176.363 -102.707 8929.26 5860.14 -3432.69
267240 241.1 191.476 -103.379 226.339 175.351 -124.441 7596.43 5838.42 -4137.78
267250 180.2 161.696 -137.189 175.956 172.623 -146.664 5994.85 5750.72 -4826.27
267260 109.785 139.639 -171.289 120.199 166.971 -169.741 4197.16 5560.15 -5520.4
267270 32.3484 126.216 -203.995 60.7586 158.572 -192.699 2272.67 5267.72 -6204.34
267280 -48.1297 118.547 -233.125 -1.20262 148.887 -214.423 271.526 4915.81 -6842.43
267290 -124.992 113.042 -259.096 -64.1683 139.439 -233.445 -1742.03 4556.05 -7400.93
267300 -190.101 106.55 -283.766 -124.191 130.808 -249.28 -3644.17 4219.88 -7864.71
267310 -239.071 99.1059 -307.567 -176.091 122.179 -261.576 -5282.96 3898.82 -8233.6
267320 -271.472 92.0072 -330.047 -216.123 111.767 -270.035 -6546.45 3547.02 -8507.31
267330 -289.045 84.6855 -349.253 -242.532 98.0903 -274.175 -7381.79 3113.22 -8677.99
267340 -293.643 74.9616 -362.532 -255.29 80.9629 -273.861 -7790.51 2570.31 -8732.53
267350 -286.695 60.66 -367.64 -256.264 60.8884 -269.386 -7818.4 1922.93 -8659.39
267360 -265.831 42.1543 -363.633 -247.65 38.838 -260.843 -7535.08 1203.62 -8449.25
267370 -234.879 21.4694 -350.272 -232.393 16.2108 -248.09 -7042.07 464.368 -8089.15
267380 -205.603 1.6992 -327.779 -214.586 -5.21777 -230.859 -6487.45 -232.756 -7564.35
267390 -186.818 -14.4736 -297.093 -198.109 -23.3156 -208.79 -6007.94 -823.995 -6863.73
267400 -179.611 -26.438 -259.691 -184.69 -36.4152 -181.343 -5652.02 -1257.76 -5971.84
267410 -178.275 -34.3249 -217.525 -173.522 -43.359 -147.584 -5377.25 -1501.03 -4864.68
267420 -173.874 -37.4048 -170.761 -162.568 -43.6877 -107.031 -5098.61 -1536.81 -3532.27
267430 -159.999 -34.289 -117.531 -149.86 -38.0168 -60.8506 -4733.79 -1371.44 -2007.86
267440 -135.313 -24.3671 -55.8393 -133.559 -28.1445 -11.8562 -4225.56 -1051.35 -375.693
267450 -104.909 -9.63231 11.8395 -112.368 -17.2094 36.3953 -3552.47 -671.604 1248.1
267460 -74.0033 4.82339 79.0446 -86.0729 -9.53018 81.1476 -2734.53 -365.177 2756.2
267470 -45.4461 13.1273 139.143 -56.3937 -8.71656 120.71 -1824.66 -263.198 4086.07
267480 -16.9855 8.68397 189.752 -25.4015 -16.0215 155.057 -874.361 -429.258 5229.14
267490 13.7986 -11.8003 231.58 6.01062 -29.3057 185.803 99.9374 -824.932 6232.24
267500 45.4749 -46.7751 267.961 37.4889 -44.8316 215.742 1100.26 -1343.1 7189.6
267510 76.9533 -90.3156 305.856 68.2844 -59.6103 247.525 2105.08 -1868.53 8204.7
267520 107.851 -133.386 353.213 96.8644 -72.3982 282.426 3063.75 -2322.38 9336.81
267530 138.341 -168.019 410.943 121.996 -83.5053 319.56 3919.75 -2677.3 10561.2
267540 166.403 -191.064 468.985 142.792 -93.5685 356.325 4624.49 -2943.84 11772.4
267550 189.705 -204.042 513.147 158.877 -102.41 389.474 5151.67 -3143.78 12835.2
267560 207.06 -210.811 536.843 170.985 -109.108 415.774 5527.98 -3292.45 13638.3
267570 218.52 -213.696 544.051 181.038 -112.88 432.241 5827.89 -3389.69 14107.2
267580 225.861 -210.357 540.418 190.432 -113.091 436.418 6115.5 -3408.04 14192.6
267590 233.223 -195.693 526.991 199.581 -108.91 426.958 6416.42 -3289.98 13871.9
267600 243.494 -167.548 502.505 208.376 -99.2081 403.739 6731.84 -2978.78 13147.7
267610 256.049 -130.425 466.018 216.284 -83.3535 367.105 7038.31 -2468.06 12030.8
267620 268.102 -93.0712 415.403 222.37 -62.4483 318.496 7292.16 -1822.21 10540.9
267630 278.233 -62.1787 347.362 225.849 -39.1534 260.591 7465.19 -1145.67 8735.45
267640 290.332 -39.5006 261.658 226.91 -16.375 197.101 7561.87 -525.083 6711.44
267650 307.033 -21.7495 163.725 225.712 3.84897 131.156 7581.29 8.81314 4570.3
267660 321.817 -3.18756 62.3427 221.182 20.9119 64.7504 7459.77 479.209 2385.16
267670 319.863 20.2075 -33.5905 209.639 36.0942 -1.66767 7051.17 945.692 192.334
267680 291.307 48.5547 -118.955 185.585 52.2246 -68.0954 6175.62 1487.08 -1993.21
267690 238.26 79.8107 -194.996 144.105 72.5781 -133.81 4714.65 2175.9 -4146.82
267700 169.789 113.203 -265.505 84.2114 99.1904 -196.823 2688.67 3051.52 -6212.5
267710 91.5733 150.782 -330.087 10.9879 131.676 -254.549 278.352 4104.81 -8105.7
267720 3.56737 194.103 -384.278 -65.9033 167.532 -304.378 -2231.41 5271.44 -9730.19
267730 -93.8192 240.922 -426.386 -136.969 203.026 -343.518 -4571.1 6439.07 -10999.2
267740 -193.426 284.174 -460.158 -196.652 234.187 -370.229 -6573.31 7475.22 -11872.2
267750 -282.441 316.819 -488.808 -243.191 258.09 -385.544 -8158.39 8266.23 -12392.2
267760 -346.472 334.837 -511.307 -276.303 272.761 -393.346 -9283.89 8740.7 -12668.6
267770 -378.859 337.951 -523.301 -296.345 277.037 -397.101 -9937.22 8865.26 -12795
267780 -383.622 328.496 -521.926 -303.688 270.815 -397.625 -10136.7 8647.7 -12792.3
267790 -372.657 308.746 -508.115 -298.206 256.38 -393.414 -9908.61 8147.84 -12634.3
267800 -355.564 279.327 -484.791 -280.107 236.848 -382.959 -9288.23 7457.62 -12294
267810 -334.608 243.622 -453.883 -251.701 215.056 -365.816 -8352.38 6672.9 -11757.4
267820 -304.89 208.16 -415.056 -217.588 193.009 -341.928 -7227.76 5891.08 -11006.8
267830 -261.987 179.734 -366.979 -182.784 172.733 -311.061 -6051.91 5204.58 -10015.7
267840 -207.209 158.711 -309.409 -150.078 155.445 -273.173 -4919.02 4655.9 -8773.77
267850 -148.789 140.495 -242.997 -118.911 140.719 -228.823 -3848.21 4202.49 -7313.13
267860 -96.1492 120.227 -171.688 -86.7229 126.41 -179.846 -2788.95 3748.65 -5706.16
267870 -48.2523 95.9322 -102.024 -50.886 109.85 -129.085 -1659.16 3207.32 -4053
267880 2.44473 69.9813 -40.7623 -10.3695 89.0889 -80.2197 -393.273 2535.25 -2474.28
267890 61.2005 45.1077 6.77501 34.2036 63.6113 -36.8198 1017.53 1744.45 -1089.66
267900 123.415 22.9816 36.9095 80.3307 35.1453 -1.51996 2502.51 898.618 13.4069
267910 180.349 3.36457 50.1022 124.267 6.58723 24.2308 3927.35 80.7724 793.797
267920 223.803 -14.1625 51.8352 162.336 -19.6 40.0632 5153.68 -652.515 1261.64
267930 250.853 -29.9475 51.5025 192.837 -42.471 47.3201 6104.1 -1293.78 1486.19
267940 264.882 -44.2095 57.9654 215.877 -62.7352 49.4987 6779.87 -1872.77 1589.04
267950 271.293 -57.6911 74.0402 231.739 -81.6045 51.4061 7216.81 -2427.11 1712.49
267960 273.589 -72.6201 94.8822 239.733 -99.9138 57.9106 7428.16 -2984.16 1977.92
267970 272.391 -91.7428 113.591 238.761 -118.006 72.0998 7391.48 -3561.67 2451.94
267980 265.343 -115.097 129.504 228.224 -136.139 94.3058 7083.4 -4170.7 3140.94
267990 249.489 -136.681 149.859 209.086 -154.639 122.59 6512.7 -4809.07 4020.2
268000 223.123 -149.977 181.629 183 -173.455 154.95 5713.22 -5454.36 5059.07
268010 186.969 -155.906 223.403 151.181 -191.735 189.705 4732.16 -6076.43 6205.92
268020 144.572 -162.384 266.413 115.236 -208.283 224.616 3634.52 -6651.16 7366.07
268030 97.7013 -176.949 301.607 76.765 -221.918 256.23 2478.86 -7160.44 8403.34
268040 47.0618 -200.047 325.68 36.1735 -232.597 279.832 1270.56 -7593.69 9166.87
268050 -8.55813 -224.638 340.845 -7.17491 -241.313 291.489 -33.6065 -7949.63 9545.15
268060 -70.5865 -241.657 349.268 -53.018 -249.463 290.107 -1456.94 -8238.62 9506.53
268070 -138.329 -247.46 347.965 -99.1012 -258.076 277.059 -2947.42 -8488.34 9079.91
268080 -204.886 -247.737 331.649 -141.948 -267.119 253.904 -4385.4 -8732.16 8298.75
268090 -258.382 -253.763 298.56 -178.67 -274.73 221.191 -5635.95 -8968.97 7185.6
268100 -288.003 -272.442 254.06 -207.518 -278.254 180.195 -6597.44 -9142.52 5807.01
268110 -292.823 -298.184 207.518 -227.009 -276.153 135.079 -7212.54 -9168.75 4318.42
268120 -281.758 -314.864 165.42 -235.602 -267.837 91.8086 -7459.68 -8957.95 2920.95
268130 -264.219 -307.331 128.849 -232.499 -251.951 55.3409 -7352.17 -8413.15 1764.08
268140 -243.393 -270.368 94.3897 -218.82 -225.749 27.1416 -6932.69 -7456.97 881.637
268150 -213.545 -212.336 57.6189 -196.609 -187.747 5.40202 -6251.1 -6094.08 203.069
268160 -169.74 -147.727 15.3029 -167.681 -139.805 -13.4691 -5343.98 -4443.94 -389.422
268170 -114.634 -87.7028 -32.7871 -133.072 -86.9716 -32.7438 -4242.95 -2698.49 -1007.52
268180 -57.1268 -36.6976 -84.6169 -94.1045 -35.0633 -54.8261 -3002.86 -1034.02 -1730.98
268190 -6.52522 6.30464 -135.365 -53.3338 12.0579 -80.8321 -1712.64 453.451 -2593.55
268200 31.9345 44.5248 -181.43 -14.1031 53.0447 -110.818 -476.446 1752.16 -3571.81
268210 57.4074 81.4874 -221.197 20.3104 88.5084 -143.128 610.103 2895.47 -4598.68
268220 72.6131 117.993 -255.898 47.3443 119.202 -175.413 1470.52 3916.9 -5592.14
268230 78.5166 152.287 -285.962 65.1531 145.589 -204.585 2043.77 4824.14 -6475.82
268240 75.3092 181.618 -309.048 72.8771 167.476 -227.72 2282.35 5597.46 -7177.81
268250 61.2374 204.077 -320.205 70.4204 184.546 -241.997 2170.1 6207.34 -7618.84
268260 38.9299 219.649 -316.893 59.2626 197.01 -245.214 1755.11 6639.42 -7726.71
268270 14.8984 230.893 -301.378 42.3658 205.343 -236.282 1152.75 6894.98 -7464.55
268280 -4.8292 239.304 -278.09 23.5243 209.7 -216.051 503.007 6985.42 -6854.23
268290 -19.9327 242.955 -248.111 5.90058 210.545 -187.39 -83.906 6943.29 -5978.28
268300 -30.378 238.069 -210.837 -8.99366 208.8 -153.715 -563.361 6815.7 -4939.4
268310 -35.9568 223.85 -167.104 -21.4118 204.955 -117.761 -945.326 6625 -3820.75
268320 -37.976 204.285 -120.364 -31.2459 197.655 -82.1197 -1235.4 6336.42 -2691.06
268330 -39.2503 185.593 -73.9021 -36.7775 184.606 -48.9201 -1393.09 5882.97 -1611.58
268340 -39.9248 168.484 -30.3907 -35.8374 164.614 -19.1738 -1357.39 5228.91 -618.043
268350 -35.4364 147.244 7.21875 -27.614 138.673 7.03092 -1096.79 4394.34 272.534
268360 -20.3559 115.611 36.5841 -13.5238 108.848 29.3522 -636.541 3428.42 1027.45
268370 6.25082 73.4201 57.2934 3.75423 76.7524 46.2088 -49.5022 2382.66 1589.08
268380 37.5145 27.0927 70.5936 21.8423 43.7626 55.9702 578.429 1303.72 1910.41
268390 62.619 -16.9796 76.2008 39.4094 10.81 58.663 1172.86 221.275 1996.91
268400 73.7998 -56.4433 71.77 55.1924 -22.1309 56.4544 1669.82 -869.665 1908.71
268410 71.6054 -92.7004 56.9979 67.4014 -55.9992 52.255 2020.39 -1994.33 1727.83
268420 62.2921 -126.243 36.164 74.5184 -90.8475 47.9523 2207.05 -3139.75 1524.82
268430 52.2467 -155.635 17.1105 75.8637 -124.353 44.0679 2229.83 -4220.16 1339.42
268440 41.0021 -180.43 5.59041 70.581 -152.527 39.8256 2072.97 -5111.81 1175.28
268450 28.108 -200.853 1.57003 58.2989 -171.992 34.5452 1708.13 -5722.45 1006.79
268460 10.5246 -215.895 -1.29641 39.4043 -181.988 26.9997 1136.68 -6036.79 782.245
268470 -10.2289 -223.434 -9.5555 16.6095 -184.195 15.3182 428.234 -6104.9 428.76
268480 -30.1747 -222.297 -26.6662 -6.06064 -181.072 -2.42447 -279.937 -5997.35 -115.783
268490 -41.8615 -213.031 -53.6467 -23.574 -174.595 -26.4718 -824.319 -5771.83 -858.544
268500 -40.3916 -196.186 -88.5888 -31.8536 -165.753 -55.0496 -1071.39 -5456.63 -1743.27
268510 -24.1635 -173.109 -126.128 -28.8773 -153.784 -85.2459 -959.663 -5039.12 -2677.75
268520 4.36392 -147.075 -160.452 -15.1775 -136.472 -113.402 -510.848 -4469.91 -3553.21
268530 39.2971 -119.93 -187.836 6.50548 -111.209 -135.125 186.87 -3686.27 -4250.53
268540 75.1443 -89.1515 -206.366 32.1419 -76.9216 -146.836 1004.11 -2646.1 -4667.28
268550 105.715 -47.7958 -212.798 57.0129 -35.1402 -147.496 1793.19 -1365.35 -4759.15
268560 126.298 8.5653 -205.271 76.5933 9.95203 -138.718 2409.88 61.7477 -4546.67
268570 132.778 74.2739 -185.733 87.3832 53.4647 -122.737 2741.42 1487.89 -4083.72
268580 122.45 136.927 -158.407 87.3693 91.4592 -101.541 2733.65 2765.52 -3425.22
268590 98.3284 186.902 -126.685 76.6056 121.416 -76.4084 2397.59 3778.69 -2620.12
268600 64.4901 221.611 -92.4555 56.5877 141.625 -48.8874 1799.83 4457.2 -1726.08
268610 28.1259 244.159 -57.4993 31.1217 151.749 -21.0442 1062.66 4797.75 -814.558
268620 -2.98508 258.361 -23.3098 6.16501 153.197 5.20055 365.764 4864.71 47.7979
268630 -23.4103 264.764 6.82894 -11.5213 148.345 28.7132 -93.7588 4741.88 815.38
268640 -30.7654 259.611 29.1049 -16.6507 138.748 48.6988 -179.666 4473.03 1463.56
268650 -26.5571 238.385 42.7901 -7.9091 124.261 64.7527 126.42 4036.8 1986.38
268660 -12.8382 200.311 50.3749 11.6175 103.319 76.804 735.123 3371.38 2395.89
268670 9.70433 149.893 55.9205 36.8741 74.3687 85.537 1511.6 2441.1 2713.23
268680 38.6742 94.2987 63.7064 63.2155 38.5827 91.7485 2332.74 1290.02 2958.18
268690 68.067 39.1074 75.2957 87.3187 -0.509628 96.7674 3099.93 31.8404 3154.36
268700 91.9013 -13.121 89.3934 106.637 -38.459 102.177 3723.49 -1198.95 3331.08
268710 104.144 -61.9545 103.635 118.719 -71.4398 108.862 4119.27 -2290.63 3506.14
268720 101.786 -106.348 117.579 121.906 -97.6408 116.462 4230.77 -3186.3 3672.84
268730 84.5095 -143.022 132.137 115.97 -117.892 123.488 4043.15 -3898.02 3808.09
268740 52.5879 -167.468 148.248 100.853 -134.797 128.491 3557.25 -4478.58 3892.01
268750 7.8655 -177.795 165.384 75.7352 -149.907 130.581 2757.97 -4958.87 3923.7
268760 -46.388 -177.205 181.33 39.6785 -162.003 130.306 1626.88 -5310.51 3922.53
268770 -106.778 -170.835 190.737 -6.37616 -168.549 129.007 189.19 -5479.01 3911.12
268780 -170.036 -160.03 187.382 -58.9724 -168.714 127.297 -1460.01 -5448.53 3885.03
268790 -232.728 -143.788 167.282 -113.503 -164.415 124.01 -3185.92 -5266.74 3791.16
268800 -291.842 -124.971 130.657 -166.232 -158.521 116.521 -4874.69 -5014.79 3542.3
268810 -345.653 -111.686 82.3107 -214.878 -152.923 101.951 -6454.34 -4759.46 3060.1
268820 -393.722 -111.27 28.4128 -257.208 -147.22 78.4089 -7848.21 -4523.42 2305.67
268830 -432.34 -123.564 -25.7469 -289.65 -140.27 45.5771 -8935.28 -4291.1 1280.57
268840 -452.133 -138.641 -77.0094 -308.619 -131.606 4.14571 -9585.77 -4038.02 16.0029
268850 -444.19 -144.105 -124.59 -312.397 -121.561 -43.1587 -9728.37 -3741.66 -1416.15
268860 -408.921 -134.91 -168.858 -301.492 -109.666 -91.5075 -9373.48 -3365.95 -2889.13
268870 -355.369 -115.409 -207.743 -277.116 -93.8731 -135.224 -8581.64 -2854.49 -4242.23
268880 -297.766 -91.7693 -236.419 -241.063 -72.3255 -169.193 -7429.24 -2155.6 -5318.49
268890 -243.033 -64.5602 -251.338 -195.88 -44.7786 -189.966 -6003.04 -1262.26 -5992.32
268900 -189.888 -32.0118 -250.409 -145.098 -13.301 -195.865 -4391.58 -227.356 -6188.94
268910 -132.16 4.51359 -232.278 -91.6272 19.5914 -187.272 -2668.75 861.489 -5901.02
268920 -70.1332 38.6672 -197.542 -37.6458 52.0758 -166.209 -900.406 1925.6 -5189.34
268930 -9.142 64.887 -150.491 15.1602 83.2321 -135.238 832.444 2913.25 -4154.4
268940 41.7551 83.9903 -98.9635 64.1825 111.922 -96.8366 2425.72 3787.39 -2910.43
268950 79.6988 100.316 -50.8872 106.198 136.7 -54.1966 3765.45 4520.11 -1585.39
268960 106.102 117.222 -9.54108 137.807 156.957 -11.8327 4748.36 5104.52 -314.825
268970 122.062 134.002 28.2767 156.708 173.133 26.1689 5311.47 5563.21 799.649
268980 126.437 148.505 65.8133 162.745 186.182 57.8841 5456.25 5935.19 1735.19
268990 119.146 160.778 102.584 157.564 196.643 84.1222 5239.67 6249.23 2542.99
269000 102.792 172.806 136.931 143.423 204.244 107.143 4739.48 6511.08 3295.5
269010 81.7784 184.547 167.702 122.204 208.459 128.409 4023.02 6707.8 4029.38
269020 59.7186 193.595 194.742 95.1297 209.14 147.957 3139.31 6813.76 4723.07
269030 37.5852 197.441 217.234 63.5323 206.453 164.176 2127.44 6808.88 5318.92
269040 8.89107 195.453 233.758 28.5311 201.522 175.523 1004.06 6704.29 5762.33
269050 -32.3365 186.498 240.22 -10.029 195.909 181.221 -263.823 6539.52 6014.55
269060 -87.1502 169.529 232.544 -54.2053 191.028 181.013 -1732.7 6356.04 6039.89
269070 -148.46 146.586 210.337 -104.857 187.094 174.345 -3405.38 6178.07 5806.1
269080 -209.677 124.396 179.894 -159.981 183.425 160.408 -5194.79 6009.53 5307.05
269090 -268.241 111.246 151.387 -215.238 178.499 139.187 -6959.04 5837.42 4578.04
269100 -323.689 111.087 130.246 -265.612 171.05 112.191 -8560.18 5638.51 3686.69
269110 -375.01 118.787 112.508 -307.421 161.044 81.9697 -9905.36 5389.96 2706.24
269120 -418.695 122.88 88.783 -339.074 149.574 50.5898 -10951.5 5075.88 1688.83
269130 -450.51 116.191 53.3681 -359.87 137.54 18.8398 -11668.5 4687.43 657.252
269140 -465.473 102.391 7.93538 -368.083 124.843 -13.2467 -11992.5 4231.32 -381.648
269150 -459.433 90.3076 -40.3738 -360.875 111.882 -45.6872 -11820.1 3745.36 -1425.21
269160 -428.196 83.8616 -84.6086 -335.514 100.182 -78.4312 -11054.8 3299.64 -2475.59
269170 -369.841 81.5485 -122.73 -291.542 92.1676 -111.268 -9674.58 2973.83 -3537
269180 -288.343 81.774 -159.482 -231.907 89.3921 -144.056 -7765.3 2819.27 -4612.29
269190 -194.363 86.1001 -201.465 -162.204 91.336 -176.794 -5512.5 2829.81 -5711.91
269200 -102.049 96.7648 -251.535 -89.1792 95.6223 -209.77 -3153.66 2939.2 -6849.76
269210 -21.4001 110.849 -305.438 -18.3688 98.6439 -242.492 -883.865 3032.75 -8002.66
269220 47.8109 119.254 -352.348 47.2796 97.0774 -273.648 1200.52 2980.96 -9097.89
269230 110.861 114.238 -382.468 105.776 88.5784 -302.1 3054.85 2683.99 -10059.9
269240 171.58 96.5303 -393.495 154.728 71.5116 -326.551 4628.42 2092.22 -10836.8
269250 228.791 72.73 -391.147 191.541 45.2724 -344.695 5854.86 1220.33 -11383.2
269260 276.816 49.797 -383.988 214.547 11.9956 -353.869 6676.28 159.232 -11650.7
269270 307.161 28.5989 -376.822 224.486 -23.8539 -352.557 7079.6 -950.526 -11616
269280 313.189 5.03919 -367.094 223.662 -57.3485 -342.137 7102.11 -1981.52 -11308.1
269290 298.339 -24.9225 -347.334 213.759 -85.753 -325.687 6799 -2870.06 -10786.6
269300 276.419 -60.0069 -312.655 195.447 -109.324 -305.544 6232.29 -3623.66 -10102.7
269310 256.863 -95.2321 -264.726 170.201 -130.374 -282.099 5493.87 -4290.41 -9283.98
269320 238.975 -124.104 -211.529 142.209 -151.09 -255.034 4701.94 -4916.74 -8343.74
269330 215.953 -143.536 -162.087 115.966 -172.091 -223.864 3950.64 -5520.41 -7292.43
269340 183.195 -154.819 -121.631 93.2521 -191.899 -188.941 3264.71 -6086.91 -6147.29
269350 141.981 -161.546 -89.1221 72.7121 -207.986 -151.937 2604.89 -6577.66 -4944.21
269360 95.7553 -166.314 -60.0434 51.6908 -218.353 -115.184 1914.84 -6941.82 -3740.62
269370 48.2495 -168.146 -34.865 28.8538 -222.111 -80.6402 1167.46 -7126.82 -2604.34
269380 2.97345 -164.637 -18.401 5.05434 -219.213 -49.8599 382.375 -7082.83 -1612.28
269390 -38.2116 -154.379 -13.8416 -17.5721 -209.817 -25.3034 -386.057 -6774.26 -860.847
269400 -73.8148 -139.952 -18.2357 -37.3404 -194.382 -10.4753 -1083.58 -6212.92 -447.401
269410 -101.964 -127.759 -27.4147 -54.0359 -174.502 -7.72072 -1686.81 -5491.88 -418.568
269420 -120.468 -122.793 -40.5383 -68.3717 -154.019 -16.2702 -2198.08 -4778.69 -739.545
269430 -129.144 -125.367 -58.8851 -81.1559 -137.567 -33.3985 -2628.95 -4239.56 -1319.46
269440 -132.656 -132.146 -81.0098 -93.0822 -127.474 -55.6919 -3009.63 -3942.24 -2049.92
269450 -139.57 -138.308 -103.823 -104.805 -123.16 -79.6548 -3388.01 -3847 -2806.81
269460 -154.727 -141.813 -123.346 -116.292 -122.882 -100.957 -3788.07 -3883.9 -3449.17
269470 -175.727 -145.642 -135.482 -126.914 -124.617 -115.805 -4185.86 -3999.51 -3855.73
269480 -194.21 -153.46 -137.211 -135.662 -126.614 -122.209 -4522.88 -4141.36 -3963.94
269490 -204.534 -163.001 -127.95 -141.268 -127.054 -119.815 -4724.58 -4238.28 -3779.29
269500 -204.735 -166.805 -110.473 -142.001 -124.646 -109.404 -4723.57 -4212.9 -3360.21
269510 -198.26 -157.113 -89.241 -136.92 -118.637 -92.3228 -4495.34 -4021.3 -2782.96
269520 -188.074 -134.805 -64.6432 -126.678 -109.485 -69.8359 -4090.57 -3686.5 -2095.24
269530 -178.1 -109.247 -32.9391 -114.316 -98.4826 -42.2781 -3631.59 -3288.49 -1283.86
269540 -169.621 -88.719 11.1903 -103.92 -86.7848 -9.13513 -3254.8 -2905.6 -285.07
269550 -161.873 -74.2244 69.2023 -97.9302 -74.8884 30.1478 -3029.26 -2548.52 957.3
269560 -155.196 -62.1344 136.119 -96.1178 -61.6996 74.6919 -2938.41 -2157.88 2420.15
269570 -149.98 -50.6542 202.117 -96.6033 -45.7693 120.709 -2929.39 -1656.23 3963.76
269580 -144.439 -38.9361 257.841 -97.1363 -26.1056 162.772 -2938.67 -993.09 5376.27
269590 -133.738 -24.8474 296.132 -95.316 -3.04378 196.345 -2883.09 -182.66 6483.75
269600 -111.28 -7.04362 314.705 -88.4029 21.4509 219.479 -2669.02 691.549 7211.62
269610 -75.2388 12.7306 316.861 -74.6185 44.9046 231.474 -2232.71 1520.11 7555.06
269620 -32.0822 31.6837 307.031 -53.8251 65.8165 232.253 -1575.63 2221.32 7543.16
269630 9.25246 48.6672 287.521 -27.6029 83.9046 223.419 -763.406 2778.2 7245.28
269640 42.3348 66.1269 259.424 1.10697 99.8757 208.662 105.049 3231.39 6769.95
269650 65.0017 87.2142 222.943 28.8761 113.598 191.024 930.192 3623.15 6212.73
269660 78.7336 113.659 179.818 52.68 124.048 171.482 1625.21 3952.67 5601.59
269670 85.9499 141.497 132.251 69.3027 130.294 149 2107.51 4191.87 4903.86
269680 90.3959 162.593 83.8681 75.9909 133.216 122.366 2304.45 4328.4 4079.65
269690 93.472 169.528 38.4291 72.5052 134.594 91.8958 2199.73 4376.88 3132.62
269700 91.8814 161.193 -2.92566 61.8851 135.138 59.9755 1869.77 4348.97 2128.3
269710 82.4281 144.38 -40.1308 48.998 133.367 30.3111 1453.53 4227.28 1175.28
269720 68.0611 128.849 -70.2118 38.0727 127.019 6.07674 1085.88 3979.15 388.25
269730 56.8588 118.533 -89.8906 31.4107 115.09 -10.8894 856.044 3586.92 -154.388
269740 54.7246 109.094 -99.2086 30.028 98.6042 -20.408 805.7 3061.36 -438.047
269750 61.2046 93.6104 -100.801 34.27 79.5721 -23.2604 943.255 2438.62 -497.035
269760 74.5227 71.3879 -96.5949 43.6961 59.9732 -19.9109 1245.35 1775.76 -372.849
269770 93.9649 48.4125 -86.5975 55.9119 41.2994 -10.5985 1648.65 1138.93 -81.6702
269780 120.776 31.1313 -68.6657 67.5455 24.3358 4.59732 2063.13 573.289 390.31
269790 150.532 20.5801 -40.7834 76.1142 9.27447 25.3225 2408.88 82.0147 1058.71
269800 174.729 11.8323 -2.6439 81.319 -4.12272 50.4077 2636.94 -356.719 1898.95
269810 185.935 -0.255801 44.3309 83.5457 -15.4441 77.5266 2726.37 -747.611 2822.67
269820 186.509 -15.4749 95.779 83.3264 -23.6362 103.152 2686.42 -1060.23 3691.07
269830 184.413 -27.8926 143.39 80.9957 -28.4437 123.656 2560.95 -1256.25 4361.06
269840 187.641 -30.2098 178.415 77.4374 -30.705 136.088 2412.64 -1327.45 4727.2
269850 195.811 -21.3847 196.272 73.8527 -31.5792 138.46 2293.99 -1303.02 4743.09
269860 203.342 -9.132 196.722 71.4853 -31.8207 130.866 2227.11 -1226.6 4431.16
269870 204.851 -2.23399 181.928 70.9705 -31.4137 115.473 2208.52 -1130.93 3871.15
