# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
161090 -123.157 -236.908 -171.622 -95.04 -184.449 -78.5373 -2838.75 -5713.31 -2845.92
161100 -108.339 -236.207 -139.185 -84.2512 -189.455 -54.5298 -2437.66 -5884.19 -2052.43
161110 -86.434 -226.671 -103.903 -72.3219 -186.643 -28.3307 -1978.27 -5819.43 -1175.25
161120 -62.1079 -213.88 -66.7092 -55.755 -178.903 1.59366 -1397.18 -5610.82 -178.796
161130 -41.4898 -201.896 -26.363 -30.8746 -169.781 36.0067 -619.314 -5375.32 952.221
161140 -23.959 -191.452 21.2064 2.35661 -161.724 73.8035 360.398 -5185.14 2192.87
161150 -1.02437 -180.779 79.5324 39.1555 -154.853 112.615 1439.64 -5035.3 3479.45
161160 35.6665 -168.86 146.86 73.4925 -147.357 150.145 2477.25 -4859.85 4734.61
161170 85.754 -153.149 214.928 102.044 -137.283 185.166 3380.11 -4579.93 5889.28
161180 137.901 -128.708 271.277 124.876 -123.588 216.775 4121.69 -4140.51 6890.56
161190 177.192 -95.0486 308.71 143.833 -105.726 243.574 4716.09 -3518.75 7699.52
161200 196.821 -57.4534 329.398 160.249 -83.5508 263.653 5186.76 -2727.2 8286.33
161210 203.331 -23.8094 340.198 173.622 -57.615 275.189 5541.1 -1812.23 8624.03
161220 207.901 2.00579 344.487 182.379 -29.2671 276.907 5771.33 -837.693 8679.95
161230 215.694 22.0545 338.788 185.348 -0.271086 268.283 5860.04 139.317 8415.47
161240 221.58 43.99 317.119 181.512 28.2707 249.283 5768.21 1086.73 7807.21
161250 215.486 72.4753 278.044 170.123 56.07 220.418 5444.1 1995.14 6866.29
161260 190.733 105.705 225.366 151.247 83.1234 182.244 4859.85 2853.76 5628.45
161270 148.057 135.913 165.435 125.572 108.341 135.359 4022.71 3620.61 4134.01
161280 96.3618 157.037 102.103 93.6797 129.084 80.6639 2956.74 4217.37 2428.47
161290 50.0735 168.856 37.5732 56.3842 142.208 20.4052 1719.47 4571.25 575.712
161300 20.8808 174.879 -28.1267 16.8258 146.349 -42.2013 442.22 4662.68 -1340.24
161310 9.58734 175.808 -96.3819 -19.3978 142.869 -103.487 -694.036 4525.09 -3231.17
161320 7.77997 169.039 -167.628 -46.7725 134.276 -161.14 -1544.38 4219.27 -5035.21
161330 6.23653 156.421 -238.242 -62.4187 123.195 -215.069 -2054.52 3828.95 -6734.69
161340 3.26895 146.008 -301.902 -66.5 112.288 -266.134 -2239.83 3469.31 -8330.75
161350 5.02786 146.395 -353.998 -60.6541 104.527 -313.706 -2133.28 3265.26 -9795.45
161360 16.5784 159.463 -394.943 -46.6347 102.02 -354.643 -1759.21 3282.74 -11051.9
161370 37.4567 178.64 -428.203 -25.752 104.234 -384.498 -1138.89 3470.86 -11996
161380 64.4329 192.055 -456.29 0.701344 108.086 -400.163 -301.81 3684.29 -12546.1
161390 96.5799 188.381 -477.741 30.8781 109.007 -401.737 696.296 3755.79 -12691.4
161400 133.437 165.054 -487.222 61.6967 102.833 -392.847 1753.02 3564.83 -12507
161410 170.566 126.799 -480.803 89.537 87.6679 -378.857 2731.99 3082.4 -12126.3
161420 200.234 83.2012 -461.046 111.585 64.6745 -364.233 3512.42 2359.44 -11681.9
161430 216.847 42.2583 -436.179 126.481 36.6015 -350.268 4031.37 1472.03 -11240
161440 220.736 6.12031 -414.192 134.3 6.28658 -335.039 4287.94 489.877 -10772.2
161450 216.079 -27.1301 -396.274 135.956 -23.7756 -315.423 4318.76 -519.25 -10191.8
161460 207.101 -60.6913 -376.371 132.254 -52.3183 -289.894 4160.75 -1483.63 -9426.27
161470 195.156 -91.5323 -348.095 123.031 -78.3395 -258.952 3818.56 -2328.68 -8461.44
161480 178.222 -113.921 -311.379 107.124 -99.7538 -223.492 3263.85 -2969.5 -7320.38
161490 152.357 -124.551 -270.141 83.955 -112.744 -183.594 2481.65 -3320.64 -6027.15
161500 115.236 -125.832 -227.199 55.183 -114.241 -139.285 1524.71 -3346.25 -4604.49
161510 69.6246 -121.977 -182.702 24.6485 -105.102 -91.5965 514.133 -3106.97 -3089.14
161520 23.9214 -115.441 -135.161 -3.59107 -90.3888 -42.5633 -412.114 -2737.51 -1529.38
161530 -12.6991 -106.302 -81.3688 -26.4903 -75.8219 5.77474 -1146.5 -2360.1 30.9168
161540 -35.2573 -94.0199 -18.514 -42.1798 -64.391 52.14 -1625.61 -2022.8 1561.09
161550 -42.7551 -79.522 51.4094 -49.553 -55.9999 96.3727 -1823.71 -1713.87 3040.92
161560 -37.4474 -66.3355 120.529 -48.5477 -48.7537 138.998 -1753.02 -1407.12 4451.15
161570 -24.0773 -59.4543 179.889 -40.4285 -41.0268 179.939 -1471.2 -1092.06 5763.62
161580 -6.79001 -58.6406 225.437 -27.9075 -32.4028 217.694 -1071.31 -778.83 6934.78
161590 13.9051 -58.236 257.6 -14.6067 -23.5568 249.734 -654.27 -488.932 7910.67
161600 37.2665 -53.066 278.329 -3.75957 -15.7936 273.838 -306.086 -254.652 8644.89
161610 57.9947 -42.5928 290.815 2.63774 -10.6068 289.228 -93.7764 -116.165 9121.57
161620 68.9288 -29.9701 297.789 3.4078 -8.61359 296.965 -74.2557 -87.4178 9371.71
161630 66.0461 -17.4993 298.937 -2.42048 -8.14857 299.502 -286.289 -119.927 9458.05
161640 51.5687 -6.046 291.684 -14.6552 -6.25858 298.868 -713.51 -114.621 9427.01
161650 31.7901 6.4703 275.97 -30.8738 0.0748751 294.945 -1261.8 29.0034 9274.64
161660 11.371 21.5592 256.014 -47.1658 12.1993 285.841 -1798.81 364.462 8960.11
161670 -7.86906 39.8862 236.955 -60.6037 29.2904 269.747 -2237.61 871.84 8447.56
161680 -24.3227 61.0552 219.603 -71.485 48.7061 246.159 -2580.73 1468.55 7734.19
161690 -35.2242 82.6391 199.789 -81.8081 67.0713 216.221 -2879.51 2049.94 6845.98
161700 -42.1023 102.191 170.754 -92.6643 81.7704 181.778 -3173.09 2528.05 5818.24
161710 -51.4699 116.031 128.437 -103.524 91.2863 144.628 -3472.64 2848.41 4682.4
161720 -68.8435 121.314 75.5791 -113.268 95.1136 105.869 -3769.29 2991.52 3462.65
161730 -92.0795 118.604 20.058 -120.993 93.5469 66.05 -4037.12 2972.3 2185.42
161740 -112.681 111.449 -31.3111 -126.194 87.8611 25.9835 -4242.27 2841.32 896.438
161750 -122.445 103.846 -77.1214 -128.858 80.653 -12.8522 -4360.96 2676.93 -343.889
161760 -116.82 97.6874 -120.654 -129.761 74.8213 -49.2073 -4391.38 2556.3 -1493.45
161770 -96.0879 93.7179 -165.332 -130.283 72.2204 -83.4568 -4359.37 2524.28 -2565.74
161780 -68.2141 92.5445 -211.11 -131.869 73.2742 -117.904 -4316.08 2584.76 -3634.22
161790 -46.737 93.7688 -254.473 -134.784 76.8435 -154.324 -4313.77 2705.32 -4761.78
161800 -43.761 95.9051 -291.339 -138.208 80.3439 -190.851 -4373.94 2814.5 -5901.12
161810 -59.3948 96.1907 -319.565 -141.516 80.4731 -222.535 -4484.31 2812.56 -6905.2
161820 -84.1308 91.8711 -339.808 -144.897 74.7731 -245.334 -4610.17 2619.22 -7640.29
161830 -104.407 80.1325 -352.878 -147.731 62.957 -257.725 -4685.34 2219.54 -8044.06
161840 -111.875 58.0978 -356.749 -147.575 46.6859 -259.575 -4611.13 1657.52 -8096.34
161850 -107.138 24.0677 -348.302 -140.472 27.393 -250.693 -4291.13 979.874 -7786.58
161860 -97.431 -19.2887 -327.191 -123.156 5.2216 -231.093 -3681.66 199.864 -7125.38
161870 -86.2826 -65.2493 -296.568 -95.9808 -20.2269 -202.159 -2821.26 -674.079 -6178.05
161880 -68.5992 -105.093 -260.692 -63.1452 -47.6056 -167.408 -1817.36 -1589.33 -5068.07
161890 -39.9257 -135.311 -221.895 -30.3807 -74.2115 -131.063 -810.568 -2460.96 -3919.98
161900 -1.88988 -158.01 -181.862 -2.03421 -98.0934 -95.2502 80.3275 -3235.47 -2792.45
161910 39.1399 -175.951 -142.761 21.0086 -119.165 -60.1284 816.453 -3910.99 -1689.55
161920 77.4236 -190.695 -105.444 40.6699 -137.843 -26.0508 1430.15 -4495.31 -626.951
161930 111.022 -200.12 -69.0587 58.836 -153.227 4.79034 1970.06 -4956.35 332.452
161940 141.015 -200.373 -33.118 76.3525 -162.481 29.2767 2474.46 -5211.05 1098.74
161950 167.173 -189.282 0.219056 93.4986 -162.033 45.0179 2973.44 -5159.53 1601.39
161960 187.709 -168.027 27.0678 110.292 -149.576 51.6614 3478.4 -4743.86 1821.32
161970 200.609 -140.814 44.7293 125.919 -125.751 50.4883 3964.83 -3988.65 1791.13
161980 205.187 -111.667 52.6835 138.374 -93.7593 43.6914 4365.61 -2984.21 1582.32
161990 199.855 -80.2965 51.4911 144.849 -56.9617 34.1776 4587.36 -1828.53 1289.1
162000 182.088 -43.9148 41.9725 143.175 -17.8159 24.6295 4553.89 -590.178 992.889
162010 152.643 0.753674 25.7546 132.61 21.8941 16.3067 4235.7 675.22 723.703
162020 116.567 51.4493 4.62281 113.234 60.0808 8.98159 3645.09 1899.45 462.833
162030 78.1343 100.555 -19.5502 85.786 94.8701 1.85732 2818.94 3010.23 182.612
162040 38.0001 140.482 -42.1131 51.8064 124.74 -5.43707 1806.21 3950.62 -117.245
162050 -5.82443 168.624 -57.4386 13.8213 148.637 -12.2857 668.557 4690.38 -392.167
162060 -55.6241 186.01 -64.3449 -24.7748 166.003 -16.9434 -512.067 5223.01 -567.736
162070 -111.667 195.715 -67.8894 -60.57 176.348 -17.4269 -1638.47 5546.72 -582.696
162080 -168.818 200.339 -74.3541 -91.3995 179.021 -12.7505 -2627.48 5653.03 -425.147
162090 -216.651 198.628 -83.7187 -116.729 173.968 -3.44505 -3429.55 5539.49 -128.977
162100 -246.906 185.752 -88.2935 -136.115 162.56 9.28962 -4009.36 5224.59 268.939
162110 -261.034 160.645 -79.9349 -147.585 146.822 24.8826 -4329.02 4751.29 763.945
162120 -265.016 130.698 -56.9417 -148.93 129.155 43.9868 -4360.47 4200.72 1383.03
162130 -259.644 108.488 -24.3972 -139.653 112.819 67.861 -4101.39 3692.82 2155.19
162140 -240.177 98.3458 11.8009 -121.424 100.593 96.1405 -3581.8 3328.34 3064.41
162150 -202.067 94.6698 48.7919 -97.2653 93.1266 125.941 -2868.88 3122.17 4023.48
162160 -146.617 89.0336 84.2301 -70.7823 88.2324 153.243 -2061.22 3001.92 4903.49
162170 -81.6425 80.2342 113.892 -44.9289 82.3256 174.559 -1261.24 2860.4 5587.04
162180 -17.9649 70.6879 133.928 -21.6521 72.6921 187.694 -553.376 2617.49 6001.12
162190 34.6283 59.5636 142.799 -3.13612 58.9646 191.79 -15.9029 2245.61 6127.73
162200 67.7032 40.5693 139.463 7.36446 42.0652 187.39 254.574 1747.38 5986.82
162210 75.8039 9.28669 123.236 6.61885 22.9477 175.729 168.875 1134.53 5612.9
162220 60.5291 -31.3683 96.3568 -6.10236 1.88657 158.405 -275.247 426.325 5056.43
162230 32.2 -72.7229 64.5 -27.7016 -21.7666 137.063 -963.068 -365.887 4370.25
162240 5.91711 -108.071 33.7475 -52.2907 -48.8616 112.359 -1705.99 -1244.53 3594.84
162250 -7.15441 -137.252 9.19737 -73.0212 -78.686 85.4401 -2305.57 -2204.15 2770.86
162260 -5.42934 -166.756 -6.73874 -84.2962 -109.268 57.942 -2609.91 -3215.37 1949.6
162270 7.41793 -199.461 -14.0918 -83.2522 -138.073 32.5635 -2542.83 -4221.73 1190.98
162280 28.5493 -229.762 -15.6234 -69.9658 -162.958 12.3854 -2095.71 -5141.56 554.233
162290 57.1545 -249.627 -13.9232 -46.0787 -182.385 -0.361198 -1303.5 -5884.46 92.9997
162300 92.1038 -253.526 -8.97024 -14.2917 -195.366 -4.42935 -247.794 -6385.85 -132.682
162310 129.884 -241.932 1.14854 21.0722 -202.234 1.06481 923.7 -6631.55 -52.9549
162320 163.835 -218.216 17.2092 54.9165 -203.647 16.8764 2024.43 -6639.58 387.315
162330 186.883 -187.049 38.2746 83.3683 -199.184 43.0373 2911.03 -6419.16 1191.98
162340 198.419 -153.636 63.4708 104.92 -187.174 77.5468 3540.16 -5955.75 2286.96
162350 207.465 -121.736 92.7697 119.454 -165.888 115.773 3947.03 -5232.58 3520.98
162360 225.855 -91.6366 124.017 127.132 -135.094 151.685 4185.49 -4263.65 4698.27
162370 254.881 -59.3281 150.168 128.673 -96.977 179.83 4286.33 -3104.86 5634.19
162380 280.782 -18.8804 165.164 125.991 -54.9078 197.494 4257.53 -1824.89 6221.56
162390 285.059 33.3866 170.764 121.642 -11.2614 205.028 4108.99 -470.765 6466.95
162400 261.872 93.0761 174.357 117.213 32.8254 204.847 3865.36 922.305 6459.44
162410 225.412 149.032 180.459 112.719 75.8328 199.743 3571.4 2284.29 6303.39
162420 197.529 189.592 186.351 107.86 114.261 192.079 3291.89 3486.09 6066.23
162430 188.722 209.107 187.191 103.175 143.379 183.02 3085.62 4375.57 5768.16
162440 193.125 208.562 183.436 99.88 158.818 172.675 2975.87 4834.19 5403.86
162450 197.399 194.529 179.022 98.7817 158.222 160.482 2945.57 4813.76 4970.49
162460 192.31 174.982 174.899 99.2584 142.443 146.279 2950.56 4356.83 4479.21
162470 178.598 154.675 168.072 99.4788 116.07 130.3 2939.13 3592.33 3944.6
162480 162.455 134.235 154.375 97.4156 85.4748 112.51 2876.39 2690.24 3371.72
162490 149.129 112.427 130.972 92.8177 56.3725 92.6058 2761.11 1803.41 2748.56
162500 138.244 88.8099 98.0094 86.7241 32.2216 69.6903 2607.42 1030.45 2050.17
162510 125.881 63.4096 58.734 79.629 13.763 43.1919 2414.18 402.661 1253.66
162520 109.679 38.8673 16.9691 71.3062 -0.554113 13.2245 2168.35 -103.445 349.356
162530 89.6762 19.2215 -25.3136 61.6103 -12.4805 -19.4175 1867.43 -521.154 -652.798
162540 68.3463 5.15391 -68.0119 50.7827 -21.7353 -53.2608 1524.95 -838.838 -1719.22
162550 49.9841 -6.21804 -110.494 39.4175 -25.7159 -86.6522 1165.26 -986.086 -2799.63
162560 37.7804 -15.9689 -149.904 28.5712 -21.5719 -118.744 824.685 -879.507 -3849.4
162570 31.4147 -20.959 -182.014 19.6751 -8.86357 -149.626 544.964 -490.304 -4845.82
162580 26.8333 -17.8058 -205.7 13.6019 10.4097 -179.331 348.941 130.532 -5778.87
162590 20.537 -7.63117 -225.421 9.76609 33.5273 -207.006 218.965 884.676 -6632.59
162600 12.4047 6.0906 -248.256 6.36515 57.9923 -231.053 110.512 1668.73 -7375.56
162610 4.74077 22.8478 -277.452 2.49011 81.3045 -249.625 1.65803 2399.09 -7958.28
162620 -0.584368 45.752 -309.555 -0.607278 101.297 -261.118 -73.0251 3026.69 -8319.31
162630 -3.52162 74.8974 -337.119 -0.75521 116.684 -264.654 -49.8987 3539.04 -8411.49
162640 -2.67733 105.152 -352.209 3.12213 127.599 -260.168 100.518 3939.89 -8226.48
162650 3.10773 128.906 -350.85 10.0003 134.471 -247.723 350.642 4214.02 -7777.57
162660 13.2275 142.076 -334.533 17.9271 136.364 -226.674 647.577 4307.1 -7061.19
162670 24.1112 146.185 -305.937 25.4661 131.103 -196.132 942.935 4148.65 -6061.07
162680 30.4797 143.139 -265.622 32.1248 117.141 -156.557 1199.12 3701.97 -4791.75
162690 28.5431 132.181 -214.071 37.2741 94.5975 -110.6 1374.29 2981.12 -3326.96
162700 18.6097 110.388 -154.504 39.222 64.3106 -62.1461 1405.7 2017.03 -1787.13
162710 1.93761 74.8937 -92.6398 35.2802 27.0741 -15.0186 1220.45 833.322 -290.29
162720 -20.5196 24.8302 -35.2707 22.9904 -16.001 28.69 762.981 -539.434 1095.76
162730 -46.125 -36.7523 13.2212 1.09059 -63.4545 68.9053 23.9981 -2055.83 2359.08
162740 -69.4211 -103.581 53.3177 -29.0289 -113.739 106.181 -929.855 -3658.61 3520.12
162750 -87.2627 -168.442 89.679 -62.6833 -164.489 140.905 -1952.09 -5260.67 4608.03
162760 -100.631 -226.425 126.563 -93.1782 -211.702 173.193 -2862.4 -6733.57 5642.79
162770 -113.344 -275.696 163.788 -114.971 -250.88 203.219 -3524 -7943 6631.12
162780 -126.268 -314.548 197.817 -126.402 -279.011 231.341 -3897.01 -8802.63 7575.84
162790 -135.19 -338.968 226.323 -129.272 -295.32 257.57 -4015.38 -9288.84 8473.1
162800 -134.283 -346.557 250.177 -125.443 -300.175 281.094 -3907.05 -9414.32 9290.55
162810 -120.993 -340.972 271.241 -114.312 -293.613 299.723 -3548.54 -9194.12 9951.38
162820 -96.9277 -329.575 290.482 -93.9131 -274.449 310.33 -2897.71 -8615.62 10349.3
162830 -65.0681 -314.907 307.006 -63.275 -241.409 310.335 -1944.48 -7638.52 10390.7
162840 -28.5485 -288.181 315.107 -23.5576 -195.386 298.91 -727.564 -6252.51 10036.6
162850 9.55296 -237.812 306.289 22.1954 -140.779 277.48 668.896 -4544.47 9316.71
162860 47.6025 -162.197 275.94 69.7153 -83.507 248.612 2127.6 -2696.82 8311.26
162870 85.1007 -76.2785 227.92 114.812 -28.6937 214.567 3530.16 -917.469 7114.7
162880 121.548 -0.920211 173.985 154.801 20.3643 176.834 4793.4 629.84 5809.82
162890 156.485 52.0203 124.714 188.759 61.0134 137.009 5876.75 1844.78 4475.37
162900 189.479 85.1024 84.9513 216.402 90.2506 97.8889 6765.46 2682.57 3203.89
162910 219.359 108.925 54.6207 237.611 106.118 63.0054 7459.77 3151.73 2089.36
162920 243.956 128.718 31.6045 252.752 109.02 34.9368 7974.58 3298.08 1191.18
162930 261.762 139.931 12.7944 262.783 101.457 14.4537 8337.39 3168.54 519.978
162940 274.176 134.118 -5.10901 268.573 86.3491 0.98055 8579.37 2793.1 60.0564
162950 283.523 108.858 -22.4797 270.305 66.069 -6.89334 8716.03 2202.61 -203.161
162960 289.638 72.9834 -36.4667 267.221 42.4118 -10.5036 8722.53 1449.63 -284.206
162970 287.817 35.8467 -44.5415 257.667 16.3633 -11.1938 8527.89 599.628 -223.061
162980 270.956 1.50324 -47.4014 239.87 -11.1177 -10.7039 8048.93 -289.289 -105.727
162990 234.283 -33.5539 -48.1367 213.065 -38.7867 -11.5758 7242.07 -1164.77 -51.8149
163000 180.384 -71.181 -50.2206 177.846 -65.1382 -15.6964 6126.24 -1976.17 -156.467
163010 118.281 -106.548 -55.2219 136.164 -88.7246 -23.1163 4775.97 -2678.69 -425.316
163020 57.6643 -134.209 -61.3511 91.128 -107.462 -31.376 3305.76 -3219.53 -763.104
163030 5.28265 -152.325 -65.901 47.01 -118.157 -36.7915 1849.15 -3525.05 -1032.68
163040 -37.3485 -161.225 -68.0253 8.33298 -118.28 -37.2641 535.784 -3532.45 -1148.66
163050 -71.5484 -159.833 -67.8277 -21.5711 -107.9 -33.3884 -532.417 -3243.58 -1111.59
163060 -97.1607 -147.492 -63.9044 -41.6245 -89.8952 -26.8607 -1305.66 -2734.46 -958.205
163070 -111.494 -124.971 -53.8943 -53.443 -68.0496 -19.1318 -1797.64 -2112.89 -721.995
163080 -113.546 -95.3657 -38.5814 -59.9172 -45.7062 -11.2661 -2074.9 -1472.43 -436.963
163090 -108.706 -59.6631 -23.6925 -63.8026 -24.997 -4.09908 -2226.97 -870.189 -153.093
163100 -104.483 -19.2555 -16.7002 -67.4948 -6.88177 1.10946 -2344.51 -319.735 53.8495
163110 -103.074 22.2448 -21.4906 -73.5445 9.50216 2.3752 -2514.55 208.827 97.7812
163120 -101.933 59.2374 -34.5533 -83.9728 26.2211 -2.08715 -2798.88 769.81 -69.7057
163130 -99.1306 90.219 -48.0055 -98.915 45.2462 -12.3749 -3202.5 1408.91 -420.933
163140 -96.3953 119.219 -56.9968 -116.254 67.1874 -26.4665 -3674.22 2137.37 -868.73
163150 -96.5231 151.422 -63.3497 -133.019 91.1356 -41.3736 -4142.57 2922.51 -1324.36
163160 -102.288 186.08 -70.9046 -147.062 115.405 -55.0281 -4553.22 3700.89 -1737.62
163170 -113.858 213.992 -79.1042 -157.674 138.452 -66.3184 -4887.64 4406.82 -2081.64
163180 -128.132 225.963 -83.7877 -165.784 158.542 -74.6318 -5164.73 4990.18 -2323.95
163190 -141.315 223.01 -81.818 -173.323 173.289 -79.295 -5428.94 5412.7 -2438.36
163200 -153.051 212.037 -75.0227 -182.247 179.998 -80.5917 -5734.81 5635.15 -2438.18
163210 -166.091 195.931 -69.0925 -194.173 177.116 -79.8916 -6133.92 5607.65 -2385.74
163220 -183.412 171.192 -67.4538 -209.79 164.441 -79.3031 -6663.26 5277.6 -2369.11
163230 -208.782 134.243 -67.0686 -229.213 142.718 -80.8237 -7337.18 4614.91 -2449.91
163240 -242.578 86.0865 -62.9305 -251.619 113.111 -84.4629 -8133.64 3634.13 -2614.73
163250 -279.658 33.6363 -55.0435 -275.135 77.3511 -87.8197 -8977.72 2406.46 -2773.04
163260 -310.729 -13.9317 -47.4266 -296.698 38.4609 -87.4134 -9746.83 1068.8 -2806.35
163270 -327.832 -49.3556 -41.745 -312.393 1.40331 -80.8946 -10288 -187.829 -2638.29
163280 -326.484 -71.3874 -34.2562 -317.321 -28.1377 -68.7535 -10436.6 -1172.76 -2274.78
163290 -305.577 -82.7869 -19.8826 -307.152 -45.8321 -53.4982 -10054.4 -1761.94 -1790.18
163300 -265.412 -87.5602 1.77676 -279.586 -50.5966 -37.8444 -9082.21 -1936.53 -1280.41
163310 -208.724 -86.7381 24.2016 -235.234 -44.9503 -23.4377 -7564.96 -1779.04 -814.399
163320 -140.695 -76.9854 40.0988 -177.187 -33.2249 -10.3812 -5628.82 -1422.62 -413.605
163330 -67.9671 -56.4509 47.8647 -110.12 -19.255 1.54002 -3435.99 -982.868 -69.6637
163340 6.29737 -26.9217 51.7968 -38.9969 -4.86186 11.9356 -1144.98 -518.175 225.041
163350 80.9103 8.32769 56.5121 31.4386 9.68723 20.0042 1113.44 -34.3994 464.689
163360 154.807 46.6728 63.2769 97.1622 24.6861 25.2957 3236.67 481.029 638.753
163370 224.639 84.0908 69.867 155.178 40.1071 28.0069 5134.38 1024.16 744.11
163380 284.436 114.656 73.4226 203.327 55.233 29.0956 6723.69 1555.33 789.288
163390 328.29 133.358 72.4244 240.549 68.2646 29.2621 7943.62 2001.97 786.438
163400 352.525 141.369 67.6341 266.491 76.6797 28.4601 8767.83 2287.83 740.97
163410 358.749 144.366 59.9958 281.008 78.4739 26.2694 9196.96 2368.17 650.312
163420 351.744 146.45 50.3085 283.747 73.2477 22.1318 9242.23 2241.47 502.929
163430 334.856 144.572 40.1558 274.992 62.136 15.1578 8925.97 1928.21 278.225
163440 308.282 131.337 32.5595 256.622 46.1158 4.7174 8297.76 1430.45 -40.7229
163450 271.976 102.199 29.0481 231.424 24.7162 -8.88803 7441.19 718.234 -450.304
163460 229.933 58.086 27.7867 202.099 -2.99922 -24.3583 6453.8 -225.939 -922.101
163470 187.817 5.93413 25.3195 170.57 -35.9759 -39.8969 5415.52 -1342.93 -1414.82
163480 149.665 -44.311 19.3572 137.943 -70.5873 -54.5831 4369.83 -2487.82 -1897.37
163490 116.695 -83.7493 10.1403 104.403 -102.524 -69.2715 3320.65 -3492.04 -2368.04
163500 87.557 -108.467 -1.00809 69.7786 -127.982 -85.7596 2247.85 -4229.02 -2853.57
163510 57.3598 -121.005 -14.2505 34.5419 -144.036 -105.002 1137.93 -4634.1 -3376.97
163520 21.4627 -128.48 -30.9435 0.107125 -148.661 -125.236 8.2782 -4693.89 -3908.07
163530 -17.9816 -135.853 -51.3468 -32.0558 -141.495 -142.036 -1092.14 -4429.95 -4342.43
163540 -50.7156 -139.903 -72.0012 -61.1195 -124.236 -149.892 -2103.95 -3885.69 -4528.87
163550 -68.0468 -132.36 -85.8678 -86.6925 -100.057 -144.36 -2974.57 -3124.36 -4329.38
163560 -68.86 -109.357 -86.2108 -107.456 -72.5127 -124.246 -3650.3 -2233.02 -3690.83
163570 -59.8429 -74.937 -70.1853 -121.43 -44.3575 -92.1109 -4077.47 -1308.18 -2680.3
163580 -47.9451 -36.9689 -40.2854 -126.989 -17.3312 -52.7939 -4232.74 -430.738 -1451.33
163590 -38.2048 -0.845114 -2.97387 -124.135 6.84067 -11.645 -4137.44 332.953 -177.641
163600 -32.2705 32.317 34.7046 -114.204 25.7686 26.9875 -3840.43 921.574 1003.97
163610 -28.8769 62.4602 68.0107 -99.4803 37.946 60.4361 -3399.05 1300.9 2016.12
163620 -23.3009 86.9918 94.186 -82.5256 43.8034 87.4259 -2866.03 1489.07 2831.22
163630 -10.5727 101.239 112.509 -64.8991 45.4376 108.054 -2270.69 1541.02 3455.05
163640 9.68378 102.115 124.349 -45.77 45.1963 123.084 -1599.77 1517.55 3909.41
163650 32.9049 91.9338 131.439 -22.263 45.1149 133.088 -801.306 1480.23 4210.51
163660 56.0801 77.7368 134.537 8.29301 46.6879 137.835 180.916 1486.58 4351.1
163670 81.4508 66.6235 134.883 46.2665 50.5409 135.953 1369.25 1577.02 4293.64
163680 114.514 62.856 133.23 89.6686 57.1372 125.533 2732.64 1780.16 3988.3
163690 157.471 66.5131 126.309 135.104 67.052 106.278 4189.02 2110.51 3413.09
163700 206.762 75.5389 107.077 179.264 79.6054 79.9566 5626.57 2530.76 2596.5
163710 252.721 88.0891 72.1213 219.138 91.7644 48.9737 6924.65 2926.38 1606.02
163720 285.068 100.768 26.6465 251.532 99.1151 15.6278 7965.8 3144.16 533.658
163730 297.246 108.366 -19.9877 273.296 98.1885 -17.6289 8652.54 3066.11 -511.485
163740 289.003 103.658 -62.4117 282.322 87.2231 -48.0476 8932.61 2647.33 -1430.06
163750 264.787 82.7756 -101.192 278.387 66.0517 -73.8944 8817.08 1900.13 -2182.91
163760 231.277 47.0566 -138.984 263.592 35.3281 -95.4914 8377.52 871.306 -2807.33
163770 193.774 3.48367 -175.958 241.88 -2.70232 -114.418 7733.03 -349.555 -3372.97
163780 156.266 -40.3322 -209.557 218.173 -43.5678 -132.317 7026.61 -1615.4 -3931.65
163790 120.484 -79.0906 -237.269 196.169 -81.0855 -149.735 6370.13 -2749.38 -4492
163800 88.2088 -110.034 -257.988 176.862 -110.161 -165.263 5794.96 -3610.33 -5003.51
163810 60.5344 -129.729 -270.52 159.412 -128.53 -175.618 5265.74 -4135.86 -5360.18
163820 36.648 -135.75 -271.128 142.445 -136.41 -176.976 4725.81 -4331.82 -5440.82
163830 13.719 -129.486 -253.933 124.357 -134.927 -166.643 4111.95 -4238.35 -5149.14
163840 -12.1225 -114.745 -215.02 103.01 -125.548 -143.584 3360.74 -3912.71 -4430.48
163850 -41.855 -94.7155 -156.449 77.0235 -110.623 -108.515 2445.62 -3428.77 -3293.01
163860 -73.7428 -70.4191 -85.739 46.2211 -93.2972 -64.0262 1394.89 -2877.54 -1819.68
163870 -104.778 -43.9581 -11.2809 10.9241 -76.8902 -13.5121 252.478 -2355.16 -135.16
163880 -134.764 -19.6235 59.1382 -28.5204 -63.4684 39.9904 -957.144 -1934.98 1639.38
163890 -167.363 -3.47153 120.509 -70.6548 -53.8234 94.1981 -2217.82 -1647.76 3401.11
163900 -205.38 2.74703 171.156 -112.96 -47.7737 146.339 -3493.42 -1489.35 5056.89
163910 -244.602 -1.06233 213.495 -152.699 -45.5215 193.144 -4723.26 -1456.7 6520.86
163920 -274.991 -14.5088 250.745 -188.043 -48.6113 232.058 -5843.39 -1585.6 7735.29
163930 -290.381 -35.7005 284.162 -218.217 -59.3381 262.902 -6803.24 -1941.4 8696.18
163940 -292.998 -62.0909 312.059 -242.433 -78.6088 287.57 -7566.41 -2555.81 9446.98
